id,rL,rLrL,rQvrai
1,-1.23803,-1.19594,-1.17329
2,-1.10934,-1.09051,-1.09735
3,-0.72736,-0.76259,-0.76475
4,-1.13991,-1.11578,-1.16471
5,-0.73655,-0.77075,-0.69135
6,-0.62012,-0.66651,-0.72156
7,-0.77872,-0.80799,-0.74623
8,-0.36065,-0.42673,-0.51460
9,-1.31142,-1.25493,-1.23713
10,-0.57716,-0.62752,-0.62716
11,-1.23157,-1.19071,-1.15311
12,-1.01263,-1.00960,-0.96015
13,-0.89991,-0.91349,-0.94923
14,-0.74494,-0.77818,-0.71483
15,-0.82781,-0.85099,-0.81701
16,-1.07507,-1.06200,-1.07804
17,-0.78216,-0.81101,-0.87547
18,-1.04848,-1.03976,-1.10117
19,-0.95849,-0.96368,-1.01412
20,-0.88967,-0.90466,-0.95134
21,-1.01725,-1.01350,-1.02237
22,-0.86546,-0.88373,-0.88058
23,-0.94635,-0.95333,-0.82802
24,-1.19748,-1.16299,-1.14175
25,-0.46693,-0.52620,-0.51664
26,-1.43867,-1.35526,-1.26099
27,-1.44396,-1.35937,-1.40046
28,-0.86256,-0.88122,-0.83802
29,-1.09929,-1.08217,-1.02940
30,-1.16532,-1.13668,-1.11857
31,-1.36913,-1.30073,-1.28728
32,-1.16237,-1.13426,-1.12985
33,-0.30157,-0.37069,-0.35804
34,-0.92042,-0.93113,-0.91880
35,-0.95371,-0.95961,-0.92542
36,-1.09302,-1.07695,-1.00506
37,-0.77790,-0.80727,-0.80640
38,-1.04349,-1.03557,-1.06216
39,-0.88539,-0.90097,-0.86493
40,-1.04808,-1.03943,-1.02961
41,-1.40517,-1.32908,-1.39316
42,-0.53705,-0.59087,-0.48434
43,-0.58053,-0.63059,-0.62271
44,-1.43730,-1.35418,-1.40096
45,-0.90428,-0.91726,-0.95363
46,-0.76956,-0.79992,-0.86228
47,-1.38879,-1.31622,-1.29718
48,-1.35538,-1.28987,-1.26689
49,-0.74219,-0.77574,-0.82684
50,-0.64217,-0.68641,-0.67734
51,-0.90544,-0.91825,-0.97146
52,-0.97209,-0.97526,-0.99472
53,-0.38472,-0.44941,-0.47949
54,-0.39410,-0.45823,-0.51672
55,-1.38890,-1.31631,-1.27546
56,-0.91254,-0.92436,-0.93524
57,-1.51728,-1.41599,-1.46510
58,-0.58346,-0.63326,-0.69765
59,-1.08033,-1.06639,-1.08253
60,-1.02332,-1.01862,-0.90183
61,-1.35541,-1.28990,-1.26580
62,-1.29198,-1.23939,-1.31470
63,-1.13530,-1.11198,-1.06792
64,-0.98994,-0.99041,-1.00988
65,-1.15783,-1.13053,-1.20599
66,-0.87828,-0.89483,-0.98788
67,-0.88461,-0.90030,-0.88008
68,-1.16594,-1.13719,-1.15696
69,-0.64324,-0.68738,-0.68977
70,-0.41859,-0.48117,-0.50474
71,-0.89278,-0.90735,-0.94183
72,-0.46604,-0.52537,-0.52599
73,-1.11048,-1.09145,-1.14301
74,-1.19342,-1.15968,-1.17950
75,-1.33478,-1.27353,-1.37546
76,-1.11914,-1.09862,-1.06421
77,-0.64143,-0.68574,-0.56196
78,-0.75679,-0.78866,-0.77266
79,-1.29748,-1.24379,-1.27593
80,-1.01364,-1.01046,-0.96712
81,-0.92746,-0.93716,-0.96007
82,-1.08025,-1.06632,-1.11914
83,-1.06811,-1.05619,-1.01938
84,-0.90558,-0.91837,-0.97291
85,-1.02304,-1.01838,-1.00019
86,-1.13359,-1.11057,-1.09358
87,-0.70258,-0.74055,-0.75274
88,-0.69882,-0.73719,-0.79345
89,-0.65267,-0.69586,-0.65218
90,-0.63919,-0.68373,-0.70026
91,-1.03264,-1.02645,-0.89406
92,-1.03950,-1.03222,-1.08366
93,-0.90334,-0.91645,-0.97823
94,-1.27074,-1.22234,-1.22635
95,-1.09294,-1.07689,-1.04329
96,-0.91681,-0.92803,-0.97124
97,-0.98191,-0.98360,-1.00658
98,-0.79925,-0.82602,-0.75654
99,-1.23970,-1.19729,-1.10997
100,-1.09152,-1.07570,-1.09109
101,1.16024,1.18637,1.17349
102,1.07438,1.08586,1.10416
103,1.59788,1.71629,1.72754
104,1.06642,1.07659,1.09318
105,1.65457,1.78707,1.76587
106,1.07030,1.08111,1.08350
107,1.05057,1.05819,1.11002
108,1.47747,1.56756,1.47141
109,0.64418,0.59925,0.68720
110,1.08565,1.09898,1.18394
111,0.78135,0.75132,0.71264
112,0.67808,0.63656,0.66796
113,0.92996,0.91933,0.85881
114,1.00837,1.00934,0.99897
115,1.13861,1.16094,1.07844
116,0.64918,0.60475,0.59022
117,0.67411,0.63218,0.62770
118,1.05753,1.06626,0.99479
119,0.85262,0.83148,0.81073
120,1.19573,1.22825,1.24233
121,0.85671,0.83610,0.96373
122,0.93680,0.92715,0.87479
123,1.00861,1.00962,0.99350
124,0.60659,0.55808,0.60599
125,0.82315,0.79824,0.80837
126,1.04601,1.05290,0.97439
127,1.04456,1.05122,0.97820
128,0.39488,0.33026,0.26553
129,0.58786,0.53765,0.50011
130,0.89682,0.88158,0.85861
131,0.99333,0.99201,1.01440
132,0.75502,0.72192,0.77251
133,0.70969,0.67152,0.72786
134,1.06546,1.07548,1.07542
135,1.32613,1.38378,1.34873
136,1.17963,1.20923,1.16752
137,1.19934,1.23252,1.18526
138,0.97814,0.97453,0.97491
139,1.42364,1.50179,1.45557
140,0.75821,0.72547,0.68692
141,0.95137,0.94382,1.04137
142,1.46790,1.55583,1.46201
143,1.22381,1.26152,1.18829
144,0.43415,0.37200,0.36003
145,1.13032,1.15122,1.12820
146,0.67090,0.62865,0.66052
147,0.98190,0.97886,0.99680
148,0.84433,0.82212,0.77313
149,0.60948,0.56124,0.59946
150,1.33228,1.39118,1.35187
151,0.80262,0.77517,0.79099
152,0.75014,0.71647,0.78420
153,1.13320,1.15459,1.17362
154,0.99035,0.98858,1.11049
155,0.61139,0.56333,0.48525
156,1.37007,1.43678,1.46468
157,0.52196,0.46618,0.42062
158,1.22449,1.26233,1.34651
159,0.82257,0.79759,0.73889
160,1.23283,1.27224,1.28243
161,0.77697,0.74643,0.76898
162,0.56956,0.51774,0.47173
163,0.90193,0.88739,0.88003
164,1.22784,1.26631,1.25769
165,0.69559,0.65591,0.70267
166,0.94073,0.93164,0.90108
167,0.91708,0.90464,0.87232
168,0.44179,0.38015,0.37700
169,0.83279,0.80910,0.95442
170,0.69176,0.65168,0.70818
171,0.97855,0.97500,0.99400
172,1.34265,1.40367,1.33455
173,0.99301,0.99164,0.92963
174,1.05870,1.06762,1.03197
175,1.32531,1.38279,1.39845
176,0.87767,0.85984,0.87578
177,0.96581,0.96037,0.93310
178,0.50705,0.45011,0.41600
179,0.69941,0.66014,0.75600
180,0.83011,0.80608,1.01334
181,0.95544,0.94849,1.01437
182,1.04363,1.05014,1.00589
183,0.76344,0.73130,0.71906
184,0.83980,0.81700,0.81037
185,0.66604,0.62330,0.62463
186,0.63517,0.58937,0.60407
187,1.04561,1.05243,0.99791
188,1.34152,1.40232,1.44674
189,1.11002,1.12744,1.12659
190,0.87538,0.85723,0.90344
191,1.32187,1.37866,1.37984
192,1.07428,1.08574,1.07797
193,1.12769,1.14813,1.18421
194,1.11895,1.13789,1.11539
195,0.55202,0.49870,0.55009
196,1.20100,1.23449,1.19352
197,1.02896,1.03315,1.12339
198,0.85936,0.83910,0.90754
199,1.44363,1.52616,1.37917
200,0.87777,0.85995,0.88307
