id,rL,rLrL,rQvrai
1,-0.59495,-0.64281,-0.66805
2,-1.33292,-1.27169,-1.27703
3,-0.51670,-0.57127,-0.52970
4,-1.03807,-1.03035,-1.01591
5,-1.14594,-1.12018,-1.14352
6,-0.74205,-0.77476,-0.76738
7,-1.24084,-1.19774,-1.15666
8,-0.90574,-0.91774,-1.02667
9,-0.54097,-0.59356,-0.59075
10,-0.82098,-0.84421,-0.89153
11,-1.19488,-1.16034,-1.16891
12,-0.64004,-0.68361,-0.75138
13,-0.99293,-0.99224,-0.97419
14,-0.39384,-0.45708,-0.44962
15,-1.02062,-1.01565,-0.99431
16,-1.28289,-1.23167,-1.19241
17,-0.75189,-0.78348,-0.77635
18,-0.89831,-0.91134,-0.95541
19,-1.32276,-1.26360,-1.21792
20,-0.80758,-0.83249,-0.79180
21,-0.85402,-0.87301,-0.91548
22,-0.76133,-0.79182,-0.73776
23,-0.96094,-0.96504,-0.92967
24,-1.07181,-1.05863,-1.01349
25,-0.71111,-0.74728,-0.68044
26,-0.86954,-0.88647,-0.83060
27,-1.07448,-1.06087,-1.15380
28,-1.48845,-1.39368,-1.41614
29,-0.76506,-0.79511,-0.78710
30,-0.63822,-0.68196,-0.67521
31,-0.71232,-0.74836,-0.68891
32,-0.99957,-0.99786,-0.97218
33,-1.08179,-1.06697,-0.87671
34,-0.90157,-0.91415,-0.91862
35,-1.10264,-1.08433,-1.03609
36,-0.87836,-0.89411,-0.87299
37,-0.80621,-0.83129,-0.82401
38,-0.99767,-0.99625,-1.01970
39,-0.73688,-0.77019,-0.75104
40,-0.85342,-0.87248,-0.83233
41,-0.98727,-0.98743,-1.06260
42,-1.05926,-1.04813,-0.86242
43,-0.77555,-0.80436,-0.89280
44,-1.03788,-1.03019,-1.06318
45,-0.78594,-0.81350,-0.81008
46,-0.60047,-0.64782,-0.71508
47,-0.66789,-0.70865,-0.70164
48,-0.91312,-0.92409,-0.93661
49,-1.19058,-1.15683,-1.23734
50,-1.30425,-1.24880,-1.22246
51,-1.36831,-1.29977,-1.24794
52,-1.37904,-1.30824,-1.24780
53,-0.61887,-0.66449,-0.69663
54,-0.75933,-0.79005,-0.74092
55,-0.79909,-0.82505,-0.83885
56,-0.82457,-0.84735,-0.81399
57,-0.93726,-0.94480,-0.91642
58,-1.07094,-1.05791,-1.07857
59,-0.89393,-0.90756,-0.94049
60,-1.08012,-1.06557,-1.10710
61,-0.75362,-0.78501,-0.79725
62,-0.61112,-0.65747,-0.57250
63,-1.21993,-1.18076,-1.11254
64,-0.90030,-0.91306,-0.93837
65,-1.32339,-1.26410,-1.30186
66,-0.84067,-0.86139,-0.88116
67,-1.16610,-1.13677,-1.16562
68,-0.61715,-0.66294,-0.70356
69,-0.95076,-0.95635,-0.91394
70,-1.12104,-1.09960,-1.12658
71,-1.35193,-1.28680,-1.32261
72,-0.76411,-0.79427,-0.87417
73,-1.17639,-1.14521,-1.03393
74,-0.66702,-0.70787,-0.71930
75,-1.08983,-1.07368,-1.10968
76,-0.97104,-0.97364,-0.99821
77,-1.22995,-1.18891,-1.15182
78,-0.77004,-0.79950,-0.76850
79,-1.44489,-1.35988,-1.38530
80,-1.13514,-1.11126,-1.07555
81,-1.01382,-1.00991,-1.00309
82,-1.22270,-1.18302,-1.19968
83,-1.42662,-1.34562,-1.42263
84,-0.80661,-0.83164,-0.89353
85,-0.84736,-0.86721,-0.89498
86,-1.01809,-1.01352,-1.09805
87,-0.83267,-0.85442,-0.79983
88,-0.88172,-0.89701,-0.93662
89,-1.19236,-1.15829,-1.19091
90,-0.85348,-0.87253,-0.88668
91,-0.97668,-0.97844,-1.00909
92,-1.55617,-1.44564,-1.43508
93,-0.80183,-0.82745,-0.90936
94,-1.00273,-1.00054,-0.98694
95,-1.28636,-1.23446,-1.22321
96,-1.34086,-1.27801,-1.25093
97,-1.14682,-1.12090,-1.08477
98,-0.89404,-0.90766,-0.87704
99,-1.00030,-0.99848,-1.01777
100,-0.91881,-0.92898,-0.98705
101,0.78793,0.75841,0.76030
102,1.12346,1.14218,1.07911
103,1.54150,1.64425,1.63769
104,1.05336,1.06059,1.01031
105,0.81183,0.78518,0.78425
106,1.30072,1.35183,1.32380
107,0.88182,0.86408,0.87132
108,0.50120,0.44401,0.60223
109,0.48372,0.42525,0.42095
110,1.20805,1.24163,1.26852
111,0.92175,0.90942,0.91476
112,1.41234,1.48630,1.45955
113,1.52754,1.62707,1.65922
114,0.83660,0.81302,0.94805
115,1.31359,1.36725,1.30483
116,1.43142,1.50948,1.54297
117,0.95376,0.94595,0.88711
118,1.46129,1.54586,1.57908
119,0.78165,0.75139,0.75534
120,0.59995,0.55088,0.55622
121,1.12565,1.14475,1.08997
122,0.96301,0.95653,0.97603
123,0.82284,0.79755,0.75825
124,1.03523,1.03961,1.08912
125,1.14475,1.16711,1.11496
126,0.69071,0.65041,0.65452
127,0.55389,0.50085,0.43864
128,1.11383,1.13093,1.12364
129,1.12550,1.14457,1.07932
130,0.78383,0.75382,0.84634
131,0.74903,0.71503,0.70676
132,1.42498,1.50165,1.47711
