id,rL,rLrL,rQvrai
1,-0.93591,-0.94237,-0.92253
2,-1.06778,-1.05393,-1.02131
3,-0.74076,-0.77246,-0.79765
4,-1.18549,-1.15129,-1.18659
5,-0.75628,-0.78619,-0.70420
6,-1.13248,-1.10770,-1.14520
7,-0.69402,-0.73092,-0.70954
8,-1.42437,-1.34244,-1.31437
9,-0.51476,-0.56851,-0.46642
10,-0.47814,-0.53473,-0.49843
11,-0.81321,-0.83622,-0.82861
12,-1.03982,-1.03050,-1.04650
13,-1.17307,-1.14112,-1.18838
14,-0.96936,-0.97092,-0.95650
15,-1.11530,-1.09349,-1.17514
16,-1.18531,-1.15114,-1.05367
17,-0.61466,-0.65962,-0.54112
18,-1.03825,-1.02918,-1.00116
19,-1.07391,-1.05906,-0.96758
20,-0.84394,-0.86302,-0.78736
21,-0.80243,-0.82678,-0.86222
22,-0.59104,-0.63821,-0.61380
23,-1.10080,-1.08145,-0.99984
24,-0.85131,-0.86942,-0.77216
25,-1.31839,-1.25870,-1.20265
26,-0.94114,-0.94685,-0.93236
27,-0.85692,-0.87430,-0.87378
28,-0.80297,-0.82725,-0.92389
29,-1.08195,-1.06577,-1.02349
30,-0.66829,-0.70791,-0.72740
31,-1.30147,-1.24517,-1.25059
32,-1.09273,-1.07475,-1.09002
33,-0.96883,-0.97047,-0.86914
34,-1.06976,-1.05559,-1.05880
35,-1.32122,-1.26096,-1.28446
36,-1.14549,-1.11845,-1.09671
37,-0.80015,-0.82478,-0.77919
38,-1.29528,-1.24022,-1.22182
39,-0.95314,-0.95710,-0.93126
40,-1.03304,-1.02480,-1.00491
41,-0.95355,-0.95745,-1.09081
42,-0.91187,-0.92175,-0.89120
43,-0.74077,-0.77247,-0.79823
44,-0.72167,-0.75554,-0.66101
45,-1.22275,-1.18167,-1.21647
46,-0.89663,-0.90864,-0.87191
47,-0.67547,-0.71434,-0.78263
48,-0.64575,-0.68766,-0.73121
49,-0.97104,-0.97235,-0.96973
50,-0.39321,-0.45563,-0.45362
51,-1.70262,-1.55422,-1.61821
52,-1.15273,-1.12440,-1.17087
53,-0.66611,-0.70595,-0.77425
54,-1.13559,-1.11028,-1.11049
55,-0.81325,-0.83625,-0.84771
56,-1.10999,-1.08909,-0.93963
57,-0.53427,-0.58642,-0.59289
58,-0.74541,-0.77658,-0.79399
59,-0.45653,-0.51471,-0.48379
60,-0.91574,-0.92509,-0.91304
61,-1.19886,-1.16222,-1.22288
62,-0.46922,-0.52647,-0.59720
63,-0.87832,-0.89283,-0.96775
64,-0.63805,-0.68073,-0.68030
65,-1.44165,-1.35593,-1.38025
66,-0.97698,-0.97740,-1.03075
67,-1.18942,-1.15450,-1.13562
68,-0.49076,-0.54640,-0.52325
69,-1.21545,-1.17574,-1.15917
70,-1.14372,-1.11698,-1.14703
71,-1.00030,-0.99717,-1.05857
72,-0.68102,-0.71930,-0.71451
73,-1.06157,-1.04874,-1.07071
74,-1.39468,-1.31915,-1.29330
75,-0.66487,-0.70484,-0.75065
76,-1.20481,-1.16707,-1.09139
77,-0.83060,-0.85140,-0.84526
78,-0.51235,-0.56630,-0.59269
79,-1.00401,-1.00032,-0.99510
80,-1.33318,-1.27048,-1.28512
81,-0.92398,-0.93215,-1.05141
82,-1.05612,-1.04418,-1.09729
83,-1.10487,-1.08484,-1.13702
84,-0.80517,-0.82918,-0.91181
85,-1.16221,-1.13221,-1.14686
86,-0.88410,-0.89783,-0.99395
87,-0.62475,-0.66873,-0.63512
88,-0.90164,-0.91296,-0.84192
89,-0.99747,-0.99478,-0.89534
90,-1.27629,-1.22496,-1.20554
91,-0.95484,-0.95855,-1.04521
92,-0.83730,-0.85724,-0.90192
93,-1.34527,-1.28010,-1.29399
94,-1.17277,-1.14087,-1.20390
95,-0.99994,-0.99687,-1.02653
96,-0.98356,-0.98299,-0.95931
97,-1.13168,-1.10705,-1.06322
98,-1.05830,-1.04600,-1.05557
99,-1.21866,-1.17835,-1.15287
100,-1.03123,-1.02328,-1.01413
101,0.89296,0.87563,0.85293
102,1.22937,1.26505,1.25437
103,1.01838,1.01881,1.01509
104,0.65450,0.60993,0.54903
105,1.25999,1.30134,1.24868
106,1.41851,1.49151,1.45266
107,1.48527,1.57273,1.50043
108,1.24117,1.27902,1.18068
109,1.19524,1.22476,1.23847
110,0.68585,0.64437,0.75038
111,1.44169,1.51963,1.60253
112,1.00844,1.00738,1.04588
113,0.87305,0.85311,0.80677
114,0.86081,0.83930,0.79357
115,1.10347,1.11731,1.16646
116,0.63454,0.58808,0.59998
117,1.38890,1.45570,1.49454
118,0.93756,0.92627,0.94256
119,1.24853,1.28775,1.23642
120,0.94578,0.93564,0.96310
121,1.28172,1.32719,1.31600
122,0.34430,0.27717,0.32997
123,1.32047,1.37345,1.31068
124,1.06782,1.07590,1.04290
125,1.43248,1.50845,1.47692
126,0.81475,0.78753,0.86261
127,1.06752,1.07556,1.11605
128,1.18669,1.21470,1.14084
129,0.95352,0.94446,0.89322
130,0.48319,0.42436,0.46383
131,1.11151,1.12667,1.06783
132,0.78450,0.75372,0.69941
133,1.15666,1.17943,1.21595
134,1.53635,1.63534,1.59160
135,1.33140,1.38654,1.41911
136,0.50516,0.44792,0.46574
137,0.50951,0.45258,0.41515
138,1.11605,1.13196,1.10317
139,1.28498,1.33107,1.27128
140,1.35540,1.41534,1.36106
141,0.58712,0.53642,0.48929
142,1.32938,1.38412,1.35944
143,0.39684,0.33251,0.34549
144,0.99288,0.98951,0.98311
145,0.98234,0.97742,1.11287
146,0.88730,0.86921,0.85953
147,0.68124,0.63930,0.65796
148,1.41196,1.48358,1.50701
149,0.73347,0.69697,0.73010
150,0.90390,0.88802,0.86909
151,0.76188,0.72851,0.75690
152,1.11343,1.12891,1.13304
153,0.64615,0.60078,0.66709
154,1.11790,1.13412,1.15030
155,0.78579,0.75515,0.73344
156,0.83261,0.80757,0.70338
157,1.11865,1.13499,1.14210
158,0.77436,0.74241,0.75858
159,1.05360,1.05944,1.01067
160,1.33808,1.39455,1.39719
161,0.73839,0.70243,0.73120
162,0.88147,0.86262,0.99712
163,0.83483,0.81006,0.80428
164,0.94162,0.93089,0.91870
165,0.77099,0.73865,0.75926
166,1.14287,1.16328,1.12187
167,1.05403,1.05994,1.06981
168,0.83382,0.80893,0.76715
169,0.21837,0.14622,0.13907
170,1.10927,1.12406,1.13125
171,0.72961,0.69270,0.70090
172,0.77112,0.73880,0.66392
173,0.88851,0.87059,0.83001
174,1.16076,1.18424,1.18669
175,0.86255,0.84126,0.89163
176,0.87474,0.85502,0.84771
177,0.92650,0.91368,0.93894
178,1.29836,1.34703,1.29921
179,0.88844,0.87051,0.82190
180,0.45846,0.39794,0.36827
181,0.43535,0.37334,0.34057
182,0.79485,0.76527,0.77818
183,0.39310,0.32855,0.36707
184,1.26104,1.30259,1.41615
185,0.41255,0.34914,0.34601
186,1.07849,1.08828,1.04746
187,0.90180,0.88564,0.84237
188,0.92331,0.91005,0.99736
189,0.86903,0.84857,0.87506
190,1.44886,1.52835,1.49611
191,0.56068,0.50775,0.53023
192,1.13139,1.14986,1.16421
193,0.98885,0.98489,1.01756
194,0.93317,0.92127,0.99366
195,0.71973,0.68176,0.62137
196,0.90575,0.89011,0.92999
197,1.28005,1.32520,1.39419
198,0.95647,0.94783,0.94162
199,0.78107,0.74989,0.73324
200,1.18097,1.20797,1.27113
