id,rL,rLrL,rQvrai
1,-1.23669,-1.19574,-1.28399
2,-0.43961,-0.49787,-0.53343
3,-0.87172,-0.88777,-0.84907
4,-0.69941,-0.73558,-0.72485
5,-1.41885,-1.34213,-1.35075
6,-0.83884,-0.85907,-0.89147
7,-1.03665,-1.02937,-1.01533
8,-0.91206,-0.92278,-0.87829
9,-1.38262,-1.31341,-1.31319
10,-1.00947,-1.00631,-0.95411
11,-1.16430,-1.13622,-1.14698
12,-0.83306,-0.85401,-0.82005
13,-1.01401,-1.01017,-1.02188
14,-0.62734,-0.67063,-0.68199
15,-1.07317,-1.06018,-1.13270
16,-1.22572,-1.18677,-1.16475
17,-1.75331,-1.59824,-1.59235
18,-0.54185,-0.59260,-0.63397
19,-0.63032,-0.67333,-0.66987
20,-0.66895,-0.70822,-0.66573
21,-1.19689,-1.16311,-1.11718
22,-0.85915,-0.87682,-0.92812
23,-0.92972,-0.93802,-1.01225
24,-1.17609,-1.14597,-1.09497
25,-0.99079,-0.99040,-0.98497
26,-0.84769,-0.86681,-0.84236
27,-1.03961,-1.03188,-1.03301
28,-1.35479,-1.29121,-1.20660
29,-1.22409,-1.18544,-1.21027
30,-0.96333,-0.96692,-1.01655
31,-1.18851,-1.15621,-1.18835
32,-0.92463,-0.93363,-0.88144
33,-0.69684,-0.73327,-0.73685
34,-0.54616,-0.59656,-0.61749
35,-1.08576,-1.07076,-1.16271
36,-1.31903,-1.26252,-1.35370
37,-0.60744,-0.65256,-0.58818
38,-1.49283,-1.40020,-1.35046
39,-0.99308,-0.99235,-0.93374
40,-1.15521,-1.12869,-1.12454
41,-0.93906,-0.94607,-0.95879
42,-1.11943,-1.09893,-1.05766
43,-1.16837,-1.13958,-1.20448
44,-1.35100,-1.28818,-1.24287
45,-1.07657,-1.06304,-1.09663
46,-1.04620,-1.03744,-1.12649
47,-0.30908,-0.37469,-0.38980
48,-1.00428,-1.00190,-1.00496
49,-0.44979,-0.50737,-0.53515
50,-1.18526,-1.15353,-1.25977
51,-1.28071,-1.23157,-1.32502
