id,rL,rLrL,rQvrai
1,-0.75698,-0.78874,-0.80076
2,-0.84491,-0.86619,-0.84694
3,-0.30876,-0.37599,-0.35891
4,-0.85307,-0.87332,-0.85589
5,-0.25071,-0.32034,-0.33608
6,-0.84909,-0.86985,-0.86700
7,-0.86929,-0.88747,-0.83392
8,-0.43208,-0.49254,-0.58719
9,-1.28550,-1.23692,-1.14988
10,-0.83337,-0.85609,-0.76813
11,-1.14502,-1.12186,-1.16393
12,-1.25078,-1.20876,-1.17963
13,-0.99282,-0.99388,-1.05709
14,-0.91252,-0.92496,-0.93583
15,-0.77913,-0.80836,-0.89224
16,-1.28038,-1.23278,-1.25116
17,-1.25485,-1.21207,-1.21989
18,-0.86217,-0.88126,-0.95455
19,-1.07203,-1.06091,-1.08388
20,-0.72063,-0.75638,-0.74032
21,-1.06783,-1.05739,-0.92762
22,-0.98581,-0.98790,-1.04264
23,-0.91227,-0.92475,-0.94153
24,-1.32400,-1.26795,-1.22243
25,-1.10221,-1.08621,-1.07766
26,-0.87396,-0.89153,-0.97217
27,-0.87545,-0.89282,-0.96782
28,-1.54082,-1.43851,-1.51074
29,-1.34319,-1.28332,-1.32591
30,-1.02676,-1.02271,-1.04757
31,-0.92791,-0.93825,-0.91554
32,-1.17198,-1.14417,-1.09459
33,-1.21841,-1.18234,-1.12724
34,-0.85404,-0.87417,-0.87389
35,-0.58708,-0.63581,-0.66906
36,-0.73712,-0.77108,-0.81259
37,-0.71694,-0.75308,-0.80011
38,-0.94348,-0.95165,-0.95172
39,-0.48721,-0.54391,-0.58770
40,-1.16872,-1.14148,-1.18361
41,-0.97089,-0.97515,-0.87547
42,-0.44189,-0.50171,-0.59405
43,-0.69187,-0.73064,-0.80418
44,-1.50060,-1.40740,-1.42500
45,-0.78762,-0.81586,-0.83859
46,-1.25814,-1.21474,-1.18518
47,-0.93962,-0.94833,-0.93030
48,-1.08051,-1.06804,-1.12015
49,-1.32104,-1.26557,-1.23001
50,-0.58079,-0.63006,-0.66763
51,-1.12323,-1.10376,-1.08953
52,-1.17698,-1.14830,-1.08113
53,-0.78467,-0.81325,-0.79270
54,-0.93097,-0.94089,-0.81578
55,-1.31908,-1.26400,-1.34810
56,-0.54208,-0.59458,-0.56262
57,-1.41067,-1.33697,-1.38839
58,-0.69118,-0.73002,-0.64154
59,-1.10280,-1.08671,-1.14901
60,-0.68263,-0.72235,-0.70993
61,-1.14950,-1.12558,-1.10466
62,-1.36192,-1.29828,-1.34975
63,-1.02153,-1.01828,-1.02702
64,-0.68774,-0.72694,-0.73394
65,-1.23285,-1.19415,-1.14903
66,-0.98179,-0.98447,-1.01674
67,-1.00601,-1.00511,-1.03940
68,-1.49278,-1.40132,-1.40977
69,-1.09233,-1.07795,-0.93019
70,-1.23677,-1.19734,-1.14225
71,-0.94306,-0.95128,-0.93220
72,-0.57016,-0.62035,-0.68850
73,-0.92825,-0.93854,-1.00269
74,-0.86097,-0.88022,-0.91663
75,-0.58793,-0.63658,-0.61765
76,-1.04637,-1.03930,-1.02428
77,-0.95611,-0.96249,-0.99114
78,-1.42594,-1.34901,-1.38878
79,-1.22894,-1.19095,-1.09527
80,-1.09508,-1.08025,-0.86876
81,-0.96672,-0.97158,-0.90446
82,-0.87640,-0.89365,-0.93905
83,-1.16336,-1.13705,-1.15207
84,-1.08516,-1.07194,-1.08049
85,-1.26311,-1.21878,-1.22069
86,-1.29473,-1.24438,-1.23279
87,-0.87438,-0.89189,-0.94784
88,-0.57131,-0.62140,-0.57271
89,-0.80841,-0.83418,-0.83430
90,-1.04872,-1.04129,-0.99514
91,-0.59145,-0.63979,-0.63579
92,-0.84502,-0.86628,-0.87386
93,-0.79031,-0.81824,-0.78018
94,-0.79927,-0.82613,-0.84845
95,-1.37989,-1.31258,-1.26396
96,-0.71523,-0.75156,-0.79210
97,-0.89142,-0.90670,-0.81382
98,-1.06513,-1.05511,-0.98623
99,-0.46674,-0.52488,-0.67220
100,-1.04626,-1.03921,-1.01680
101,1.17721,1.20680,1.19498
102,0.59561,0.54806,0.52352
103,1.07051,1.08217,1.09391
104,0.69546,0.65758,0.61966
105,0.75994,0.72908,0.71888
106,1.39111,1.46176,1.38367
107,1.22294,1.26074,1.24229
108,0.67695,0.63716,0.72524
109,1.11178,1.13017,1.09636
110,1.18332,1.21399,1.17383
111,0.72016,0.68489,0.68952
112,1.47888,1.56835,1.51353
113,0.71330,0.67729,0.61654
114,1.35385,1.41685,1.55564
115,1.25444,1.29807,1.20155
116,0.97539,0.97250,0.97829
117,1.08935,1.10406,1.09349
118,1.35984,1.42405,1.35351
119,0.72480,0.69003,0.73439
120,1.14390,1.16771,1.11968
121,0.37211,0.30835,0.35265
122,1.02324,1.02750,1.05753
123,1.26926,1.31568,1.30293
124,1.03633,1.04260,1.14340
125,0.85826,0.83930,0.84741
126,1.10443,1.12160,1.04450
127,1.41848,1.49487,1.53320
128,0.91719,0.90606,1.05316
129,1.18672,1.21798,1.19545
130,0.61169,0.56560,0.45419
131,0.99217,0.99175,1.01853
132,0.93961,0.93159,0.97403
133,0.63139,0.58714,0.53501
134,1.00517,1.00669,0.92614
135,0.76349,0.73303,0.70118
136,1.02834,1.03338,1.03641
137,0.76410,0.73371,0.68946
138,0.50635,0.45143,0.45159
139,1.27145,1.31829,1.33625
140,0.96311,0.95844,0.97307
141,0.83573,0.81392,0.86795
142,1.28345,1.33258,1.35573
143,0.76380,0.73337,0.82507
144,0.65213,0.60987,0.62385
145,1.01954,1.02323,1.00106
146,0.66896,0.62837,0.65399
147,0.96195,0.95710,0.93201
148,1.13876,1.16169,1.21821
149,0.92534,0.91533,0.84043
150,0.84622,0.82573,0.91801
151,0.48116,0.42438,0.42130
152,0.94884,0.94212,0.98296
153,1.22104,1.25849,1.29353
154,0.64986,0.60738,0.48572
155,0.74853,0.71638,0.64989
156,0.88956,0.87469,0.83688
157,1.34027,1.40054,1.40744
158,1.09605,1.11185,1.14125
159,1.01806,1.02152,0.95840
160,0.92484,0.91476,0.88832
161,1.26355,1.30889,1.23088
162,0.59752,0.55015,0.57605
163,0.53913,0.48679,0.38762
164,0.71982,0.68451,0.69542
165,1.11672,1.13594,1.12205
166,1.06839,1.07971,1.17556
167,0.87465,0.85782,0.92587
168,1.05908,1.06892,1.07009
169,0.51373,0.45939,0.50664
170,0.78178,0.75344,0.77179
171,0.94676,0.93975,0.91980
172,0.93375,0.92491,0.96334
173,1.01715,1.02048,0.94523
174,0.69812,0.66051,0.70000
175,1.21325,1.24927,1.22199
176,1.14756,1.17199,1.17859
177,0.58284,0.53417,0.59055
178,1.29492,1.34626,1.35222
179,0.96537,0.96102,0.92024
180,1.17398,1.20300,1.29191
181,0.88545,0.87003,0.88753
182,1.20258,1.23668,1.32917
183,1.23226,1.27176,1.28156
184,1.05106,1.05963,1.05883
185,0.97809,0.97559,1.09393
186,1.57302,1.68396,1.64026
187,0.71589,0.68016,0.80175
188,0.44259,0.38314,0.30538
189,0.96592,0.96165,0.94528
190,1.28859,1.33870,1.33604
191,1.08929,1.10398,1.11022
192,0.98121,0.97917,0.87391
193,1.01941,1.02309,1.02298
194,0.88258,0.86679,0.87085
195,1.17906,1.20898,1.25421
196,0.84113,0.82000,0.80181
197,1.06766,1.07887,1.05628
198,0.86490,0.84680,0.83965
199,1.08197,1.09548,1.09645
200,0.57912,0.53013,0.46767
