id,rL,rLrL,rQvrai
1,-0.98072,-0.98197,-1.00368
2,-0.91179,-0.92286,-0.86000
3,-0.78665,-0.81373,-0.89763
4,-0.83345,-0.85482,-0.85976
5,-1.04643,-1.03767,-1.08539
6,-1.37209,-1.30418,-1.27282
7,-0.87456,-0.89064,-0.86011
8,-1.51234,-1.41408,-1.36699
9,-0.55093,-0.60182,-0.53526
10,-1.11258,-1.09308,-1.08005
11,-0.79497,-0.82106,-0.80464
12,-0.70561,-0.74181,-0.77830
13,-0.74937,-0.78077,-0.80365
14,-1.52053,-1.42041,-1.46965
15,-0.41240,-0.47342,-0.40808
16,-0.80975,-0.83405,-0.86264
17,-0.07053,-0.14429,-0.12852
18,-0.77058,-0.79954,-0.82182
19,-0.67654,-0.71577,-0.69863
20,-0.59385,-0.64102,-0.63560
21,-1.08994,-1.07419,-1.08620
22,-0.73581,-0.76873,-0.78108
23,-0.71259,-0.74805,-0.72200
24,-0.85106,-0.87019,-0.94100
25,-1.38897,-1.31756,-1.21274
26,-0.95334,-0.95858,-0.93448
27,-1.25536,-1.21047,-1.24118
28,-1.18518,-1.15315,-1.12833
29,-0.94257,-0.94935,-0.96311
30,-0.78771,-0.81467,-0.82675
31,-0.91342,-0.92427,-0.88715
32,-0.72864,-0.76235,-0.78630
33,-0.87510,-0.89111,-0.80489
34,-0.82298,-0.84566,-0.75096
35,-0.90946,-0.92085,-0.84411
36,-0.53643,-0.58851,-0.59480
37,-1.14590,-1.12075,-1.19346
38,-0.95992,-0.96421,-0.89596
39,-0.57217,-0.62125,-0.66262
40,-0.62995,-0.67378,-0.68639
41,-1.21347,-1.17635,-1.21504
42,-1.28022,-1.23060,-1.13069
43,-1.30857,-1.25344,-1.34960
44,-0.89697,-0.91006,-0.86966
45,-0.92032,-0.93021,-0.93590
46,-1.24036,-1.19828,-1.18919
47,-0.71911,-0.75386,-0.86033
48,-0.87611,-0.89198,-0.87189
49,-1.04817,-1.03914,-0.97048
50,-1.25499,-1.21017,-1.25794
51,-1.25248,-1.20813,-1.24927
52,-1.16365,-1.13542,-1.07241
53,-0.90591,-0.91779,-1.00553
54,-1.40521,-1.33040,-1.34265
55,-1.09799,-1.08092,-1.07402
56,-0.74917,-0.78059,-0.77829
57,-1.32529,-1.26686,-1.23465
58,-1.28565,-1.23498,-1.26569
59,-0.91410,-0.92486,-0.85410
60,-0.82981,-0.85163,-0.79877
61,-0.81629,-0.83979,-0.83880
62,-0.54166,-0.59332,-0.57807
63,-1.12740,-1.10541,-1.10568
64,-0.77510,-0.80354,-0.81615
65,-1.33726,-1.27643,-1.27399
66,-1.14019,-1.11602,-1.06354
67,-0.91344,-0.92428,-0.94071
68,-0.86531,-0.88260,-0.90320
69,-1.19415,-1.16052,-1.26783
70,-0.49987,-0.55483,-0.58482
71,-0.62528,-0.66956,-0.68923
72,-0.86007,-0.87804,-0.89446
73,-0.74065,-0.77303,-0.82496
74,-0.44187,-0.50097,-0.52518
75,-1.09720,-1.08026,-1.11581
76,-0.68250,-0.72113,-0.73195
77,-1.02852,-1.02255,-1.03749
78,-1.21311,-1.17605,-1.19065
79,-1.00047,-0.99879,-1.01913
80,-1.00014,-0.99850,-1.07790
81,-0.71531,-0.75047,-0.79640
82,-1.27967,-1.23016,-1.25290
83,-1.40884,-1.33326,-1.37378
84,-0.75167,-0.78281,-0.72963
85,-0.87639,-0.89223,-0.88056
86,-0.65047,-0.69231,-0.67136
87,-1.20450,-1.16901,-1.11100
88,-1.39562,-1.32283,-1.38740
89,-0.90753,-0.91919,-0.89644
90,-1.38298,-1.31282,-1.22762
91,-0.98430,-0.98503,-0.98069
92,-0.86754,-0.88454,-0.87418
93,-1.48506,-1.39293,-1.36586
94,-0.68394,-0.72242,-0.72869
95,-1.06026,-1.04931,-1.09595
96,-0.74948,-0.78087,-0.79645
97,-1.28065,-1.23095,-1.18382
98,-0.77282,-0.80153,-0.83405
99,-1.43694,-1.35536,-1.41996
100,-1.12132,-1.10036,-1.01744
101,1.38051,1.44673,1.44219
102,1.17238,1.19923,1.22503
103,0.73956,0.70522,0.62570
104,0.75212,0.71916,0.69311
105,0.62375,0.57778,0.56709
106,1.46990,1.55502,1.46657
107,1.15572,1.17970,1.19022
108,1.23507,1.27309,1.29889
109,0.37006,0.30560,0.31095
110,1.18598,1.21520,1.35957
111,0.79139,0.76291,0.79366
112,0.84026,0.81766,0.87328
113,1.36703,1.43050,1.33507
114,0.73278,0.69771,0.70412
115,0.80899,0.78258,0.75870
116,0.82577,0.80140,0.83246
117,0.48056,0.42297,0.44600
118,0.87218,0.85363,0.84973
119,1.16625,1.19204,1.22717
120,1.07113,1.08116,1.08083
121,0.65659,0.61372,0.60321
122,0.85469,0.83390,0.76427
123,1.34272,1.40131,1.34393
124,0.87995,0.86239,0.83642
125,0.84294,0.82067,0.84529
126,0.72755,0.69192,0.75285
127,1.12278,1.14120,1.23253
128,0.79610,0.76817,0.79816
129,1.34015,1.39824,1.36234
130,0.67939,0.63876,0.64322
131,0.95044,0.94242,0.92443
132,0.77683,0.74666,0.77399
133,0.74582,0.71216,0.59893
134,1.31692,1.37042,1.39982
135,1.10088,1.11570,1.12863
136,0.69576,0.65679,0.61531
137,1.19361,1.22418,1.12274
138,0.76536,0.73388,0.75222
139,0.94246,0.93333,0.93388
140,0.99190,0.98983,1.00998
141,0.77561,0.74531,0.78826
142,0.73872,0.70429,0.70314
143,1.03278,1.03684,1.06275
144,1.06739,1.07683,0.98205
145,1.29887,1.34888,1.31065
146,1.27151,1.31630,1.27748
147,1.11896,1.13674,1.16042
148,1.15031,1.17336,1.18986
149,0.42770,0.36660,0.38445
150,0.68415,0.64399,0.69708
151,0.62597,0.58021,0.49185
152,0.92776,0.91659,0.86912
153,0.60893,0.56162,0.55132
154,0.83685,0.81383,0.80577
155,1.07779,1.08887,1.11956
156,1.12576,1.14467,1.08976
157,1.08997,1.10301,1.10774
158,0.50876,0.45322,0.59557
159,0.60247,0.55457,0.61562
160,1.24189,1.28116,1.32174
161,1.34747,1.40701,1.40465
162,0.51366,0.45849,0.43537
163,0.78199,0.75242,0.72604
164,0.95594,0.94870,0.88840
165,0.82999,0.80612,0.70534
166,1.40237,1.47311,1.38446
