id,rL,rLrL,rQvrai
1,-0.55879,-0.60986,-0.56451
2,-0.91449,-0.92607,-0.94710
3,-1.54809,-1.44226,-1.46181
4,-1.53195,-1.42986,-1.32349
5,-0.99052,-0.99120,-0.99043
6,-0.72535,-0.76030,-0.80161
7,-0.88768,-0.90290,-0.89821
8,-1.11089,-1.09252,-1.02651
9,-0.81677,-0.84109,-0.79780
10,-0.76637,-0.79670,-0.78258
11,-0.62996,-0.67465,-0.69234
12,-0.99757,-0.99719,-0.99954
13,-1.13315,-1.11103,-1.10929
14,-0.76117,-0.79210,-0.77259
15,-0.81591,-0.84034,-0.87402
16,-0.86437,-0.88267,-0.77135
17,-0.88520,-0.90075,-0.92987
18,-0.69790,-0.73579,-0.64849
19,-1.15607,-1.13000,-1.21017
20,-0.90747,-0.92002,-0.95993
21,-1.09520,-1.07944,-1.05940
22,-0.83633,-0.85822,-0.81495
23,-1.28846,-1.23803,-1.34751
24,-0.94648,-0.95358,-0.95412
25,-0.89076,-0.90557,-0.94263
26,-1.38315,-1.31369,-1.28047
27,-1.07408,-1.06177,-1.09780
28,-0.67110,-0.71176,-0.73659
29,-0.55470,-0.60612,-0.66966
30,-1.30183,-1.24880,-1.34100
31,-0.80766,-0.83310,-0.88962
32,-1.09054,-1.07555,-1.06480
33,-1.23149,-1.19187,-1.20096
34,-1.44771,-1.36450,-1.27570
35,-1.23978,-1.19861,-1.20995
36,-0.69834,-0.73619,-0.84343
37,-0.40488,-0.46715,-0.54469
38,-0.82722,-0.85025,-0.84539
39,-0.73175,-0.76599,-0.70276
40,-0.77717,-0.80625,-0.82984
41,-0.86947,-0.88710,-0.95699
42,-0.92026,-0.93105,-0.95706
43,-1.26204,-1.21668,-1.22502
44,-1.07506,-1.06259,-1.04914
45,-0.80995,-0.83511,-0.71851
46,-1.56261,-1.45338,-1.36864
47,-0.88982,-0.90476,-1.04072
48,-0.62608,-0.67114,-0.62225
49,-1.00414,-1.00278,-0.96832
50,-1.18152,-1.15097,-1.13792
51,-0.56236,-0.61313,-0.60945
52,-0.87404,-0.89107,-0.93400
53,-1.21509,-1.17849,-1.23279
54,-1.19510,-1.16213,-1.09606
55,-0.72142,-0.75680,-0.75730
56,-1.25155,-1.20818,-1.18177
57,-0.96318,-0.96788,-1.05844
58,-1.01114,-1.00871,-1.04017
59,-0.91194,-0.92388,-0.93349
60,-1.13052,-1.10885,-1.10989
61,-1.23788,-1.19707,-1.21286
62,-0.73267,-0.76682,-0.64750
63,-0.37486,-0.43890,-0.36103
64,-0.60865,-0.65533,-0.76815
65,-1.27741,-1.22912,-1.25230
66,-1.07699,-1.06421,-1.10830
67,-0.76586,-0.79626,-0.74740
68,-0.72257,-0.75782,-0.68988
69,-1.04586,-1.03806,-1.03462
70,-1.57449,-1.46246,-1.45246
71,-1.29666,-1.24464,-1.15890
72,-1.03941,-1.03262,-1.14322
73,-0.84343,-0.86442,-0.84725
74,-1.06908,-1.05758,-1.12308
75,-0.98604,-0.98738,-0.98212
76,-0.99053,-0.99121,-1.00581
77,-1.10963,-1.09148,-1.03828
78,-0.95931,-0.96457,-0.91258
79,-0.74774,-0.78021,-0.79307
80,-0.12019,-0.19379,-0.24086
81,-1.13870,-1.11563,-1.12278
82,-0.81783,-0.84203,-0.78662
83,-1.08373,-1.06986,-1.07321
84,-0.76027,-0.79131,-0.75185
85,-1.21506,-1.17846,-1.12050
86,-0.56696,-0.61734,-0.66284
87,-0.86234,-0.88090,-0.78228
88,-1.06788,-1.05657,-1.08909
89,-1.34551,-1.28377,-1.23170
90,-0.58977,-0.63816,-0.57267
91,-1.09095,-1.07589,-1.07824
92,-0.84003,-0.86145,-0.93526
93,-0.91440,-0.92599,-0.92562
94,-1.34155,-1.28062,-1.28998
95,-1.35748,-1.29331,-1.33450
96,-0.54434,-0.59661,-0.60457
97,-0.90844,-0.92085,-0.92513
98,-1.00001,-0.99927,-0.94412
99,-1.09105,-1.07598,-1.16024
100,-0.96865,-0.97255,-0.93918
101,0.23725,0.16666,0.12324
102,0.89249,0.87726,0.90374
103,0.93480,0.92536,0.88923
104,1.45271,1.53594,1.44215
105,1.11468,1.13286,1.10418
106,0.52303,0.46866,0.43794
107,0.92597,0.91529,0.97755
108,0.94589,0.93801,0.89688
109,0.89862,0.88421,0.90250
110,0.75253,0.72006,0.71787
111,1.23683,1.27654,1.25290
112,0.74755,0.71452,0.66790
113,0.91108,0.89836,0.88970
114,1.44475,1.52626,1.48880
115,0.87522,0.85770,0.98999
116,1.21292,1.24823,1.16690
117,0.90227,0.88835,0.91028
118,0.69115,0.65204,0.70521
119,0.33988,0.27370,0.21903
120,1.43345,1.51252,1.51927
121,1.11232,1.13011,1.09904
122,1.24221,1.28291,1.17806
123,0.98507,0.98286,0.98069
124,0.60128,0.55348,0.59972
125,1.03772,1.04349,0.99518
126,0.63703,0.59255,0.52988
127,0.85980,0.84028,0.79803
128,0.76308,0.73181,0.72871
129,0.90503,0.89149,0.94125
130,1.16614,1.19311,1.22543
131,0.99597,0.99538,0.95088
132,1.06944,1.08022,1.05763
133,1.26166,1.30602,1.27246
134,1.28704,1.33624,1.30807
135,0.92452,0.91364,0.83099
136,1.22070,1.25744,1.29335
137,1.63048,1.75482,1.86700
138,0.70552,0.66791,0.77207
139,0.89724,0.88264,0.83265
140,0.89022,0.87468,0.95113
141,0.97538,0.97174,1.01924
142,1.21039,1.24525,1.23114
143,1.28596,1.33496,1.31006
144,1.05767,1.06656,1.03033
145,0.69825,0.65988,0.66688
146,0.74723,0.71416,0.70282
147,1.07916,1.09150,0.98120
148,1.03957,1.04562,0.99690
149,0.95957,0.95364,1.02395
150,0.84976,0.82896,0.96248
151,0.85908,0.83947,0.87049
152,1.26463,1.30955,1.30855
153,1.21198,1.24713,1.20727
154,1.09692,1.11215,1.09946
155,0.63965,0.59541,0.53263
156,1.04406,1.05082,1.03737
157,0.63756,0.59312,0.56624
