id,rL,rLrL,rQvrai
1,-0.51427,-0.56578,-0.64623
2,-0.81146,-0.83424,-0.83168
3,-0.57579,-0.62240,-0.54748
4,-0.71884,-0.75193,-0.78966
5,-0.88998,-0.90306,-0.87219
6,-0.74010,-0.77094,-0.83664
7,-1.15776,-1.13109,-1.11932
8,-1.36130,-1.29755,-1.33412
9,-1.05806,-1.04739,-1.03118
10,-0.80714,-0.83043,-0.88207
11,-1.48441,-1.39535,-1.43272
12,-0.63641,-0.67765,-0.61733
13,-0.95865,-0.96252,-0.95387
14,-0.07446,-0.14525,-0.11682
15,-0.49475,-0.54770,-0.54828
16,-0.80928,-0.83232,-0.87415
17,-0.50176,-0.55421,-0.46202
18,-1.23267,-1.19304,-1.23660
19,-0.83869,-0.85821,-0.86834
20,-0.55544,-0.60372,-0.52242
21,-1.12818,-1.10641,-1.09928
22,-1.28053,-1.23221,-1.30481
23,-0.77006,-0.79761,-0.80628
24,-1.05130,-1.04167,-0.99893
25,-0.73511,-0.76648,-0.78031
26,-0.61006,-0.65369,-0.63365
27,-1.36751,-1.30253,-1.30899
28,-1.28784,-1.23816,-1.27191
29,-0.82426,-0.84552,-0.90806
30,-1.29356,-1.24281,-1.12389
31,-1.40660,-1.33379,-1.32561
32,-1.51858,-1.42211,-1.42489
33,-0.64769,-0.68787,-0.72026
34,-0.79924,-0.82345,-0.81456
35,-1.29581,-1.24464,-1.22974
36,-1.07310,-1.06011,-1.11252
37,-1.22998,-1.19084,-1.21763
38,-0.66757,-0.70584,-0.74773
39,-0.86486,-0.88114,-0.90980
40,-1.43345,-1.35513,-1.30875
41,-0.99050,-0.98986,-0.98482
42,-0.79368,-0.81854,-0.85358
43,-0.83075,-0.85123,-0.81956
44,-1.27197,-1.22523,-1.23376
45,-1.07323,-1.06022,-1.06119
46,-0.95839,-0.96229,-0.93242
47,-1.25291,-1.20965,-1.14832
48,-0.91509,-0.92488,-0.96094
49,-1.35759,-1.29457,-1.34657
50,-0.57143,-0.61840,-0.63046
51,-0.80779,-0.83100,-0.84132
52,-0.60925,-0.65295,-0.66156
53,-1.03926,-1.03145,-1.04305
54,-0.51316,-0.56475,-0.57901
55,-1.06815,-1.05593,-1.12624
56,-1.12624,-1.10479,-0.94009
57,-1.26922,-1.22298,-1.26581
58,-1.15829,-1.13154,-1.20000
59,-0.54949,-0.59825,-0.69045
60,-0.99964,-0.99768,-0.94461
61,-1.27782,-1.23000,-1.13838
62,-1.37190,-1.30605,-1.37429
63,-1.02878,-1.02254,-0.92612
64,-0.91541,-0.92516,-0.91803
65,-0.97820,-0.97932,-0.93523
66,-1.08885,-1.07340,-1.05463
67,-1.00444,-1.00179,-1.03105
68,-0.90014,-0.91190,-0.87647
69,-0.60375,-0.64795,-0.60791
70,-1.06251,-1.05116,-1.01012
71,-1.42528,-1.34865,-1.35820
72,-0.97254,-0.97446,-0.99365
73,-0.80622,-0.82962,-0.88988
74,-0.81266,-0.83530,-0.85322
75,-1.05950,-1.04862,-0.96606
76,-1.12424,-1.10311,-1.01704
77,-1.17213,-1.14304,-1.11961
78,-1.12257,-1.10172,-1.02428
79,-1.14272,-1.11856,-1.13963
80,-0.65685,-0.69616,-0.65457
81,-1.07893,-1.06503,-1.06660
82,-1.03846,-1.03077,-0.96000
83,-1.11667,-1.09677,-1.16368
84,-0.43871,-0.49551,-0.48996
85,-1.17802,-1.14793,-1.11695
86,-0.71054,-0.74450,-0.72413
87,-1.04512,-1.03642,-1.04263
88,-1.03509,-1.02791,-1.04917
89,-0.49678,-0.54959,-0.60984
90,-0.54814,-0.59702,-0.49204
91,-1.11817,-1.09803,-1.10516
92,-1.12023,-1.09975,-1.03745
93,-0.77372,-0.80086,-0.76922
94,-1.04420,-1.03565,-1.04191
95,-1.04828,-1.03911,-1.08555
96,-0.87690,-0.89165,-1.00276
97,-0.66956,-0.70764,-0.71454
98,-0.80924,-0.83228,-0.82946
99,-1.00545,-1.00265,-0.91113
100,-1.29449,-1.24357,-1.32085
101,1.25074,1.28949,1.34127
102,0.61831,0.57337,0.49697
103,1.09770,1.11094,1.11123
104,1.23254,1.26808,1.34203
105,0.58713,0.53956,0.51753
106,1.03277,1.03620,1.12653
107,0.79500,0.76768,0.86115
108,0.80529,0.77913,0.75105
109,0.67501,0.63524,0.62672
110,0.49107,0.43623,0.40800
111,0.68899,0.65056,0.66366
112,0.56921,0.52017,0.43525
113,1.22241,1.25618,1.17520
114,0.66774,0.62728,0.65481
115,1.23010,1.26521,1.19945
116,0.62997,0.58606,0.60729
117,0.74207,0.70900,0.65985
118,0.53961,0.48828,0.52217
119,1.15829,1.18122,1.18318
120,0.66650,0.62593,0.53658
121,0.37653,0.31476,0.39339
122,0.98912,0.98630,0.92037
123,0.98187,0.97804,1.03391
124,1.08570,1.09708,1.13249
125,0.99742,0.99576,0.93216
126,1.46803,1.54876,1.62096
127,0.77484,0.74528,0.69453
128,0.93674,0.92677,0.94230
129,0.95944,0.95252,0.82335
130,0.97621,0.97159,0.88367
131,1.40237,1.46970,1.49698
132,1.21893,1.25209,1.30293
133,1.07660,1.08659,1.13873
134,0.74554,0.71284,0.67624
135,1.30160,1.34957,1.25953
136,1.10836,1.12327,1.16779
137,1.12721,1.14510,1.14134
138,0.96006,0.95322,1.05096
139,1.16571,1.18987,1.21263
140,0.87689,0.85924,0.96701
141,0.53869,0.48729,0.54758
142,0.83943,0.81723,0.70377
143,0.55425,0.50404,0.43338
144,0.97650,0.97192,1.00422
145,0.69755,0.65996,0.60000
146,1.13414,1.15315,1.21944
147,1.14847,1.16979,1.20441
148,0.99499,0.99299,1.01081
149,1.20473,1.23545,1.13133
150,0.99137,0.98886,1.05884
151,1.05601,1.06288,1.01447
152,0.50448,0.45058,0.42277
153,1.01558,1.01652,0.94293
154,1.42821,1.50074,1.48260
155,0.46248,0.40573,0.45815
156,0.38381,0.32243,0.43922
157,0.84968,0.82871,0.86292
158,1.37073,1.43182,1.44411
159,0.98844,0.98552,0.97490
160,0.87115,0.85280,0.85138
161,0.66288,0.62197,0.64133
162,1.07026,1.07927,1.07231
163,1.24263,1.27994,1.35515
164,0.68333,0.64436,0.64575
165,1.06235,1.07017,1.08484
166,0.61990,0.57511,0.46342
167,1.45773,1.53631,1.54500
168,0.92467,0.91311,0.92795
169,1.25769,1.29767,1.23116
170,0.96930,0.96372,1.03312
171,1.05714,1.06418,1.00755
172,1.19044,1.21874,1.20044
173,0.92030,0.90818,0.91462
174,0.87888,0.86148,0.87535
175,0.71047,0.67416,0.67963
176,1.13706,1.15654,1.07775
177,1.11972,1.13642,1.14304
178,1.08481,1.09605,1.01227
179,1.07253,1.08189,1.12983
180,0.71565,0.67986,0.72967
181,0.51402,0.46079,0.51447
182,0.74240,0.70937,0.66636
183,0.47674,0.42092,0.47132
184,0.96572,0.95966,0.87264
185,0.80157,0.77499,0.74768
186,1.35165,1.40905,1.41515
187,0.76012,0.72897,0.65682
188,1.40089,1.46792,1.58585
189,1.34728,1.40384,1.35196
190,0.89718,0.88208,0.87306
191,0.98152,0.97764,1.07561
192,0.97658,0.97201,0.90215
193,1.61214,1.72444,1.76785
194,0.89112,0.87525,0.83755
195,1.88108,2.06028,2.08974
196,1.10631,1.12090,1.11941
197,1.19882,1.22854,1.20850
198,1.16683,1.19117,1.18879
199,0.92697,0.91571,0.86536
200,0.55876,0.50890,0.45709
