id,rL,rLrL,rQvrai
1,-1.15858,-1.13012,-1.11802
2,-0.88194,-0.89640,-0.84523
3,-0.37007,-0.43366,-0.36109
4,-1.51216,-1.41212,-1.38982
5,-1.31289,-1.25550,-1.16415
6,-0.96373,-0.96669,-0.99125
7,-1.29875,-1.24416,-1.27202
8,-1.22018,-1.18059,-1.16592
9,-0.81735,-0.84017,-0.88998
10,-1.14574,-1.11952,-1.07342
11,-0.62439,-0.66849,-0.75739
12,-0.50828,-0.56248,-0.58717
13,-0.98956,-0.98868,-1.00178
14,-0.43872,-0.49801,-0.33964
15,-0.60763,-0.65331,-0.61128
16,-0.45145,-0.50986,-0.58964
17,-0.74062,-0.77257,-0.66384
18,-0.83658,-0.85698,-0.93593
19,-1.18537,-1.15214,-1.13684
20,-1.17063,-1.14004,-1.14345
21,-1.18586,-1.15254,-1.17607
22,-1.08698,-1.07072,-1.06326
23,-1.14026,-1.11499,-1.13215
24,-1.34756,-1.28317,-1.24125
25,-0.68464,-0.72269,-0.69509
26,-1.25228,-1.20667,-1.14467
27,-1.43072,-1.34883,-1.38136
28,-0.52479,-0.57768,-0.58658
29,-0.87231,-0.88806,-0.86792
30,-1.16950,-1.13911,-1.21950
31,-1.07065,-1.05707,-1.13152
32,-0.87208,-0.88785,-0.96950
33,-0.95939,-0.96298,-0.89342
34,-1.32407,-1.26444,-1.27987
35,-1.01011,-1.00611,-1.05497
36,-1.33624,-1.27415,-1.24997
37,-1.09780,-1.07975,-1.17697
38,-1.28210,-1.23076,-1.16044
39,-0.82926,-0.85059,-0.85153
40,-1.26041,-1.21325,-1.23918
41,-0.92946,-0.93736,-0.91841
42,-1.09084,-1.07395,-1.07590
43,-1.00393,-1.00087,-0.96476
44,-0.91335,-0.92351,-0.96802
45,-0.44193,-0.50100,-0.47813
46,-0.95873,-0.96242,-0.94841
47,-1.16413,-1.13469,-1.17227
48,-0.80353,-0.82806,-0.83232
49,-0.98026,-0.98078,-1.00078
50,-1.10829,-1.08848,-1.05363
51,-0.94232,-0.94838,-1.00810
52,-1.16660,-1.13672,-1.03694
53,-0.69710,-0.73384,-0.81677
54,-0.78534,-0.81208,-0.79859
55,-1.21717,-1.17814,-1.21288
56,-0.80832,-0.83226,-0.78849
57,-0.96047,-0.96391,-0.98285
58,-1.04909,-1.03898,-1.05328
59,-1.17337,-1.14229,-1.07967
60,-0.87135,-0.88722,-0.87891
61,-1.04092,-1.03211,-1.05075
62,-0.90997,-0.92060,-0.98141
