id,rL,rLrL,rQvrai
1,-1.33514,-1.27567,-1.27820
2,-0.56410,-0.61389,-0.54653
3,-0.64160,-0.68439,-0.73229
4,-1.33086,-1.27224,-1.30964
5,-0.70535,-0.74172,-0.80554
6,-1.10880,-1.09055,-1.09475
7,-0.83427,-0.85581,-0.81672
8,-1.10775,-1.08967,-0.98543
9,-1.01785,-1.01402,-1.05942
10,-0.56579,-0.61543,-0.67630
11,-1.09502,-1.07903,-1.10735
12,-0.78046,-0.80850,-0.73838
13,-0.57368,-0.62265,-0.71332
14,-0.25874,-0.32741,-0.27102
15,-1.21943,-1.18198,-1.19168
16,-0.68436,-0.72291,-0.74651
17,-1.46416,-1.37780,-1.40038
18,-1.03187,-1.02590,-0.98218
19,-1.13785,-1.11473,-0.99148
20,-0.52879,-0.58147,-0.59277
21,-0.77807,-0.80638,-0.79491
22,-0.52740,-0.58018,-0.62166
23,-0.70102,-0.73784,-0.77863
24,-0.99943,-0.99838,-1.05877
25,-1.20442,-1.16968,-1.19559
26,-0.81985,-0.84317,-0.88554
27,-0.97724,-0.97946,-0.98767
28,-1.45778,-1.37280,-1.38238
29,-0.72661,-0.76071,-0.72004
30,-0.45095,-0.50935,-0.59033
31,-0.80051,-0.82617,-0.83105
32,-1.32822,-1.27012,-1.28670
33,-1.12546,-1.10444,-1.15298
34,-1.20228,-1.16793,-1.12403
35,-0.68060,-0.71953,-0.71649
36,-1.08457,-1.07028,-1.08608
37,-0.84498,-0.86518,-0.87843
38,-0.84846,-0.86822,-0.77933
39,-0.52749,-0.58027,-0.52687
40,-0.78252,-0.81031,-0.87581
41,-1.26028,-1.21528,-1.08816
42,-1.38894,-1.31855,-1.34841
43,-1.34375,-1.28257,-1.31268
44,-1.03014,-1.02443,-1.02057
45,-0.92939,-0.93842,-0.94738
46,-1.00492,-1.00305,-1.01298
47,-1.07878,-1.06542,-1.11289
48,-1.19297,-1.16028,-1.20213
49,-0.94152,-0.94885,-0.91092
50,-0.75094,-0.78235,-0.81219
51,-0.80561,-0.83066,-0.90332
52,-1.44589,-1.36348,-1.40933
53,-0.81995,-0.84327,-0.84291
54,-0.59626,-0.64325,-0.71592
55,-0.19503,-0.26589,-0.21508
56,-0.89905,-0.91221,-0.84176
57,-1.19923,-1.16543,-1.12913
58,-1.06606,-1.05474,-0.96236
59,-0.56012,-0.61024,-0.58622
60,-0.87481,-0.89118,-0.93971
61,-0.67455,-0.71410,-0.72471
62,-1.20428,-1.16957,-1.18292
63,-1.18477,-1.15353,-1.11561
64,-0.58430,-0.63234,-0.60550
65,-0.69103,-0.72890,-0.73350
66,-1.23777,-1.19697,-1.18688
67,-0.72799,-0.76194,-0.81139
68,-1.48882,-1.39703,-1.35827
69,-1.04271,-1.03506,-1.03997
70,-1.24161,-1.20010,-1.19503
71,-1.08715,-1.07245,-1.08674
72,-0.76798,-0.79745,-0.84558
73,-0.54385,-0.59531,-0.60144
74,-1.57096,-1.46046,-1.44880
