id,rL,rLrL,rQvrai
1,-1.15983,-1.13436,-1.15008
2,-0.87596,-0.89292,-0.89096
3,-1.46373,-1.37969,-1.37979
4,-0.86234,-0.88104,-0.83943
5,-0.76559,-0.79585,-0.76880
6,-0.91415,-0.92609,-0.95632
7,-0.81111,-0.83610,-0.83841
8,-0.97843,-0.98144,-0.91619
9,-0.66742,-0.70800,-0.66448
10,-1.05808,-1.04918,-1.04279
11,-1.58517,-1.47393,-1.47274
12,-1.13460,-1.11338,-1.09131
13,-0.64670,-0.68927,-0.63773
14,-0.50278,-0.55749,-0.58036
15,-0.60349,-0.65003,-0.66011
16,-0.75506,-0.78649,-0.77140
17,-0.74593,-0.77837,-0.83181
18,-1.08741,-1.07389,-1.01306
19,-0.48011,-0.53645,-0.49260
20,-1.01862,-1.01574,-1.00625
21,-0.89886,-0.91284,-0.82209
22,-1.17021,-1.14296,-1.14429
23,-0.80360,-0.82948,-0.90033
24,-0.32310,-0.38868,-0.47830
25,-0.59712,-0.64422,-0.62924
26,-1.34614,-1.28637,-1.22758
27,-0.63359,-0.67740,-0.72554
28,-0.62861,-0.67288,-0.67492
29,-1.24135,-1.20150,-1.28167
30,-1.15357,-1.12916,-1.10709
31,-0.91565,-0.92739,-0.88917
32,-0.60773,-0.65389,-0.63999
33,-1.11238,-1.09483,-1.01470
34,-1.56322,-1.45706,-1.46820
35,-0.53219,-0.58467,-0.44138
36,-0.97815,-0.98120,-1.09959
37,-0.95928,-0.96502,-1.02106
38,-0.90701,-0.91991,-0.95263
39,-1.09383,-1.07928,-1.17195
40,-1.23390,-1.19540,-1.18544
41,-1.13055,-1.11000,-1.14620
42,-0.94197,-0.95012,-0.82931
43,-0.87118,-0.88876,-0.87650
44,-0.18057,-0.25139,-0.30477
45,-0.95572,-0.96196,-1.00931
46,-1.11363,-1.09587,-1.14635
47,-0.92980,-0.93962,-0.91051
48,-1.02010,-1.01700,-0.90803
49,-1.42751,-1.35117,-1.39153
50,-1.08952,-1.07567,-1.13644
51,-0.93161,-0.94119,-0.99540
52,-0.87660,-0.89348,-0.91950
53,-0.85240,-0.87235,-0.89506
54,-1.00061,-1.00040,-1.00868
55,-1.15746,-1.13239,-1.05925
56,-1.48804,-1.39873,-1.35969
57,-1.11543,-1.09738,-1.04112
58,-1.07155,-1.06055,-1.14882
59,-0.56504,-0.61487,-0.46223
60,-1.29564,-1.24567,-1.27743
61,-0.70308,-0.74007,-0.78272
62,-0.93833,-0.94698,-0.95570
63,-1.08867,-1.07495,-1.08693
64,-0.69079,-0.72904,-0.76036
65,-0.65337,-0.69531,-0.71071
66,-1.00247,-1.00198,-1.06751
67,-0.72750,-0.76194,-0.77084
68,-0.46681,-0.52407,-0.56060
69,-1.02944,-1.02493,-0.98523
70,-1.59084,-1.47829,-1.59088
71,-0.82699,-0.85007,-0.85544
72,-1.50045,-1.40842,-1.34990
73,-1.06494,-1.05497,-1.07506
74,-0.91568,-0.92742,-0.90112
75,-0.92248,-0.93330,-0.87559
76,-0.63261,-0.67651,-0.69521
77,-1.11806,-1.09958,-1.10365
78,-1.47247,-1.38655,-1.41573
79,-0.98012,-0.98289,-1.05721
80,-1.12145,-1.10241,-0.93725
81,-0.94729,-0.95471,-0.95299
82,-1.28901,-1.24030,-1.25644
83,-0.23165,-0.30094,-0.27993
84,-1.17388,-1.14600,-1.17648
85,-0.82915,-0.85197,-0.86665
86,-1.08727,-1.07377,-0.99133
87,-1.33321,-1.27599,-1.28546
88,-0.84467,-0.86558,-0.79957
89,-1.17602,-1.14777,-1.14796
90,-0.86706,-0.88516,-0.95462
91,-0.91273,-0.92486,-0.91245
92,-1.10736,-1.09062,-1.17526
93,-0.84714,-0.86774,-0.91119
94,-0.74556,-0.77804,-0.85167
95,-1.17737,-1.14889,-1.17439
96,-0.98222,-0.98468,-1.05030
97,-1.00063,-1.00041,-0.95378
98,-1.05378,-1.04555,-1.12101
99,-0.99816,-0.99831,-0.89392
100,-1.18019,-1.15122,-1.07243
101,1.08296,1.09630,1.05537
102,1.03899,1.04546,1.05613
103,0.78233,0.75436,0.82481
104,0.84641,0.82613,0.82800
105,1.12901,1.14985,1.14389
106,1.03764,1.04391,1.01292
107,1.17877,1.20807,1.27284
108,1.28082,1.32861,1.34879
109,0.86124,0.84282,0.81344
110,0.99138,0.99072,0.98791
111,1.01140,1.01370,0.98389
112,1.45936,1.54317,1.48222
113,1.24144,1.28192,1.21899
114,0.58111,0.53291,0.58706
115,1.06542,1.07599,1.08678
116,0.77913,0.75079,0.77786
117,0.86346,0.84533,0.81050
118,0.79951,0.77354,0.79527
119,1.61736,1.73697,1.73579
120,0.71629,0.68103,0.62040
121,1.02702,1.03167,1.17248
122,0.59598,0.54907,0.49837
123,0.77056,0.74124,0.78209
124,0.80743,0.78239,0.72499
125,0.95261,0.94641,1.01628
126,1.13705,1.15924,1.16592
127,0.77639,0.74773,0.77128
128,0.79816,0.77203,0.90211
129,0.88763,0.87262,0.90396
130,0.63246,0.58886,0.57888
131,1.06365,1.07394,1.04518
132,0.84254,0.82178,0.81975
133,0.86515,0.84724,0.90638
134,0.81149,0.78694,0.78295
135,0.80063,0.77479,0.67011
136,0.59090,0.54354,0.51940
137,0.86615,0.84836,0.79422
138,1.20941,1.24411,1.21375
139,0.89469,0.88061,0.85190
140,1.24636,1.28773,1.20038
141,1.23660,1.27619,1.30487
142,0.56692,0.51752,0.44548
143,0.97965,0.97730,1.03763
144,1.07558,1.08775,1.05829
145,1.02810,1.03291,1.04253
146,0.44500,0.38650,0.46812
147,1.18781,1.21869,1.16778
148,0.65595,0.61458,0.63249
149,1.63505,1.75889,1.71426
150,1.08919,1.10353,1.09463
151,1.03247,1.03794,1.04535
152,0.84466,0.82416,0.78993
153,1.25134,1.29363,1.28577
154,0.57938,0.53104,0.50226
155,0.96881,0.96490,0.91851
156,1.15294,1.17780,1.18098
157,0.60545,0.55938,0.60847
158,0.98112,0.97898,0.93688
159,0.95045,0.94394,0.99897
160,1.02240,1.02635,1.04876
161,0.93661,0.92818,0.94786
162,0.82365,0.80056,0.85656
163,1.74167,1.89201,1.79878
164,1.23179,1.27051,1.30947
165,1.57530,1.68501,1.69892
166,1.23266,1.27154,1.30720
167,1.05050,1.05874,1.01367
168,0.79171,0.76483,0.68601
169,0.82018,0.79668,0.87079
170,0.77831,0.74988,0.78525
171,0.94779,0.94091,0.95408
172,1.30217,1.35402,1.38556
173,0.95306,0.94692,1.02615
174,0.78385,0.75605,0.84164
175,0.80200,0.77632,0.77698
176,0.73205,0.69847,0.68209
177,0.86101,0.84257,0.75974
178,0.72825,0.69425,0.72367
179,1.20045,1.23355,1.15663
180,0.31160,0.24564,0.26219
181,0.91681,0.90568,0.99215
182,0.80989,0.78515,0.76420
183,0.73101,0.69732,0.70422
184,0.87360,0.85677,0.88963
185,0.80091,0.77510,0.78576
186,0.84893,0.82897,0.82749
187,1.28385,1.33221,1.36841
188,1.02637,1.03092,1.00973
189,0.89262,0.87826,0.84577
190,1.32535,1.38169,1.21781
191,1.08415,1.09768,1.13881
192,0.80451,0.77913,0.84297
193,1.33393,1.39194,1.27555
194,0.97773,0.97510,0.91109
195,1.24779,1.28943,1.21541
196,0.71784,0.68274,0.73781
197,0.68341,0.64475,0.75534
198,1.11018,1.12792,1.26573
199,0.67064,0.63071,0.60461
200,1.08851,1.10274,1.03044
