id,rL,rLrL,rQvrai
1,-1.28797,-1.23898,-1.25140
2,-0.96490,-0.97056,-0.92929
3,-1.04424,-1.03794,-1.02676
4,-1.13245,-1.11173,-1.05191
5,-0.95867,-0.96523,-0.97643
6,-0.74940,-0.78276,-0.81299
7,-1.00973,-1.00875,-1.05308
8,-0.81745,-0.84281,-0.84658
9,-0.53766,-0.59140,-0.63075
10,-0.75661,-0.78915,-0.78543
11,-0.77249,-0.80321,-0.79522
12,-0.67746,-0.71850,-0.78669
13,-1.12484,-1.10542,-1.10616
14,-1.08522,-1.07237,-1.09557
15,-1.20100,-1.16827,-1.22870
16,-0.49525,-0.55227,-0.65569
17,-1.42194,-1.34567,-1.39008
18,-0.81679,-0.84224,-0.81030
19,-0.59342,-0.64245,-0.63819
20,-0.94431,-0.95292,-0.90712
21,-0.67891,-0.71980,-0.71670
22,-0.92649,-0.93760,-0.98646
23,-1.11547,-1.09762,-0.99955
24,-1.10454,-1.08851,-1.11436
25,-0.82534,-0.84974,-0.84982
26,-0.96588,-0.97140,-0.92021
27,-0.79615,-0.82410,-0.84426
28,-0.72942,-0.76499,-0.68779
29,-0.72607,-0.76200,-0.80566
30,-0.92723,-0.93824,-0.89189
31,-1.19935,-1.16692,-1.19716
32,-0.91686,-0.92930,-0.93840
33,-0.94544,-0.95389,-0.94622
34,-0.77008,-0.80109,-0.81840
35,-0.38315,-0.44750,-0.34389
36,-1.07827,-1.06655,-1.01137
37,-1.07135,-1.06074,-1.13110
38,-0.97877,-0.98241,-1.00084
39,-1.22985,-1.19185,-1.15842
40,-0.79359,-0.82184,-0.86862
41,-0.88049,-0.89783,-0.94202
42,-1.05540,-1.04734,-0.89168
43,-0.92919,-0.93992,-0.92294
44,-1.35229,-1.29054,-1.30911
45,-1.26811,-1.22293,-1.17427
46,-1.46660,-1.38063,-1.42236
47,-1.23521,-1.19622,-1.18741
48,-0.14307,-0.21674,-0.26362
49,-1.06506,-1.05546,-1.06231
50,-1.09266,-1.07859,-1.14783
51,-0.94260,-0.95145,-1.03024
52,-1.39500,-1.32443,-1.32196
53,-1.08033,-1.06827,-1.04913
54,-1.16808,-1.14121,-1.06228
55,-0.53152,-0.58575,-0.63001
56,-0.61587,-0.66287,-0.69394
57,-0.64439,-0.68871,-0.72520
58,-1.36124,-1.29766,-1.31921
59,-0.51795,-0.57324,-0.52663
60,-0.89907,-0.91393,-0.94051
61,-1.11860,-1.10023,-1.08222
62,-1.12039,-1.10172,-1.12805
63,-1.12467,-1.10527,-1.08573
64,-0.43733,-0.49837,-0.54130
65,-1.45872,-1.37448,-1.37066
66,-0.98571,-0.98833,-0.92846
67,-1.13131,-1.11079,-1.18386
68,-1.31777,-1.26294,-1.16897
69,-0.47161,-0.53033,-0.51516
70,-1.07031,-1.05987,-1.01063
71,-0.69052,-0.73022,-0.71374
72,-0.83006,-0.85387,-0.89260
73,-0.98300,-0.98602,-0.98809
74,-0.76774,-0.79901,-0.83581
75,-1.22982,-1.19183,-1.04077
76,-0.92708,-0.93811,-0.97756
77,-0.67939,-0.72024,-0.73767
78,-0.90071,-0.91535,-0.87233
79,-1.34691,-1.28625,-1.16496
80,-0.76407,-0.79576,-0.67200
81,-0.97245,-0.97701,-1.01165
82,-0.92946,-0.94016,-0.90777
83,-0.53440,-0.58840,-0.54531
84,-1.03425,-1.02951,-1.08310
85,-1.10663,-1.09025,-1.16433
86,-0.87556,-0.89355,-0.78710
87,-1.04115,-1.03533,-1.08685
88,-0.46565,-0.52478,-0.45719
89,-0.86372,-0.88326,-0.88951
90,-1.59511,-1.47955,-1.49064
91,-1.06833,-1.05821,-1.02718
92,-1.70275,-1.56050,-1.57771
93,-1.41154,-1.33748,-1.35672
94,-1.43124,-1.35297,-1.39845
95,-1.01930,-1.01686,-1.02137
96,-1.28641,-1.23772,-1.26413
97,-0.70362,-0.74196,-0.76324
98,-1.04776,-1.04091,-1.08368
99,-0.65012,-0.69388,-0.70207
100,-0.72191,-0.75829,-0.69130
101,1.09262,1.10857,1.07207
102,0.61463,0.56857,0.65932
103,1.13257,1.15527,1.15726
104,1.01257,1.01574,1.07691
105,0.90288,0.89009,0.82315
106,1.21161,1.24836,1.19269
107,0.69870,0.66105,0.66992
108,0.91726,0.90646,0.89477
109,1.10410,1.12196,1.11230
110,0.87435,0.85771,0.80188
111,0.65349,0.61119,0.68096
112,0.91179,0.90023,0.86929
113,0.69875,0.66110,0.62013
114,1.38179,1.45199,1.41211
115,1.14811,1.17349,1.10900
116,0.82723,0.80449,0.91473
117,1.35373,1.41812,1.48077
118,1.25158,1.29579,1.32789
119,1.01028,1.01309,1.00918
120,1.11490,1.13458,1.13810
121,0.71903,0.68357,0.61372
122,1.11863,1.13894,1.17057
123,0.99067,0.99050,1.07699
124,1.20260,1.23769,1.18915
125,0.87709,0.86081,0.84957
126,0.92835,0.91910,0.99558
127,0.72002,0.68467,0.55361
128,1.02153,1.02607,1.16724
129,1.38963,1.46148,1.59208
130,1.32195,1.37989,1.33247
131,1.17656,1.20696,1.22586
132,0.73976,0.70660,0.65454
133,0.52325,0.46927,0.57327
134,0.58710,0.53852,0.45709
135,0.99053,0.99034,0.89824
136,1.24092,1.28312,1.33051
137,1.00669,1.00895,0.90983
138,0.68855,0.64983,0.62567
139,0.73726,0.70382,0.71491
140,1.07435,1.08729,1.13032
141,1.11631,1.13623,1.15083
142,0.45155,0.39223,0.31157
143,0.81524,0.79101,0.80457
144,1.55700,1.66621,1.63558
145,0.90287,0.89008,0.86741
146,1.29309,1.34530,1.34346
147,1.30755,1.36262,1.38472
148,0.68642,0.64748,0.65840
149,1.27185,1.31994,1.28701
150,0.88624,0.87119,0.88269
151,1.05817,1.06850,1.05199
152,0.98143,0.97988,0.89647
153,0.86001,0.84148,0.84010
154,0.90578,0.89339,0.93063
155,0.93716,0.92916,0.93660
156,1.33755,1.39864,1.37105
157,0.69455,0.65646,0.66293
158,0.79318,0.76625,0.75048
159,0.65295,0.61060,0.65131
160,1.01606,1.01976,0.95235
161,1.05375,1.06336,1.09562
162,1.38268,1.45307,1.51619
163,1.05034,1.05942,1.02275
164,1.04738,1.05598,1.08137
165,1.26438,1.31103,1.30278
166,1.25898,1.30460,1.35636
167,0.83782,0.81643,0.79537
168,1.06684,1.07857,1.05467
169,0.71885,0.68337,0.65003
170,0.86061,0.84216,0.81202
171,1.13804,1.16168,1.12471
172,0.52928,0.47579,0.55935
173,0.84946,0.82956,0.73435
174,0.36379,0.29900,0.33764
175,1.02491,1.02997,1.03080
176,1.08768,1.10281,1.16924
177,1.11314,1.13252,1.19242
178,0.99561,0.99619,0.97086
179,0.82271,0.79941,0.81930
180,1.21648,1.25412,1.30756
181,0.79212,0.76507,0.70707
182,0.82081,0.79727,0.81341
183,0.79017,0.76288,0.76347
184,0.89691,0.88330,0.94647
185,1.05205,1.06139,1.05630
186,0.76738,0.73739,0.76655
187,0.32108,0.25405,0.15981
188,0.51899,0.46467,0.44266
189,1.11420,1.13376,1.06067
190,1.20377,1.23908,1.29614
191,1.16819,1.19710,1.25807
192,1.56476,1.67581,1.64024
193,0.73679,0.70330,0.64616
194,0.56694,0.51659,0.58142
195,0.49204,0.43564,0.42858
196,1.27508,1.32379,1.31244
197,0.81190,0.78726,0.70780
198,0.99785,0.99877,0.95612
199,1.01334,1.01662,0.96454
200,0.93578,0.92759,0.95692
