id,rL,rLrL,rQvrai
1,-1.14816,-1.12502,-1.10834
2,-1.26077,-1.21744,-1.24589
3,-1.20614,-1.17284,-1.18274
4,-1.22365,-1.18719,-1.21722
5,-0.90138,-0.91585,-0.95086
6,-1.17734,-1.14915,-1.14554
7,-0.69334,-0.73244,-0.70290
8,-1.39158,-1.32241,-1.31873
9,-0.67327,-0.71441,-0.68714
10,-0.37915,-0.44318,-0.42934
11,-1.44840,-1.36721,-1.23855
12,-0.94846,-0.95647,-0.96733
13,-0.62141,-0.66752,-0.61286
14,-1.12265,-1.10382,-1.06535
15,-1.12971,-1.10969,-1.18078
16,-0.69789,-0.73653,-0.71181
17,-1.03985,-1.03434,-1.06737
18,-0.63273,-0.67779,-0.69115
19,-0.79552,-0.82334,-0.91660
20,-0.73279,-0.76773,-0.75445
21,-1.06804,-1.05811,-1.02542
22,-1.22050,-1.18461,-1.17296
23,-0.58503,-0.63440,-0.65605
24,-0.85822,-0.87834,-0.85756
25,-1.18209,-1.15307,-1.22588
26,-0.94520,-0.95367,-0.99805
27,-1.13652,-1.11536,-1.07163
28,-0.98132,-0.98461,-1.00736
29,-0.67402,-0.71509,-0.73896
30,-1.11648,-1.09868,-1.13578
31,-1.35527,-1.29353,-1.35508
32,-1.10079,-1.08558,-1.06353
33,-1.23404,-1.19567,-1.11005
34,-0.86295,-0.88246,-0.84932
35,-0.76991,-0.80070,-0.81389
36,-0.92587,-0.93702,-0.87594
37,-1.25480,-1.21259,-1.19593
38,-0.40614,-0.46861,-0.44888
39,-0.91366,-0.92648,-0.93020
40,-1.35247,-1.29129,-1.30758
41,-0.55144,-0.60363,-0.51204
42,-1.23010,-1.19246,-1.24071
43,-0.48223,-0.53971,-0.57114
44,-0.56652,-0.61747,-0.70297
45,-1.47634,-1.38906,-1.30063
46,-1.08319,-1.07084,-1.07151
47,-0.89399,-0.90945,-0.88030
48,-1.00250,-1.00266,-0.97327
49,-1.30739,-1.25514,-1.29724
50,-0.97236,-0.97695,-1.02147
51,-0.57456,-0.62482,-0.61299
52,-0.82760,-0.85155,-0.92913
53,-0.95622,-0.96313,-1.00887
54,-1.26864,-1.22383,-1.22434
55,-1.30979,-1.25708,-1.24223
56,-0.62442,-0.67025,-0.74076
57,-1.18549,-1.15587,-1.13884
58,-0.56524,-0.61629,-0.55245
59,-0.74635,-0.77979,-0.80530
60,-0.76632,-0.79753,-0.72920
61,-1.05648,-1.04838,-0.99710
62,-0.45228,-0.51182,-0.60712
63,-1.02461,-1.02144,-1.03972
64,-1.07507,-1.06402,-1.09097
65,-1.48638,-1.39688,-1.42793
66,-1.57094,-1.46218,-1.49337
67,-0.85811,-0.87824,-0.93935
68,-0.89745,-0.91245,-0.98828
69,-0.66727,-0.70901,-0.60749
70,-0.68346,-0.72358,-0.70665
71,-0.64203,-0.68622,-0.59008
72,-0.86933,-0.88803,-0.84605
73,-0.89404,-0.90950,-0.91981
74,-0.88158,-0.89868,-0.85035
75,-1.08029,-1.06840,-1.10497
