id,rL,rLrL,rQvrai
1,-1.09225,-1.07763,-1.02066
2,-0.81511,-0.84066,-0.78484
3,-1.08301,-1.06992,-1.13001
4,-0.88088,-0.89795,-0.95876
5,-0.57314,-0.62418,-0.56568
6,-1.13878,-1.11628,-1.14066
7,-0.41035,-0.47352,-0.54957
8,-1.00628,-1.00537,-0.98649
9,-0.93765,-0.94688,-0.98083
10,-1.19212,-1.16016,-1.18096
11,-1.31343,-1.25836,-1.18901
12,-1.04157,-1.03517,-1.01777
13,-1.04808,-1.04065,-1.06815
14,-0.65910,-0.70210,-0.68446
15,-0.74411,-0.77806,-0.67982
16,-1.08675,-1.07305,-1.03981
17,-0.76213,-0.79402,-0.85530
18,-0.64990,-0.69382,-0.76732
19,-1.25361,-1.21022,-1.18644
20,-0.88753,-0.90371,-0.87332
21,-0.92957,-0.93995,-1.00636
22,-1.08157,-1.06872,-1.11654
23,-0.77331,-0.80390,-0.88817
24,-1.15628,-1.13072,-1.19108
25,-0.94287,-0.95136,-0.92330
26,-0.79920,-0.82669,-0.80399
27,-0.77785,-0.80790,-0.83016
28,-1.03214,-1.02723,-1.01687
29,-0.74144,-0.77569,-0.75491
30,-0.60728,-0.65526,-0.67906
31,-0.94840,-0.95609,-0.91190
32,-1.19361,-1.16138,-1.06354
33,-1.10524,-1.08845,-1.01332
34,-1.04897,-1.04140,-1.05551
35,-1.07036,-1.05934,-1.11008
36,-1.10493,-1.08820,-1.06213
37,-0.63265,-0.67825,-0.72010
38,-0.82445,-0.84883,-0.88499
39,-0.80768,-0.83415,-0.89879
40,-1.09439,-1.07942,-1.02097
41,-0.79514,-0.82313,-0.85610
42,-0.86121,-0.88088,-0.90844
43,-1.59990,-1.48135,-1.49550
44,-1.18352,-1.15312,-1.11933
45,-1.15203,-1.12721,-1.15628
46,-0.87485,-0.89273,-0.96244
47,-1.10017,-1.08423,-1.10976
48,-0.80554,-0.83226,-0.86556
49,-0.75328,-0.78619,-0.78650
50,-1.34041,-1.27990,-1.26948
51,-1.04500,-1.03806,-0.99383
52,-0.76509,-0.79664,-0.78386
53,-1.40463,-1.33071,-1.33466
54,-1.36090,-1.29618,-1.23676
55,-1.12492,-1.10479,-1.11414
56,-0.62467,-0.67103,-0.62547
57,-1.17140,-1.14317,-1.20839
58,-0.78934,-0.81803,-0.81466
59,-1.41813,-1.34131,-1.22887
60,-1.00718,-1.00614,-1.00091
61,-0.72682,-0.76270,-0.75578
62,-0.58637,-0.63624,-0.70382
63,-1.01796,-1.01526,-0.97133
64,-0.79638,-0.82422,-0.84670
65,-1.05835,-1.04927,-1.01351
66,-1.35144,-1.28867,-1.33768
67,-1.04159,-1.03519,-1.05052
68,-1.59075,-1.47443,-1.51426
69,-1.25032,-1.20755,-1.18638
70,-1.20782,-1.17299,-1.11614
71,-0.86521,-0.88437,-0.86898
72,-0.64704,-0.69124,-0.58795
73,-1.37129,-1.30441,-1.31300
74,-0.72483,-0.76093,-0.82172
75,-0.93298,-0.94287,-0.88245
76,-1.25339,-1.21004,-1.16628
77,-0.86855,-0.88727,-0.88980
78,-0.29922,-0.36835,-0.40196
79,-0.86156,-0.88119,-0.80624
80,-0.89812,-0.91287,-0.98581
81,-1.39603,-1.32394,-1.38239
82,-1.27178,-1.22490,-1.16095
83,-0.89011,-0.90594,-0.87221
84,-1.07304,-1.06158,-1.13384
85,-1.40046,-1.32743,-1.34110
86,-0.96212,-0.96782,-0.97164
87,-0.83375,-0.85696,-0.85746
88,-0.58229,-0.63253,-0.61905
89,-1.34054,-1.28000,-1.31940
90,-0.96681,-0.97182,-0.89455
91,-1.11824,-1.09926,-1.06186
92,-0.59838,-0.64718,-0.56447
93,-1.09231,-1.07769,-1.07592
94,-0.64525,-0.68963,-0.73395
95,-0.59669,-0.64564,-0.66950
96,-1.15641,-1.13083,-1.12553
97,-0.60084,-0.64941,-0.74382
98,-0.70186,-0.74045,-0.79099
99,-0.79063,-0.81916,-0.82582
100,-0.83751,-0.86024,-0.75871
101,0.86896,0.85105,0.81868
102,1.10043,1.11736,1.03581
103,1.10678,1.12478,1.09949
104,1.00779,1.00980,0.96312
105,0.97654,0.97381,0.98164
106,0.93305,0.92397,0.96571
107,0.65302,0.60997,0.59178
108,1.01626,1.01958,0.93722
109,0.71140,0.67445,0.74993
110,1.24752,1.29084,1.24697
111,1.07822,1.09145,1.01382
112,0.48631,0.42872,0.51900
113,1.02021,1.02415,1.04755
114,1.22614,1.26542,1.22886
115,1.39700,1.47050,1.51561
116,0.86382,0.84523,0.83091
117,1.05134,1.06020,1.13305
118,0.70213,0.66418,0.63743
119,0.77946,0.75027,0.71112
120,1.57963,1.69463,1.69588
121,0.99113,0.99059,0.96760
122,0.93511,0.92633,1.01779
123,0.93464,0.92578,0.85308
124,1.15356,1.17964,1.22107
125,1.01214,1.01482,1.03721
126,0.94102,0.93308,0.89284
127,1.23575,1.27684,1.36011
128,0.92823,0.91847,0.89015
129,1.02540,1.03014,1.09661
130,0.78775,0.75955,0.82293
131,0.95892,0.95358,0.88590
132,0.87323,0.85589,0.86532
133,1.02608,1.03094,0.98329
134,0.53259,0.47861,0.43277
135,1.00347,1.00482,0.96062
136,0.86425,0.84572,0.81699
137,0.63899,0.59456,0.58337
138,1.00671,1.00855,0.99184
139,1.21935,1.25736,1.24070
140,0.61512,0.56839,0.52746
141,1.20131,1.23598,1.22532
142,0.80860,0.78295,0.69821
143,1.05612,1.06575,1.08078
144,1.19045,1.22314,1.18706
145,1.08280,1.09679,1.17176
146,0.67427,0.63339,0.71929
147,1.11846,1.13845,1.07455
148,0.88469,0.86889,0.91772
149,0.95179,0.94541,0.98181
150,0.88772,0.87233,0.87061
151,1.03055,1.03610,0.97966
152,0.93417,0.92526,1.01947
153,0.76508,0.73419,0.80317
154,0.99711,0.99748,1.00766
155,1.57473,1.68856,1.76632
156,0.92417,0.91384,0.96698
157,0.40620,0.34313,0.34915
158,1.05149,1.06037,1.04776
159,0.92174,0.91106,0.95299
