id,rL,rLrL,rQvrai
1,-0.83999,-0.86200,-0.86562
2,-0.93524,-0.94485,-0.98913
3,-1.21684,-1.18198,-1.15242
4,-0.97176,-0.97626,-0.86943
5,-0.97044,-0.97514,-0.95139
6,-1.02424,-1.02106,-1.00433
7,-0.56719,-0.61729,-0.63458
8,-0.99857,-0.99920,-1.06613
9,-1.12751,-1.10803,-1.09610
10,-0.72981,-0.76449,-0.81521
11,-0.64127,-0.68483,-0.69826
12,-0.97790,-0.98153,-1.06061
13,-0.85532,-0.87542,-0.85298
14,-1.22538,-1.18900,-1.15256
15,-0.86731,-0.88590,-0.89679
16,-0.86839,-0.88685,-0.87159
17,-1.63124,-1.50968,-1.44734
18,-1.13354,-1.11306,-1.13615
19,-0.56325,-0.61368,-0.64318
20,-1.23082,-1.19345,-1.19427
21,-1.18036,-1.15193,-1.07327
22,-0.92853,-0.93906,-0.91150
23,-1.01124,-1.01001,-1.06157
24,-1.02275,-1.01980,-1.03207
25,-0.70435,-0.74170,-0.66405
26,-0.62157,-0.66694,-0.73201
27,-1.62043,-1.50145,-1.50451
28,-1.33457,-1.27766,-1.22381
29,-0.88863,-0.90448,-0.84746
30,-1.46698,-1.38282,-1.31250
31,-0.85910,-0.87873,-0.90736
32,-1.21427,-1.17988,-1.25593
33,-0.34640,-0.41120,-0.45708
34,-1.25854,-1.21611,-1.09326
35,-0.48691,-0.54318,-0.52477
36,-0.50848,-0.56319,-0.46268
37,-0.71409,-0.75043,-0.66502
38,-0.68878,-0.72772,-0.59955
39,-1.14451,-1.12220,-1.05954
40,-1.31285,-1.26016,-1.32851
41,-0.75595,-0.78778,-0.80588
42,-0.83778,-0.86006,-0.85036
43,-0.83838,-0.86058,-0.91008
44,-0.89429,-0.90940,-0.89677
45,-1.15326,-1.12947,-1.00396
46,-1.08797,-1.07492,-1.01337
47,-0.70846,-0.74538,-0.69961
48,-0.68078,-0.72051,-0.79315
49,-1.30506,-1.25387,-1.28203
50,-1.02064,-1.01801,-1.07776
51,-1.25006,-1.20919,-1.15632
52,-0.74264,-0.77593,-0.78516
53,-0.61008,-0.65649,-0.70289
54,-1.07407,-1.06322,-1.02329
55,-1.21753,-1.18256,-1.10982
56,-1.31637,-1.26300,-1.27180
57,-1.20627,-1.17330,-1.14792
58,-0.70813,-0.74509,-0.72570
59,-0.61431,-0.66034,-0.74243
60,-1.12983,-1.10996,-1.14736
61,-1.42047,-1.34618,-1.29365
62,-0.54458,-0.59652,-0.68830
63,-0.99638,-0.99734,-1.02975
64,-0.70325,-0.74071,-0.81068
65,-1.42747,-1.35171,-1.42230
66,-1.01013,-1.00906,-1.05726
67,-0.64773,-0.69068,-0.63421
68,-0.77765,-0.80704,-0.86764
69,-1.14878,-1.12575,-1.13635
70,-0.94236,-0.95099,-0.98015
71,-0.80401,-0.83035,-0.94471
72,-1.12508,-1.10600,-1.16368
73,-1.09295,-1.07910,-1.01466
74,-1.20561,-1.17276,-1.17570
75,-0.76049,-0.79181,-0.82263
76,-1.28155,-1.23483,-1.18325
77,-1.22864,-1.19167,-1.21219
78,-1.26862,-1.22432,-1.25967
79,-0.83550,-0.85805,-0.77318
80,-0.67461,-0.71495,-0.69778
81,-0.88182,-0.89855,-0.95192
82,-1.57453,-1.46634,-1.45088
83,-1.02441,-1.02121,-1.06752
84,-0.62795,-0.67274,-0.69153
85,-1.19744,-1.16603,-1.19274
86,-0.76738,-0.79794,-0.80026
87,-1.16654,-1.14049,-1.09929
88,-1.52073,-1.42477,-1.36298
89,-1.27499,-1.22950,-1.26326
90,-0.90291,-0.91688,-0.87727
91,-0.87865,-0.89578,-0.94176
92,-0.63142,-0.67589,-0.71719
93,-0.44542,-0.50452,-0.46975
94,-0.94562,-0.95380,-0.99406
95,-0.59868,-0.64610,-0.66727
96,-0.66289,-0.70439,-0.70188
97,-0.78661,-0.81498,-0.84414
98,-0.61683,-0.66264,-0.70551
99,-0.68566,-0.72491,-0.74302
100,-1.01691,-1.01483,-1.00217
101,0.76565,0.73611,0.74501
102,1.32692,1.38443,1.52977
103,0.75676,0.72621,0.74774
104,0.48703,0.43154,0.36507
105,1.15924,1.18589,1.14780
106,1.03688,1.04361,1.01935
107,0.77180,0.74296,0.70170
108,1.32488,1.38199,1.33385
109,1.08292,1.09688,1.13351
110,0.84801,0.82834,0.80243
111,0.63657,0.59358,0.55621
112,1.07339,1.08583,1.04932
113,0.65421,0.61292,0.65150
114,1.18093,1.21133,1.24029
115,1.35679,1.42024,1.33197
116,0.82288,0.80009,0.82096
117,0.96850,0.96506,0.89592
118,1.01224,1.01522,0.93075
119,1.15729,1.18360,1.12656
120,0.79016,0.76345,0.84142
121,0.56095,0.51123,0.52578
122,1.23813,1.27879,1.32775
123,1.26332,1.30864,1.31306
124,0.90304,0.89052,0.92970
125,1.34502,1.40611,1.34024
126,0.79783,0.77203,0.77194
127,0.95091,0.94497,0.79451
128,0.90553,0.89334,0.88448
129,0.92062,0.91048,0.85034
130,1.13460,1.15705,1.12425
131,1.19315,1.22570,1.23311
132,0.83384,0.81240,0.77929
133,0.88290,0.86771,0.91671
134,1.40006,1.47234,1.45948
135,0.80118,0.77577,0.68703
136,1.21267,1.24870,1.31244
137,0.37922,0.31675,0.26463
138,0.62644,0.58250,0.70273
139,0.56417,0.51471,0.46970
140,1.35324,1.41598,1.42999
141,0.73658,0.70379,0.75524
142,1.08124,1.09493,1.04285
143,1.15391,1.17963,1.22960
144,0.89383,0.88008,0.87983
145,0.90232,0.88971,0.88362
146,0.93883,0.93119,0.84564
147,1.28460,1.33394,1.33657
148,0.85245,0.83334,0.84376
149,0.99212,0.99212,0.98324
150,1.43463,1.51417,1.47983
151,1.06560,1.07680,1.03999
152,0.73237,0.69913,0.66492
153,0.91905,0.90869,1.02080
154,0.38466,0.32250,0.25709
155,0.44933,0.39120,0.36401
156,1.38357,1.45245,1.52837
157,1.04788,1.05631,1.01423
158,1.09377,1.10948,0.97492
159,1.11350,1.13244,1.15442
160,1.22091,1.25843,1.25695
161,1.10515,1.12272,1.09821
162,0.97439,0.97181,1.02058
163,0.96303,0.95881,1.10612
164,1.13264,1.15477,1.15586
165,1.16479,1.19239,1.27819
166,1.10967,1.12798,1.09168
167,0.76662,0.73719,0.74207
168,0.51411,0.46064,0.50918
169,0.87590,0.85980,0.91878
170,1.19149,1.22375,1.24278
171,0.53675,0.48505,0.42718
172,1.29776,1.34962,1.37545
173,1.21028,1.24588,1.28564
174,1.07091,1.08296,1.20529
175,0.77402,0.74543,0.78545
176,1.07992,1.09340,1.06473
177,0.16530,0.09407,0.19698
178,0.87564,0.85950,0.79320
179,0.58153,0.53355,0.60413
180,0.66903,0.62920,0.63416
181,1.00831,1.01070,1.08724
182,1.10812,1.12617,1.14405
183,1.24942,1.29215,1.30640
184,0.79392,0.76766,0.79215
185,0.95671,0.95160,1.03591
186,1.14789,1.17259,1.19986
187,1.03253,1.03859,1.10437
188,0.62010,0.57557,0.58889
189,1.16868,1.19696,1.10106
190,0.58975,0.54249,0.54535
191,1.21968,1.25697,1.21369
192,1.13551,1.15812,1.20255
193,1.37985,1.44797,1.44211
194,0.89432,0.88064,0.94372
195,0.86426,0.84665,0.81109
196,0.72292,0.68866,0.62632
197,0.76705,0.73767,0.69058
198,1.31077,1.36513,1.29336
199,0.82226,0.79940,0.80258
200,0.93248,0.92396,0.86122
