id,rL,rLrL,rQvrai
1,-1.04135,-1.03289,-1.07785
2,-0.97996,-0.98068,-1.03891
3,-0.86852,-0.88448,-0.85502
4,-1.06779,-1.05522,-1.11927
5,-0.94882,-0.95397,-0.96795
6,-0.87158,-0.88714,-0.83025
7,-1.10356,-1.08526,-1.03858
8,-0.88595,-0.89964,-0.89933
9,-1.51175,-1.41478,-1.32230
10,-1.27737,-1.22855,-1.21990
11,-0.75799,-0.78727,-0.79266
12,-0.68497,-0.72207,-0.75011
13,-0.80102,-0.82533,-0.73717
14,-1.11158,-1.09197,-0.97482
15,-1.19299,-1.15953,-1.12672
16,-0.83855,-0.85830,-0.91268
17,-1.45336,-1.36914,-1.34062
18,-0.82948,-0.85035,-0.90982
19,-0.91469,-0.92455,-0.80132
20,-1.07217,-1.05891,-1.06007
21,-0.97110,-0.97310,-1.04482
22,-0.94446,-0.95023,-0.96837
23,-0.78686,-0.81283,-0.78406
24,-0.65137,-0.69181,-0.66998
25,-0.72377,-0.75681,-0.78428
26,-0.84987,-0.86820,-0.81850
27,-0.59899,-0.64431,-0.64734
28,-0.80278,-0.82688,-0.78547
29,-1.09993,-1.08221,-1.17382
30,-0.75236,-0.78227,-0.81341
31,-1.04425,-1.03535,-1.06405
32,-1.21468,-1.17737,-1.17345
33,-1.09522,-1.07827,-1.14103
34,-0.67225,-0.71064,-0.73562
35,-0.60297,-0.64794,-0.58000
36,-1.30657,-1.25218,-1.25281
37,-1.15877,-1.13125,-1.18575
38,-1.04499,-1.03598,-1.07168
39,-1.26368,-1.21742,-1.17349
40,-0.63353,-0.67568,-0.69215
41,-0.90280,-0.91426,-0.91489
42,-0.92662,-0.93486,-0.81807
43,-1.01845,-1.01348,-0.99242
44,-0.85110,-0.86928,-0.89669
45,-0.97341,-0.97507,-1.00306
46,-0.97592,-0.97722,-0.98251
47,-0.88515,-0.89895,-0.86549
48,-1.10947,-1.09020,-1.17815
49,-1.19206,-1.15876,-1.24335
50,-0.68417,-0.72135,-0.64090
51,-0.74944,-0.77967,-0.78685
52,-0.94985,-0.95486,-1.06837
53,-0.62905,-0.67162,-0.67266
54,-0.75275,-0.78261,-0.90181
55,-1.14133,-1.11676,-1.08886
56,-0.83327,-0.85367,-0.89578
