id,rL,rLrL,rQvrai
1,-0.99852,-0.99594,-0.97430
2,-0.97809,-0.97852,-1.03189
3,-1.09242,-1.07520,-1.10680
4,-1.32362,-1.26483,-1.25853
5,-0.71194,-0.74603,-0.78836
6,-1.52374,-1.42264,-1.38389
7,-0.86046,-0.87705,-0.95316
8,-1.50544,-1.40846,-1.39127
9,-0.98017,-0.98029,-1.00134
10,-1.20257,-1.16652,-1.14940
11,-0.41923,-0.47834,-0.45241
12,-0.48464,-0.53926,-0.58849
13,-1.29387,-1.24087,-1.21593
14,-0.93398,-0.94071,-0.91100
15,-1.01141,-1.00690,-0.99947
16,-0.44629,-0.50361,-0.54552
17,-1.04697,-1.03699,-1.05569
18,-0.84677,-0.86511,-0.85205
19,-0.75542,-0.78473,-0.75302
20,-0.95866,-0.96190,-0.96067
21,-0.99799,-0.99549,-0.98418
22,-0.55780,-0.60664,-0.58692
23,-0.84439,-0.86303,-0.80207
24,-1.38293,-1.31222,-1.31358
25,-1.06328,-1.05074,-1.07172
26,-0.96489,-0.96724,-0.91555
27,-1.14110,-1.11578,-1.08471
28,-0.95770,-0.96108,-0.93672
29,-1.21917,-1.18013,-1.23025
30,-0.77918,-0.80575,-0.73073
31,-0.63534,-0.67720,-0.61623
32,-1.21093,-1.17338,-1.28707
33,-1.02302,-1.01674,-1.00368
34,-1.32603,-1.26677,-1.34918
35,-0.96365,-0.96618,-0.96130
36,-0.82387,-0.84508,-0.90512
37,-1.26036,-1.21373,-1.22334
38,-0.73271,-0.76456,-0.78473
39,-0.48150,-0.53634,-0.56836
40,-1.38407,-1.31312,-1.24491
41,-1.46860,-1.37975,-1.35478
42,-0.77306,-0.80034,-0.70148
43,-0.93441,-0.94108,-0.88431
44,-0.83727,-0.85681,-0.94529
45,-1.19186,-1.15772,-1.16482
46,-1.46497,-1.37691,-1.31489
47,-0.75233,-0.78198,-0.84695
48,-1.00471,-1.00120,-0.87801
49,-1.02305,-1.01677,-0.97765
50,-1.26614,-1.21842,-1.22036
51,-0.78505,-0.81094,-0.94448
52,-0.93839,-0.94451,-0.89644
53,-0.59715,-0.64255,-0.55624
54,-0.66320,-0.70233,-0.76681
55,-0.95079,-0.95516,-0.99963
56,-1.03018,-1.02281,-0.92437
57,-1.31159,-1.25516,-1.31325
58,-0.63337,-0.67541,-0.73548
59,-0.38732,-0.44839,-0.53133
60,-0.87043,-0.88573,-0.85328
61,-0.89999,-0.91137,-0.90624
62,-1.44568,-1.36179,-1.39768
63,-0.45079,-0.50781,-0.54644
64,-1.07585,-1.06131,-1.08408
65,-0.65915,-0.69868,-0.70951
66,-0.98430,-0.98382,-0.97417
67,-0.86251,-0.87884,-0.90403
68,-0.96224,-0.96497,-0.94959
69,-0.97352,-0.97462,-0.84767
70,-0.97561,-0.97640,-0.95689
71,-1.18928,-1.15560,-1.17844
72,-0.73316,-0.76495,-0.77209
73,-1.14565,-1.11955,-1.05959
74,-0.47071,-0.52633,-0.59408
75,-0.91927,-0.92804,-0.91951
76,-1.36667,-1.29928,-1.28815
77,-1.03745,-1.02896,-1.08503
