id,rL,rLrL,rQvrai
1,-1.04748,-1.04070,-1.09216
2,-1.38572,-1.31724,-1.41880
3,-1.42219,-1.34603,-1.37506
4,-1.34709,-1.28653,-1.18565
5,-0.32743,-0.39459,-0.40007
6,-0.90777,-0.92144,-0.83882
7,-1.34458,-1.28452,-1.25687
8,-0.89152,-0.90737,-0.87067
9,-1.18962,-1.15901,-1.17818
10,-1.12441,-1.10511,-1.08361
11,-0.99223,-0.99389,-1.01953
12,-0.80728,-0.83385,-0.85900
13,-0.58885,-0.63819,-0.66343
14,-0.59750,-0.64608,-0.57960
15,-1.49142,-1.40012,-1.31114
16,-1.12697,-1.10724,-1.12574
17,-1.23249,-1.19410,-1.10363
18,-0.94081,-0.94991,-0.92246
19,-0.85507,-0.87569,-0.93540
20,-0.88886,-0.90507,-0.86243
21,-1.09396,-1.07972,-1.16916
22,-1.23406,-1.19537,-1.24205
23,-1.05239,-1.04483,-1.01321
24,-1.03292,-1.02840,-0.93780
25,-0.94928,-0.95718,-0.97301
26,-1.05830,-1.04981,-1.03844
27,-0.54517,-0.59821,-0.66077
28,-0.71964,-0.75620,-0.68765
29,-1.27413,-1.22791,-1.29155
30,-0.96304,-0.96897,-1.02350
31,-0.85557,-0.87613,-0.89971
32,-1.20888,-1.17480,-1.10465
33,-1.35722,-1.29461,-1.33720
34,-1.28840,-1.23944,-1.17552
35,-0.84178,-0.86409,-0.80300
36,-0.88087,-0.89814,-0.95023
37,-0.49753,-0.55426,-0.52617
38,-1.38017,-1.31284,-1.32691
39,-1.17942,-1.15062,-1.13931
40,-1.27343,-1.22734,-1.29531
41,-0.96053,-0.96682,-0.93951
42,-1.42262,-1.34637,-1.39606
43,-1.26160,-1.21776,-1.28506
44,-1.32909,-1.27214,-1.26364
45,-1.73125,-1.58195,-1.51587
46,-1.19512,-1.16353,-1.19490
47,-0.38456,-0.44871,-0.45860
48,-0.65223,-0.69570,-0.72396
49,-0.47887,-0.53697,-0.54332
50,-0.76669,-0.79803,-0.84362
51,-1.13247,-1.11180,-1.12855
52,-1.01897,-1.01660,-1.11328
53,-1.16006,-1.13466,-1.14464
54,-1.42226,-1.34608,-1.31356
55,-1.27153,-1.22581,-1.27145
56,-0.64098,-0.68554,-0.77444
57,-0.79348,-0.82169,-0.73335
58,-0.64369,-0.68799,-0.53855
59,-0.79344,-0.82166,-0.83588
60,-0.79579,-0.82373,-0.91263
61,-0.60177,-0.64997,-0.67031
62,-0.99223,-0.99388,-1.08033
63,-1.10755,-1.09107,-1.02467
64,-0.98660,-0.98909,-0.96632
65,-0.85322,-0.87408,-0.90265
66,-0.80075,-0.82810,-0.83154
67,-0.96964,-0.97461,-1.02878
68,-0.25804,-0.32820,-0.33421
69,-1.24953,-1.20797,-1.22219
70,-0.98871,-0.99089,-0.97399
71,-0.82393,-0.84846,-0.72943
72,-1.12675,-1.10706,-1.18842
73,-0.95142,-0.95902,-0.92179
74,-0.33940,-0.40597,-0.45165
75,-0.63765,-0.68253,-0.70243
76,-1.14403,-1.12140,-1.12808
77,-0.99087,-0.99273,-0.91813
78,-1.06388,-1.05450,-1.07981
79,-1.02874,-1.02487,-1.07595
80,-0.64428,-0.68852,-0.65521
81,-0.61293,-0.66011,-0.62566
82,-0.57166,-0.62249,-0.52425
83,-1.13891,-1.11715,-1.16824
84,-0.38228,-0.44655,-0.44819
85,-0.93226,-0.94255,-0.76911
86,-1.01353,-1.01198,-1.08086
87,-0.41185,-0.47438,-0.52938
88,-0.67764,-0.71859,-0.66058
89,-0.75121,-0.78431,-0.80539
90,-0.98931,-0.99140,-0.97640
91,-0.87443,-0.89254,-0.96709
92,-0.64349,-0.68781,-0.62085
93,-0.77064,-0.80153,-0.90204
94,-1.01878,-1.01644,-1.03817
95,-0.80219,-0.82937,-0.85725
96,-0.45781,-0.51737,-0.51917
97,-0.93978,-0.94902,-0.96203
98,-1.32546,-1.26923,-1.24178
99,-0.94195,-0.95089,-0.85070
100,-1.58954,-1.47556,-1.47831
101,1.07152,1.08399,1.07993
102,0.97826,0.97625,0.93332
103,0.70252,0.66536,0.69621
104,0.94250,0.93528,1.03959
105,0.94378,0.93675,0.96024
106,0.89111,0.87676,0.89379
107,1.33864,1.39984,1.38050
108,0.91625,0.90533,0.84082
109,0.78999,0.76274,0.77582
110,1.17940,1.21026,1.15960
111,1.26610,1.31301,1.29797
112,0.93648,0.92841,0.85194
113,1.05651,1.06656,1.08797
114,0.69415,0.65611,0.69370
115,1.04477,1.05296,1.04202
116,1.04371,1.05172,1.06624
117,0.29674,0.22869,0.29414
118,0.78408,0.75613,0.73520
119,1.34250,1.40448,1.37323
120,0.68883,0.65023,0.65162
121,0.73824,0.70499,0.78334
122,0.98483,0.98379,1.01069
123,0.90383,0.89121,0.84174
124,0.89256,0.87841,0.86723
125,1.20433,1.23969,1.31370
126,1.28540,1.33602,1.27062
127,0.30733,0.23977,0.24154
128,0.58724,0.53878,0.59404
129,1.02389,1.02880,1.08408
130,0.45758,0.39881,0.47096
131,1.05281,1.06227,1.03403
132,0.70503,0.66814,0.59625
133,1.55483,1.66334,1.61453
134,0.66169,0.62030,0.74216
135,1.41725,1.49484,1.50963
136,1.39613,1.46922,1.56402
137,1.19479,1.22842,1.31005
138,1.21958,1.25773,1.38077
139,0.77334,0.74412,0.80666
140,0.60851,0.56199,0.49825
141,1.15381,1.18015,1.16141
142,1.07368,1.08651,1.09539
143,1.07310,1.08583,1.03714
144,1.01835,1.02241,1.03454
145,0.76478,0.73455,0.85828
146,0.82870,0.80621,0.86729
147,1.20031,1.23494,1.27797
148,1.22742,1.26702,1.19469
149,0.61614,0.57032,0.54561
150,0.89463,0.88075,0.82338
151,0.66999,0.62945,0.68318
152,1.16684,1.19547,1.18526
153,1.29664,1.34947,1.30214
154,0.84232,0.82155,0.86150
155,0.70184,0.66461,0.73745
156,0.60506,0.55822,0.55242
