id,rL,rLrL,rQvrai
1,-1.02287,-1.01844,-1.03938
2,-0.69113,-0.73030,-0.73671
3,-0.89919,-0.91298,-0.91416
4,-1.25803,-1.21252,-1.27309
5,-0.66094,-0.70324,-0.75100
6,-0.50461,-0.56090,-0.59369
7,-0.43878,-0.49984,-0.56523
8,-0.67949,-0.71988,-0.81305
9,-0.72479,-0.76030,-0.74282
10,-1.22711,-1.18749,-1.08248
11,-0.48176,-0.53978,-0.45178
12,-0.90900,-0.92143,-0.88085
13,-1.04250,-1.03497,-1.07948
14,-1.05458,-1.04510,-1.08910
15,-0.81528,-0.84010,-0.78824
16,-1.27771,-1.22839,-1.21697
17,-0.53382,-0.58777,-0.54385
18,-0.97889,-0.98121,-0.96319
19,-0.67223,-0.71337,-0.75990
20,-0.97078,-0.97431,-0.94516
21,-0.63951,-0.68394,-0.69044
22,-1.56393,-1.45234,-1.40248
23,-0.60130,-0.64937,-0.70666
24,-0.85044,-0.87077,-0.90057
25,-0.49084,-0.54818,-0.57361
26,-1.10000,-1.08303,-1.00770
27,-0.85073,-0.87102,-0.82802
28,-0.73322,-0.76778,-0.83712
29,-0.96316,-0.96782,-1.01656
30,-1.42696,-1.34673,-1.30910
31,-0.80736,-0.83316,-0.88821
32,-1.12983,-1.10776,-1.16083
33,-0.76283,-0.79400,-0.75423
34,-0.38841,-0.45268,-0.48934
35,-0.59052,-0.63958,-0.60233
36,-1.40529,-1.32976,-1.31342
37,-1.40101,-1.32640,-1.36476
38,-0.80288,-0.82924,-0.85449
39,-0.63629,-0.68104,-0.73567
40,-0.56685,-0.61802,-0.66661
41,-1.32447,-1.26583,-1.31324
42,-0.59251,-0.64139,-0.66087
43,-1.51211,-1.41273,-1.40195
44,-0.92434,-0.93461,-0.93864
45,-0.93474,-0.94353,-0.80712
46,-1.02846,-1.02315,-1.03124
47,-1.23166,-1.19118,-1.17272
48,-0.51107,-0.56686,-0.53800
49,-1.18015,-1.14919,-1.11601
50,-1.01208,-1.00934,-1.02646
51,-1.15213,-1.12617,-1.09749
52,-0.80546,-0.83150,-0.82416
53,-1.26626,-1.21917,-1.15377
54,-0.80106,-0.82764,-0.80832
55,-1.12856,-1.10672,-1.12748
56,-1.08239,-1.06836,-1.17049
57,-0.80032,-0.82699,-0.81666
58,-1.13983,-1.11603,-1.09935
59,-0.86447,-0.88295,-0.92849
60,-0.58393,-0.63358,-0.62593
61,-1.17530,-1.14521,-1.11631
62,-1.03421,-1.02799,-0.89330
63,-1.08020,-1.06653,-1.07115
64,-0.97489,-0.97781,-0.98796
65,-1.14315,-1.11877,-1.09772
66,-0.77643,-0.80599,-0.84354
67,-0.86404,-0.88258,-0.87002
68,-1.08119,-1.06736,-1.10766
69,-1.68811,-1.54562,-1.55603
70,-0.80956,-0.83509,-0.82476
71,-1.18396,-1.15230,-1.14385
72,-1.14302,-1.11866,-1.19221
73,-1.02726,-1.02215,-1.06083
74,-0.75879,-0.79043,-0.78438
75,-1.05287,-1.04367,-0.99245
76,-1.04084,-1.03358,-1.03940
77,-0.98980,-0.99048,-0.96364
78,-0.62310,-0.66912,-0.71178
79,-1.02733,-1.02220,-1.06884
80,-1.45135,-1.36575,-1.39678
81,-1.47413,-1.38343,-1.41770
82,-1.11962,-1.09932,-1.08572
83,-1.51580,-1.41556,-1.37951
84,-0.65990,-0.70230,-0.58539
85,-1.49662,-1.40080,-1.40587
86,-0.83992,-0.86161,-0.89907
87,-1.01415,-1.01109,-1.05233
88,-0.99295,-0.99314,-0.90487
89,-1.04647,-1.03830,-1.01070
90,-0.47469,-0.53323,-0.55922
91,-1.35055,-1.28657,-1.26521
92,-0.78775,-0.81596,-0.79836
93,-0.92831,-0.93802,-0.90337
94,-0.98322,-0.98489,-0.91132
95,-1.19370,-1.16027,-1.21984
96,-1.01027,-1.00780,-0.96665
97,-0.64115,-0.68542,-0.61252
98,-0.96025,-0.96534,-0.96945
99,-1.13321,-1.11056,-1.12635
100,-0.73886,-0.77278,-0.70644
101,0.69233,0.65260,0.62784
102,0.25782,0.18678,0.14541
103,0.97860,0.97526,0.94275
104,0.96100,0.95506,0.96468
105,0.99272,0.99150,1.03278
106,1.22046,1.25761,1.26317
107,0.92070,0.90899,0.93929
108,1.09902,1.11473,1.10568
109,0.70235,0.66369,0.61701
110,0.83742,0.81457,0.79579
111,1.03576,1.04119,1.00048
112,0.93699,0.92758,0.89034
113,0.52124,0.46574,0.56611
114,1.48673,1.57880,1.62871
115,1.33146,1.39020,1.37476
116,0.96144,0.95557,1.04479
117,1.33429,1.39360,1.47681
118,1.17061,1.19869,1.19123
119,0.79426,0.76606,0.70040
120,1.29164,1.34242,1.27314
121,0.91950,0.90763,0.90062
122,0.98310,0.98043,0.98439
123,0.60885,0.56087,0.65468
124,1.20590,1.24037,1.21608
125,1.00747,1.00850,0.97144
126,0.94348,0.93500,0.99605
127,0.58565,0.53557,0.48928
128,0.80920,0.78281,0.83859
129,0.99733,0.99681,1.00198
130,0.81155,0.78545,0.78792
131,1.20800,1.24286,1.27436
132,1.31718,1.37303,1.40982
133,0.90943,0.89615,0.79431
134,1.24702,1.28917,1.26607
135,1.45421,1.53900,1.43153
136,0.61650,0.56923,0.48522
137,1.03003,1.03455,1.03588
138,0.92943,0.91895,0.94510
139,0.88322,0.86636,0.98236
140,0.56175,0.50958,0.54800
141,0.62576,0.57936,0.63599
142,0.94958,0.94198,0.88314
143,0.98180,0.97894,1.01775
144,1.11055,1.12820,1.11111
145,1.26051,1.30524,1.31700
146,0.67281,0.63106,0.52827
147,1.54081,1.64536,1.69809
148,0.98106,0.97809,1.01853
149,0.97715,0.97359,1.10026
150,1.03913,1.04509,1.00258
151,0.94865,0.94092,0.95388
152,0.68875,0.64864,0.68588
153,0.75503,0.72220,0.64992
154,1.32428,1.38156,1.32036
155,0.51944,0.46380,0.43598
156,0.78651,0.75737,0.69232
157,1.08294,1.09597,1.10735
158,1.75494,1.91327,1.95627
159,0.85998,0.84004,0.81605
160,0.97641,0.97274,0.96305
161,0.60760,0.55951,0.60080
162,0.73380,0.69857,0.65874
163,1.07100,1.08208,1.07255
164,1.27432,1.32171,1.33398
165,0.93596,0.92640,0.88044
166,0.91311,0.90034,0.79062
167,0.51775,0.46197,0.39295
168,0.85302,0.83217,0.81769
169,1.33785,1.39789,1.37302
170,0.86815,0.84929,0.81725
171,1.63999,1.76858,1.78354
172,0.59290,0.54347,0.57132
173,0.99666,0.99603,0.97205
174,0.96554,0.96027,0.94198
175,0.58285,0.53252,0.51493
176,0.89105,0.87525,0.91014
177,1.09532,1.11041,1.07700
178,0.60732,0.55919,0.53583
179,0.81798,0.79268,0.77451
180,1.09383,1.10867,1.18427
181,0.66405,0.62141,0.70364
182,1.30242,1.35533,1.45808
183,0.79465,0.76650,0.69124
184,0.84539,0.82356,0.86723
185,1.60837,1.72914,1.65615
186,0.62262,0.57592,0.50396
187,0.79248,0.76406,0.78592
188,1.02918,1.03357,1.09034
189,0.65885,0.61568,0.60766
190,0.75060,0.71726,0.80190
191,0.69111,0.65125,0.58399
192,1.05363,1.06189,1.15222
193,0.60129,0.55261,0.48738
194,1.19323,1.22538,1.18023
195,0.91695,0.90471,0.87146
196,1.36251,1.42762,1.37674
197,1.05463,1.06305,1.10920
198,0.92206,0.91054,0.92693
199,0.96336,0.95777,1.01378
200,1.10266,1.11898,1.13284
