id,rL,rLrL,rQvrai
1,-1.14853,-1.12235,-1.21094
2,-1.14896,-1.12271,-1.13039
3,-0.37723,-0.43953,-0.48111
4,-1.46469,-1.37684,-1.27636
5,-1.01721,-1.01231,-1.06303
6,-1.00428,-1.00133,-1.08926
7,-0.64748,-0.68878,-0.72894
8,-1.20213,-1.16654,-1.15911
9,-0.87029,-0.88617,-0.89439
10,-0.89534,-0.90790,-0.94732
11,-0.71182,-0.74654,-0.64996
12,-0.99973,-0.99747,-1.00468
13,-0.96819,-0.97058,-0.97208
14,-1.02370,-1.01781,-1.03689
15,-0.86691,-0.88323,-0.96732
16,-1.11497,-1.09448,-1.02443
17,-0.70774,-0.74289,-0.68693
18,-0.70754,-0.74271,-0.75659
19,-1.01349,-1.00915,-1.02034
20,-1.22497,-1.18524,-1.29962
21,-1.34532,-1.28250,-1.28960
22,-1.14423,-1.11879,-1.16092
23,-1.05300,-1.04255,-1.07900
24,-0.68421,-0.72183,-0.79992
25,-0.86515,-0.88170,-0.85763
26,-0.71684,-0.75102,-0.73840
27,-1.11230,-1.09225,-1.09080
28,-0.88429,-0.89833,-0.87899
29,-0.82080,-0.84296,-0.72984
30,-1.26912,-1.22116,-1.31091
31,-1.13518,-1.11129,-1.15642
32,-0.68611,-0.72353,-0.63277
33,-0.65007,-0.69112,-0.59939
34,-1.11596,-1.09530,-1.15055
35,-0.91019,-0.92075,-0.88582
36,-0.89847,-0.91061,-0.88684
37,-0.57649,-0.62435,-0.72191
38,-0.79500,-0.82030,-0.84225
39,-0.40748,-0.46796,-0.52161
40,-0.67015,-0.70920,-0.67762
41,-0.74266,-0.77401,-0.66820
42,-0.85382,-0.87183,-0.91740
43,-0.53616,-0.58742,-0.54175
44,-1.31175,-1.25558,-1.29480
45,-1.01073,-1.00681,-1.06582
46,-0.73056,-0.76324,-0.56227
47,-1.25494,-1.20965,-1.31658
48,-0.85057,-0.86899,-0.86183
49,-1.62848,-1.50287,-1.51098
50,-1.11598,-1.09531,-1.08356
51,-1.02772,-1.02121,-0.97417
52,-0.93800,-0.94470,-0.92863
53,-0.84742,-0.86625,-0.88925
54,-1.20724,-1.17073,-1.12624
55,-0.42117,-0.48078,-0.49596
56,-1.30482,-1.25000,-1.28163
57,-1.03701,-1.02906,-0.89843
58,-0.48807,-0.54306,-0.59860
59,-0.73837,-0.77019,-0.62223
60,-1.08158,-1.06657,-1.09615
61,-0.54342,-0.59408,-0.60838
62,-0.51860,-0.57127,-0.66936
63,-1.03189,-1.02474,-1.09099
64,-0.80697,-0.83082,-0.87410
65,-0.71953,-0.75342,-0.71354
66,-1.35993,-1.29416,-1.19970
67,-1.52125,-1.42081,-1.40458
68,-1.02934,-1.02258,-1.09530
69,-0.86883,-0.88490,-0.88611
70,-1.02865,-1.02200,-0.97275
71,-0.56824,-0.61682,-0.62234
72,-0.69976,-0.73576,-0.70960
73,-1.15474,-1.12750,-1.08762
74,-0.71425,-0.74871,-0.72128
75,-1.00739,-1.00397,-1.01168
76,-1.09935,-1.08144,-1.13202
77,-1.05267,-1.04228,-1.11819
78,-1.37887,-1.30922,-1.32369
79,-1.49711,-1.40210,-1.43714
80,-0.92757,-0.93573,-0.89366
81,-1.12228,-1.10056,-1.10877
82,-0.84642,-0.86537,-0.86884
83,-1.08640,-1.07061,-1.07801
84,-0.71187,-0.74658,-0.74548
85,-1.21381,-1.17611,-1.19413
86,-1.23199,-1.19097,-1.10955
87,-0.86092,-0.87802,-0.83327
88,-0.80038,-0.82503,-0.83456
89,-1.40072,-1.32654,-1.27087
90,-0.75211,-0.78239,-0.59536
91,-1.42691,-1.34721,-1.37148
92,-0.57183,-0.62009,-0.56839
93,-1.42313,-1.34423,-1.39941
94,-1.45632,-1.37029,-1.37075
95,-0.54254,-0.59328,-0.52006
96,-0.63257,-0.67531,-0.70622
97,-0.83820,-0.85820,-0.76138
98,-1.01545,-1.01082,-0.99147
99,-0.84616,-0.86515,-0.80608
100,-1.23557,-1.19389,-1.22658
101,0.68436,0.64411,0.71910
102,0.81699,0.79121,0.80734
103,1.29813,1.34663,1.37273
104,1.00089,0.99945,1.00388
105,0.69709,0.65812,0.59780
106,1.35951,1.41994,1.35702
107,0.93410,0.92324,0.84942
108,1.34080,1.39754,1.46867
109,0.70326,0.66491,0.61908
110,0.88823,0.87129,0.82902
111,0.65530,0.61223,0.55913
112,1.21217,1.24489,1.32962
113,0.51899,0.46435,0.53740
114,1.43644,1.51263,1.48563
115,1.03401,1.03749,0.96817
116,1.16013,1.18383,1.23657
117,0.52482,0.47062,0.48786
118,0.94096,0.93104,0.86156
119,0.63073,0.58538,0.60605
120,0.84626,0.82401,0.89887
121,1.03043,1.03338,1.07347
122,0.84710,0.82495,0.76520
123,0.72382,0.68761,0.70855
124,0.69534,0.65619,0.75096
125,1.29685,1.34510,1.30307
126,0.49874,0.44262,0.39919
127,1.19540,1.22517,1.35660
128,0.81388,0.78773,0.77674
129,1.01496,1.01560,0.96495
130,0.74098,0.70659,0.66101
131,0.74028,0.70581,0.60965
132,1.66365,1.79146,1.71237
133,1.09592,1.10903,1.07777
134,0.73737,0.70259,0.79558
135,1.15986,1.18351,1.10771
136,0.62727,0.58159,0.56084
137,1.27840,1.32318,1.31369
138,1.17083,1.19635,1.24742
139,0.64050,0.59604,0.59051
140,0.69619,0.65713,0.66985
141,0.95304,0.94479,0.99565
142,1.08365,1.09481,1.05626
143,0.64087,0.59644,0.58047
144,0.87606,0.85756,0.86017
145,1.34237,1.39942,1.38380
146,0.61078,0.56363,0.58237
147,1.27826,1.32302,1.38872
148,1.24685,1.28580,1.41045
149,0.82892,0.80456,0.81822
150,0.92442,0.91225,0.91156
151,0.88178,0.86400,0.96282
152,1.31464,1.36630,1.37026
153,0.77015,0.73895,0.70427
154,1.01981,1.02117,1.05072
155,1.10978,1.12513,1.02828
156,1.04367,1.04861,1.04807
157,1.14408,1.16507,1.16862
158,0.89590,0.87995,0.90813
159,1.21597,1.24936,1.26296
160,1.11128,1.12687,1.10968
161,0.95384,0.94570,0.81359
162,0.48341,0.42621,0.44988
163,0.81830,0.79267,0.77170
164,1.67834,1.80975,1.88636
165,0.36803,0.30379,0.22579
166,1.39397,1.46136,1.45763
167,0.71863,0.68187,0.71190
168,1.37298,1.43611,1.40893
169,1.24775,1.28687,1.25004
170,1.04318,1.04805,0.99823
171,0.99403,0.99160,0.92699
172,1.21837,1.25219,1.24078
173,0.18169,0.11024,0.10919
174,1.30917,1.35978,1.44748
175,0.88080,0.86290,0.91252
