id,rL,rLrL,rQvrai
1,-0.77269,-0.80232,-0.86864
2,-1.30645,-1.25214,-1.12259
3,-1.33271,-1.27316,-1.13257
4,-1.06831,-1.05676,-1.04266
5,-1.56944,-1.45796,-1.53991
6,-1.05877,-1.04875,-0.99713
7,-0.94342,-0.95087,-0.93789
8,-0.97863,-0.98096,-1.02271
9,-1.16247,-1.13503,-1.17831
10,-0.89948,-0.91306,-0.86945
11,-0.85265,-0.87245,-0.88104
12,-0.86750,-0.88536,-0.76932
13,-1.18217,-1.15123,-1.09485
14,-1.07298,-1.06067,-1.01267
15,-0.57733,-0.62695,-0.51804
16,-0.79615,-0.82300,-0.81853
17,-1.15232,-1.12665,-1.09778
18,-0.89689,-0.91083,-0.86521
19,-0.93290,-0.94185,-0.99978
20,-1.16483,-1.13697,-1.15533
21,-0.92918,-0.93865,-1.00550
22,-1.06769,-1.05623,-0.98624
23,-0.47196,-0.52997,-0.62464
24,-1.21034,-1.17431,-1.06376
25,-1.03041,-1.02488,-0.97237
26,-1.10259,-1.08541,-1.14087
27,-0.83338,-0.85563,-0.91956
28,-0.73857,-0.77211,-0.77492
29,-1.10722,-1.08926,-1.08818
30,-0.92610,-0.93600,-0.85912
31,-0.85447,-0.87403,-0.98068
32,-0.86011,-0.87893,-0.79845
33,-1.61033,-1.48902,-1.43351
34,-0.87380,-0.89083,-0.82656
35,-1.15186,-1.12628,-1.05899
36,-0.58145,-0.63071,-0.56783
37,-0.83379,-0.85599,-0.88304
38,-0.86871,-0.88641,-0.91668
39,-0.75898,-0.79021,-0.82303
40,-0.66244,-0.70406,-0.67108
41,-0.47095,-0.52903,-0.49466
42,-1.24815,-1.20509,-1.22021
43,-1.22132,-1.18327,-1.22006
44,-1.11558,-1.09622,-1.13273
45,-1.14872,-1.12369,-1.15229
46,-0.49398,-0.55037,-0.45862
47,-1.00366,-1.00224,-1.02158
48,-0.69495,-0.73323,-0.72860
49,-0.82527,-0.84854,-0.86906
50,-0.54340,-0.59590,-0.63830
51,-0.59458,-0.64267,-0.66002
52,-1.30064,-1.24747,-1.29723
53,-1.08722,-1.07258,-1.06427
54,-0.86121,-0.87990,-0.93950
55,-1.36779,-1.30107,-1.34839
56,-0.57662,-0.62630,-0.50672
57,-0.83470,-0.85678,-0.88507
58,-1.44587,-1.36255,-1.39548
59,-1.17957,-1.14910,-1.17849
60,-1.00238,-1.00115,-1.01836
61,-0.69122,-0.72989,-0.76970
62,-0.63180,-0.67643,-0.64741
63,-0.64158,-0.68526,-0.72088
64,-0.99236,-0.99265,-1.01770
65,-0.66986,-0.71073,-0.69040
66,-0.51740,-0.57200,-0.51658
67,-0.66481,-0.70619,-0.75640
68,-0.25940,-0.32923,-0.34561
69,-1.03039,-1.02485,-0.96846
70,-0.96681,-0.97088,-0.95778
71,-1.48235,-1.39096,-1.39542
72,-1.10270,-1.08550,-0.92869
73,-0.87527,-0.89210,-0.93485
74,-1.46079,-1.37419,-1.42964
75,-1.17767,-1.14754,-1.14060
76,-0.84632,-0.86693,-0.85492
77,-1.07989,-1.06645,-1.09855
78,-0.68548,-0.72474,-0.69923
79,-1.24535,-1.20282,-1.10919
80,-1.26951,-1.22239,-1.26747
81,-0.86917,-0.88681,-0.95853
82,-0.85921,-0.87815,-0.88652
83,-1.21672,-1.17952,-1.18433
84,-0.96321,-0.96781,-0.89641
85,-1.32472,-1.26676,-1.17148
86,-1.12210,-1.10164,-1.20343
87,-0.84245,-0.86355,-0.87316
88,-1.08928,-1.07431,-1.10813
89,-0.63907,-0.68299,-0.75494
90,-0.37961,-0.44360,-0.40187
91,-1.27655,-1.22807,-1.33154
92,-1.17287,-1.14360,-1.08496
93,-0.76285,-0.79362,-0.82747
94,-1.36977,-1.30264,-1.35762
95,-0.85054,-0.87061,-0.96553
96,-1.08189,-1.06813,-1.13025
97,-1.19358,-1.16060,-1.16675
98,-1.09116,-1.07587,-1.08686
99,-0.60982,-0.65651,-0.68383
100,-0.94612,-0.95319,-1.00359
101,1.07331,1.08462,1.06004
102,1.16588,1.19278,1.17102
103,1.37849,1.44609,1.39236
104,0.75915,0.72720,0.71746
105,0.58073,0.53084,0.48774
106,0.92205,0.91067,0.87548
107,1.34567,1.40654,1.34480
108,0.98781,0.98588,1.02433
109,0.59384,0.54510,0.56446
110,0.86640,0.84755,0.96019
111,0.43671,0.37585,0.38297
112,0.97545,0.97169,0.98696
113,1.33707,1.39620,1.40956
114,1.27105,1.31723,1.38905
115,1.23131,1.27001,1.19213
116,0.58041,0.53050,0.52878
117,0.74193,0.70805,0.64074
118,1.36733,1.43262,1.38697
119,0.99206,0.99076,0.96575
120,0.97964,0.97650,0.97147
121,0.38090,0.31662,0.33371
122,0.92197,0.91059,0.91114
123,0.48881,0.43156,0.51385
124,1.06370,1.07347,1.09378
125,1.33810,1.39744,1.33772
126,1.11159,1.12920,1.12317
127,0.60893,0.56156,0.50874
128,0.86524,0.84624,0.94914
129,0.73032,0.69515,0.60767
130,0.79604,0.76841,0.82029
131,1.10135,1.11725,1.09798
132,0.41721,0.35510,0.36967
133,0.40253,0.33952,0.32447
134,1.03074,1.03532,1.06743
135,0.79362,0.76569,0.72640
136,0.51813,0.46309,0.44437
137,0.89339,0.87811,0.82161
138,1.14256,1.16541,1.12031
139,1.05524,1.06367,1.03606
140,1.03688,1.04241,1.16541
141,1.32158,1.37761,1.34395
142,0.94285,0.93440,0.91050
143,0.75054,0.71762,0.69150
144,0.97038,0.96589,0.95684
145,0.79738,0.76990,0.87334
146,0.72594,0.69029,0.68741
147,1.36221,1.42644,1.43899
148,0.95300,0.94599,0.91611
149,1.05946,1.06855,1.13195
150,1.04272,1.04917,1.10610
