id,rL,rLrL,rQvrai
1,-1.14693,-1.12239,-1.11846
2,-0.80020,-0.82551,-0.89059
3,-0.36820,-0.43093,-0.44135
4,-0.87263,-0.88899,-0.94044
5,-1.12223,-1.10183,-1.10096
6,-0.61702,-0.66154,-0.69207
7,-1.04990,-1.04109,-1.03235
8,-1.44322,-1.36212,-1.19604
9,-1.46129,-1.37631,-1.37660
10,-0.71278,-0.74788,-0.72143
11,-1.00864,-1.00610,-0.99960
12,-0.50167,-0.55576,-0.58584
13,-0.38262,-0.44454,-0.41519
14,-1.09663,-1.08042,-0.94044
15,-0.60371,-0.64944,-0.71529
16,-0.48195,-0.53748,-0.50599
17,-0.97555,-0.97786,-1.03735
18,-0.45109,-0.50876,-0.47780
19,-1.15342,-1.12778,-1.12170
20,-1.34118,-1.28101,-1.27222
21,-0.79793,-0.82351,-0.88010
22,-0.96600,-0.96968,-0.94897
23,-1.11084,-1.09232,-1.13084
24,-0.89137,-0.90529,-0.85437
25,-0.77820,-0.80608,-0.86012
26,-1.24739,-1.20512,-1.19823
27,-1.38877,-1.31903,-1.37913
28,-0.81014,-0.83427,-0.84213
29,-0.79808,-0.82364,-0.89097
30,-1.15116,-1.12591,-1.02911
31,-1.18712,-1.15567,-1.16187
32,-0.48861,-0.54366,-0.57157
33,-0.76231,-0.79200,-0.83803
34,-0.84880,-0.86819,-0.82940
35,-0.77191,-0.80051,-0.73131
36,-1.01908,-1.01498,-0.95187
37,-1.06194,-1.05125,-1.02633
38,-0.91381,-0.92473,-0.94307
39,-1.14204,-1.11833,-1.06244
40,-1.04913,-1.04044,-0.98544
41,-0.80392,-0.82879,-0.85662
42,-1.07743,-1.06430,-1.01820
43,-0.68380,-0.72189,-0.68704
44,-1.19686,-1.16370,-1.22659
45,-0.97804,-0.97999,-0.96881
46,-0.62306,-0.66702,-0.62282
47,-1.25146,-1.20844,-1.18306
48,-1.06519,-1.05400,-0.87235
49,-1.15257,-1.12708,-1.10145
50,-1.10801,-1.08995,-1.08938
51,-0.94882,-0.95492,-0.99464
52,-1.17079,-1.14218,-1.06223
53,-0.86180,-0.87955,-0.94850
54,-1.24023,-1.19927,-1.24142
55,-1.01135,-1.00840,-1.06510
56,-0.44869,-0.50653,-0.51720
57,-0.79675,-0.82247,-0.92699
58,-1.02588,-1.02075,-1.05357
59,-1.15413,-1.12837,-1.18697
60,-1.03568,-1.02906,-1.06224
61,-0.85848,-0.87665,-0.88574
62,-0.88005,-0.89545,-0.89208
63,-1.62121,-1.49992,-1.52601
64,-0.85661,-0.87501,-0.89724
65,-0.79798,-0.82356,-0.85821
66,-1.29300,-1.24218,-1.17767
67,-0.59651,-0.64288,-0.70158
68,-0.55121,-0.60143,-0.63308
69,-0.46922,-0.52566,-0.40710
70,-1.12857,-1.10712,-1.06715
71,-0.68702,-0.72478,-0.77127
72,-0.73437,-0.76715,-0.71339
73,-1.03397,-1.02762,-1.05328
74,-0.97325,-0.97589,-0.88735
75,-0.72302,-0.75703,-0.85002
76,-0.91682,-0.92734,-0.97860
77,-1.34366,-1.28300,-1.28163
78,-0.93088,-0.93948,-0.91114
79,-1.20844,-1.17322,-1.19043
80,-1.09735,-1.08103,-1.08618
81,-0.89366,-0.90727,-0.91548
82,-1.32431,-1.26745,-1.24646
83,-0.84274,-0.86288,-0.80196
84,-0.89853,-0.91150,-0.85742
85,-0.97071,-0.97371,-0.91872
86,-1.34232,-1.28192,-1.27619
87,-0.99217,-0.99206,-1.00648
88,-0.82090,-0.84373,-0.83281
89,-0.95405,-0.95942,-0.90463
90,-0.71641,-0.75112,-0.73217
91,-1.38218,-1.31378,-1.37606
92,-0.97940,-0.98115,-0.97268
93,-0.88944,-0.90361,-1.00634
94,-0.91581,-0.92646,-0.96320
95,-1.43253,-1.35369,-1.30980
96,-1.17807,-1.14820,-1.21873
97,-0.93881,-0.94631,-0.97840
98,-1.14580,-1.12146,-1.10299
99,-1.22635,-1.18791,-1.32830
100,-1.30579,-1.25252,-1.26014
101,0.68916,0.65039,0.63357
102,0.83728,0.81497,0.85079
103,1.18523,1.21424,1.10542
104,0.78541,0.75696,0.70214
105,0.95958,0.95328,0.94092
106,1.02861,1.03231,0.89115
107,1.07619,1.08720,1.08598
108,1.32834,1.38361,1.37303
109,1.59872,1.71182,1.70746
110,1.60494,1.71950,1.74775
111,0.96732,0.96211,0.96578
112,1.65872,1.78611,1.77792
113,0.85231,0.83184,0.92107
114,1.04279,1.04865,1.04657
115,1.08114,1.09293,1.15148
116,0.91888,0.90700,0.86797
117,1.14531,1.16753,1.15695
118,0.76353,0.73262,0.65855
119,0.85128,0.83069,0.80814
120,1.06097,1.06962,1.03775
121,0.88943,0.87368,0.93669
122,1.05036,1.05737,1.01471
123,0.24116,0.17221,0.15768
124,0.72119,0.68571,0.74268
125,1.15939,1.18398,1.17880
126,0.99389,0.99247,1.03256
127,0.74559,0.71270,0.80708
128,1.32027,1.37398,1.45746
129,1.26460,1.30781,1.30490
130,0.94936,0.94164,0.89303
131,1.04089,1.04646,1.04404
132,0.95665,0.94994,0.97197
133,0.63600,0.59210,0.68251
134,0.90618,0.89262,0.90728
135,0.88552,0.86926,0.80697
136,1.06704,1.07662,1.13393
137,1.22807,1.26463,1.29108
138,0.96021,0.95400,0.89467
139,1.27602,1.32135,1.26617
140,0.62134,0.57611,0.57308
141,1.21836,1.25319,1.19792
142,1.09485,1.10882,1.09685
143,1.03946,1.04481,1.07266
144,0.96589,0.96048,0.89921
145,1.12549,1.14443,1.08869
146,0.94520,0.93690,0.85491
147,0.97371,0.96940,1.03509
148,1.00940,1.01025,1.05332
149,0.65383,0.61161,0.55458
150,0.69923,0.66147,0.76644
151,0.95197,0.94461,0.92035
152,0.64445,0.60134,0.59014
153,1.11391,1.13096,1.17261
154,1.04549,1.05175,1.04945
155,0.67190,0.63142,0.56778
156,0.89774,0.88307,0.90246
157,0.55680,0.50605,0.56887
158,0.84567,0.82438,0.77513
159,0.84526,0.82392,0.85452
160,1.17567,1.20303,1.20383
161,0.86146,0.84214,0.84777
162,0.59696,0.54957,0.55698
163,1.39518,1.46375,1.53698
164,1.09573,1.10984,1.08501
165,0.71911,0.68340,0.63753
166,0.83440,0.81174,0.75777
167,0.48767,0.43168,0.39432
168,0.98378,0.98091,0.98212
169,1.15389,1.17755,1.13748
170,1.70973,1.84968,1.79538
171,0.49210,0.43642,0.45692
172,1.00400,1.00406,0.97471
173,0.97714,0.97332,1.04340
174,1.32214,1.37621,1.41143
175,0.86095,0.84156,0.86651
176,1.23157,1.26876,1.16200
177,1.05955,1.06798,1.01057
178,1.08158,1.09344,1.04630
179,0.96386,0.95816,0.97713
180,0.96916,0.96421,1.01122
181,0.74904,0.71653,0.72566
182,0.59644,0.54901,0.45368
183,0.79612,0.76891,0.78859
184,0.99228,0.99063,1.01148
185,0.90643,0.89290,0.91432
186,0.48215,0.42577,0.43189
187,1.05400,1.06157,1.10380
188,0.59970,0.55255,0.68496
189,0.54648,0.49490,0.48684
190,0.88135,0.86455,0.93129
191,0.78298,0.75426,0.74465
192,0.96075,0.95461,0.92689
193,0.82527,0.80150,0.85757
194,1.29006,1.33802,1.32550
195,0.81857,0.79400,0.88543
196,1.23529,1.27314,1.26202
197,1.00543,1.00570,0.96467
198,0.73955,0.70602,0.72744
199,0.96887,0.96388,0.96991
200,1.40770,1.47884,1.51967
