id,rL,rLrL,rQvrai
1,-0.36079,-0.42340,-0.46655
2,-0.66684,-0.70616,-0.74923
3,-0.74700,-0.77797,-0.68999
4,-0.84598,-0.86533,-0.78910
5,-0.81849,-0.84121,-0.93209
6,-0.79650,-0.82184,-0.78788
7,-0.78064,-0.80782,-0.86225
8,-0.83321,-0.85415,-0.86852
9,-0.49926,-0.55303,-0.51368
10,-0.94605,-0.95222,-0.99396
11,-0.98712,-0.98746,-1.00424
12,-0.57307,-0.62098,-0.62504
13,-0.79943,-0.82443,-0.86242
14,-1.13700,-1.11396,-1.11534
15,-0.84590,-0.86527,-0.91377
16,-0.69748,-0.73372,-0.74916
17,-0.35608,-0.41894,-0.37099
18,-1.10485,-1.08710,-1.05665
19,-1.22243,-1.18459,-1.22271
20,-1.12924,-1.10748,-1.06862
21,-1.15967,-1.13280,-1.18288
22,-0.75411,-0.78429,-0.81271
23,-0.81567,-0.83873,-0.87302
24,-1.06317,-1.05205,-1.14025
25,-0.80035,-0.82524,-0.76727
26,-1.66955,-1.53693,-1.56974
27,-0.90740,-0.91884,-0.87301
28,-0.56795,-0.61629,-0.62550
29,-0.74155,-0.77311,-0.82886
30,-1.37876,-1.31110,-1.30665
31,-0.96599,-0.96936,-0.89869
32,-1.09688,-1.08041,-1.11707
33,-1.15871,-1.13200,-1.08942
34,-1.20695,-1.17187,-1.20137
35,-1.08013,-1.06634,-0.98760
36,-0.79495,-0.82047,-0.90478
37,-1.04396,-1.03581,-1.01392
38,-1.08869,-1.07354,-0.99883
39,-0.62457,-0.66792,-0.63449
40,-1.30619,-1.25282,-1.29246
41,-0.51151,-0.56436,-0.53802
42,-0.50315,-0.55662,-0.55561
43,-0.82673,-0.84846,-0.81633
44,-0.93812,-0.94539,-0.89869
45,-1.27548,-1.22792,-1.19222
46,-0.51656,-0.56903,-0.56615
47,-1.16571,-1.13781,-1.18112
48,-0.81731,-0.84017,-0.83972
49,-0.71915,-0.75312,-0.76351
50,-1.29583,-1.24443,-1.19521
51,-0.84776,-0.86690,-0.93211
52,-1.00230,-1.00041,-0.91745
53,-0.75281,-0.78314,-0.82130
54,-1.26929,-1.22289,-1.29870
55,-0.97533,-0.97736,-0.93086
56,-1.08287,-1.06865,-1.10635
57,-0.84953,-0.86845,-0.87109
58,-0.93808,-0.94535,-0.93259
59,-0.88327,-0.89788,-0.91068
60,-0.84141,-0.86134,-0.77154
61,-1.50115,-1.40765,-1.48829
62,-1.07361,-1.06085,-1.06002
63,-1.15728,-1.13082,-1.09796
64,-0.82039,-0.84288,-0.81820
65,-1.42833,-1.35047,-1.40433
66,-0.50383,-0.55726,-0.62539
67,-0.58381,-0.63079,-0.59906
68,-1.26518,-1.21954,-1.13109
69,-1.05760,-1.04735,-0.98819
70,-1.22461,-1.18638,-1.22857
71,-1.12239,-1.10176,-1.12021
72,-0.85723,-0.87518,-0.86025
73,-0.95086,-0.95636,-0.97305
74,-1.60592,-1.48857,-1.46173
75,-1.22144,-1.18378,-1.20202
76,-0.98240,-0.98341,-0.97513
77,-1.22376,-1.18568,-1.18727
78,-0.89246,-0.90587,-0.97532
79,-1.23886,-1.19806,-1.23728
80,-1.32144,-1.26512,-1.09899
81,-1.23936,-1.19846,-1.24525
82,-1.03422,-1.02756,-0.98947
83,-0.77142,-0.79965,-0.70651
84,-0.53357,-0.58471,-0.67514
85,-1.04786,-1.03911,-0.96729
86,-0.63069,-0.67348,-0.72204
87,-1.26659,-1.22068,-1.26385
88,-0.67482,-0.71336,-0.69561
89,-0.81190,-0.83541,-0.79946
90,-0.69700,-0.73329,-0.84952
91,-1.05581,-1.04583,-1.06655
92,-1.21012,-1.17448,-1.19362
93,-0.84994,-0.86881,-0.88064
94,-1.41311,-1.33842,-1.29286
95,-1.00178,-0.99997,-1.07522
96,-1.15303,-1.12728,-1.15282
97,-0.92831,-0.93692,-0.73770
98,-1.03911,-1.03170,-1.10387
99,-1.40867,-1.33490,-1.31497
100,-0.72296,-0.75653,-0.72276
101,0.98338,0.98018,0.95528
102,1.38032,1.44504,1.51228
103,1.18604,1.21464,1.29501
104,1.08905,1.10168,1.16724
105,0.93668,0.92700,0.92901
106,0.62488,0.58008,0.60457
107,1.57033,1.67568,1.63307
108,1.15117,1.17387,1.17539
109,0.92138,0.90964,0.81440
110,0.93782,0.92829,0.88884
111,0.96238,0.95623,0.97572
112,0.61238,0.56647,0.65774
113,0.82096,0.79659,0.73577
114,1.44495,1.52290,1.51912
115,0.44140,0.38256,0.42351
116,0.49338,0.43802,0.53109
117,0.85368,0.83327,0.84906
118,0.97108,0.96614,1.02764
119,0.82352,0.79945,0.76224
120,1.33334,1.38882,1.39811
121,0.85787,0.83797,1.03442
122,1.57885,1.68615,1.69178
123,1.16453,1.18947,1.27130
124,1.41018,1.48093,1.46941
125,0.73667,0.70283,0.70224
126,0.68934,0.65064,0.75473
127,0.73861,0.70498,0.66607
128,0.93753,0.92796,1.00354
129,0.86658,0.84777,0.82354
130,0.69380,0.65555,0.68394
131,1.04146,1.04677,1.08062
132,1.04159,1.04691,1.02896
133,1.21977,1.25425,1.15693
134,1.54374,1.64308,1.54815
135,0.98983,0.98755,0.97857
136,1.29195,1.33956,1.27079
137,0.57691,0.52797,0.49648
138,0.55067,0.49960,0.55103
139,1.07022,1.07991,1.02205
140,1.24323,1.28189,1.31931
141,1.47716,1.56193,1.51059
142,0.80596,0.77983,0.75330
143,0.98355,0.98037,1.01134
144,0.95197,0.94438,1.03635
145,0.80805,0.78216,0.74950
146,0.95193,0.94433,0.85279
147,1.10539,1.12062,1.06122
148,0.92660,0.91556,0.93202
149,0.76397,0.73308,0.70762
150,0.66506,0.62399,0.63453
151,1.21935,1.25376,1.22144
152,0.76450,0.73368,0.75243
153,0.88850,0.87247,0.93555
154,0.79348,0.76591,0.72684
155,1.19111,1.22058,1.22983
156,1.28053,1.32601,1.30786
157,0.79759,0.77050,0.74844
158,0.50844,0.45416,0.43758
159,0.99208,0.99013,1.08962
160,1.15366,1.17678,1.09363
161,0.69381,0.65555,0.69217
162,1.32708,1.38134,1.39131
163,1.33709,1.39329,1.50409
164,0.44069,0.38181,0.33221
165,1.17616,1.20307,1.25859
166,0.82040,0.79597,0.69762
167,0.40331,0.34217,0.35845
168,0.96006,0.95358,0.95125
169,1.31438,1.36622,1.38338
170,0.84158,0.81969,0.74861
171,1.15380,1.17695,1.16294
172,0.97831,0.97439,0.97671
173,0.78456,0.75598,0.81890
174,0.80490,0.77864,0.76332
175,0.91200,0.89902,1.00291
176,1.27453,1.31890,1.22868
177,0.91298,0.90014,0.86924
178,0.49096,0.43542,0.40057
179,1.44588,1.52402,1.53019
180,0.77579,0.74621,0.78753
181,0.63873,0.59519,0.57819
182,1.07426,1.08459,1.02303
183,1.29067,1.33803,1.24789
184,0.93681,0.92715,0.86122
185,0.71680,0.68088,0.81771
186,1.06736,1.07662,0.99948
187,1.02734,1.03053,1.17707
188,0.44872,0.39035,0.37535
189,0.76483,0.73404,0.71853
190,1.39505,1.46273,1.47458
191,0.72110,0.68563,0.71952
192,0.71487,0.67875,0.65203
193,0.89015,0.87433,0.75978
194,1.25546,1.29634,1.25752
195,0.94472,0.93613,0.92814
196,1.08981,1.10257,1.07382
197,1.00785,1.00817,0.94235
198,0.61476,0.56906,0.56559
199,0.73560,0.70165,0.68755
200,0.91407,0.90137,0.86804
