id,rL,rLrL,rQvrai
1,-0.52124,-0.57399,-0.63126
2,-0.77760,-0.80568,-0.78702
3,-1.18234,-1.15181,-1.17792
4,-1.11024,-1.09191,-1.14268
5,-0.65216,-0.69351,-0.67948
6,-0.89076,-0.90488,-0.84262
7,-1.44800,-1.36592,-1.33513
8,-1.25871,-1.21443,-1.17270
9,-1.09070,-1.07555,-0.98792
10,-1.00529,-1.00336,-0.89024
11,-0.63273,-0.67594,-0.65401
12,-0.72631,-0.76010,-0.78807
13,-0.92018,-0.93036,-0.91018
14,-1.37287,-1.30642,-1.30449
15,-1.15068,-1.12560,-1.14099
16,-0.65096,-0.69244,-0.66519
17,-1.19424,-1.16162,-1.16959
18,-1.15238,-1.12701,-1.10793
19,-1.01627,-1.01270,-1.06584
20,-0.73099,-0.76427,-0.75070
21,-0.74751,-0.77898,-0.75630
22,-0.83309,-0.85456,-0.88921
23,-0.55599,-0.60596,-0.58306
24,-0.26470,-0.33246,-0.30588
25,-0.60414,-0.64997,-0.78295
26,-1.46955,-1.38283,-1.42322
27,-1.41677,-1.34129,-1.30247
28,-0.92196,-0.93190,-0.88666
29,-1.01901,-1.01503,-0.90699
30,-0.92737,-0.93657,-1.00628
31,-0.59869,-0.64500,-0.61467
32,-0.83764,-0.85855,-0.92336
33,-0.87453,-0.89077,-0.86900
34,-1.38749,-1.31806,-1.35499
35,-1.13840,-1.11540,-1.14746
36,-0.48405,-0.53958,-0.46620
37,-1.47807,-1.38950,-1.41433
38,-0.92442,-0.93402,-0.95340
39,-0.97674,-0.97899,-1.00996
40,-0.85286,-0.87186,-0.84118
41,-0.60917,-0.65454,-0.60041
42,-0.73680,-0.76945,-0.77789
43,-0.96071,-0.96526,-0.88891
44,-1.20625,-1.17150,-1.15666
45,-0.86698,-0.88419,-0.89611
46,-0.75717,-0.78757,-0.66581
47,-0.78538,-0.81256,-0.92731
48,-0.88220,-0.89744,-0.84396
49,-0.63610,-0.67899,-0.73996
50,-0.94479,-0.95158,-0.91906
51,-1.28317,-1.23430,-1.18863
52,-1.46967,-1.38292,-1.42858
53,-1.01622,-1.01266,-0.97199
54,-0.96511,-0.96903,-0.99818
55,-0.83544,-0.85662,-0.80131
56,-1.38459,-1.31575,-1.32588
57,-0.43568,-0.49451,-0.29633
58,-0.35041,-0.41423,-0.49169
59,-0.82698,-0.84920,-0.81256
60,-0.93304,-0.94146,-0.88077
61,-1.02399,-1.01926,-1.08961
62,-0.80186,-0.82710,-0.90819
63,-1.13787,-1.11496,-1.15161
64,-1.02615,-1.02109,-0.92225
65,-0.77020,-0.79913,-0.76812
66,-1.04654,-1.03836,-1.04310
67,-0.91322,-0.92435,-0.85843
68,-0.94580,-0.95244,-1.00254
69,-0.96773,-0.97128,-0.87615
70,-0.82331,-0.84597,-0.84499
71,-1.33385,-1.27519,-1.33781
72,-0.76678,-0.79610,-0.74977
73,-1.02025,-1.01608,-1.08699
74,-1.14363,-1.11975,-1.22762
75,-0.91365,-0.92472,-0.94587
76,-0.74504,-0.77679,-0.76624
77,-0.67431,-0.71349,-0.70447
78,-0.97323,-0.97599,-0.92920
79,-0.59606,-0.64261,-0.70513
80,-1.24193,-1.20074,-1.19491
81,-1.18308,-1.15242,-1.18459
82,-1.17813,-1.14834,-1.22813
83,-0.89750,-0.91073,-0.90375
84,-1.44982,-1.36735,-1.38353
85,-0.77486,-0.80326,-0.76391
86,-0.58181,-0.62960,-0.68737
87,-0.86979,-0.88663,-0.82228
88,-0.92224,-0.93214,-0.94471
89,-0.98213,-0.98360,-1.01652
90,-0.80430,-0.82925,-0.84467
91,-1.36469,-1.29989,-1.24712
92,-1.09945,-1.08288,-1.04156
93,-0.85293,-0.87192,-0.93784
94,-1.49041,-1.39913,-1.41059
95,-0.58711,-0.63444,-0.65857
96,-1.27114,-1.22454,-1.27613
97,-1.31634,-1.26110,-1.28916
98,-0.94466,-0.95147,-1.02416
99,-1.53071,-1.43046,-1.38390
100,-1.16017,-1.13347,-1.08596
101,1.35905,1.42061,1.36651
102,0.70717,0.67025,0.62048
103,0.91714,0.90513,0.83413
104,1.24105,1.28015,1.31346
105,0.94992,0.94238,0.96299
106,1.37667,1.44176,1.40309
107,0.47639,0.41958,0.41230
108,0.85411,0.83394,0.85283
109,0.91474,0.90240,0.93873
110,1.16270,1.18802,1.13621
111,0.45685,0.39872,0.31852
112,0.79247,0.76489,0.82903
113,1.25140,1.29238,1.32082
114,0.47992,0.42336,0.50467
115,0.65588,0.61387,0.66304
116,0.62652,0.58176,0.61253
117,0.88589,0.86976,0.80646
118,1.04959,1.05662,1.09170
119,0.97108,0.96651,0.94546
120,0.51934,0.46564,0.48086
121,0.73263,0.69838,0.72593
122,0.95919,0.95294,0.96947
123,1.20509,1.23775,1.21723
124,1.07069,1.08098,1.09666
125,0.76496,0.73425,0.79146
126,1.48000,1.56669,1.52267
127,1.14140,1.16313,1.19881
128,0.62523,0.58036,0.58668
129,1.04911,1.05606,1.12562
130,1.25804,1.30024,1.26236
131,0.86178,0.84257,0.79972
132,0.85323,0.83294,0.75482
133,0.46087,0.40300,0.47011
134,0.98601,0.98357,0.95395
135,0.79771,0.77073,0.83322
136,0.86693,0.84836,0.82135
137,0.89417,0.87912,0.86359
138,0.83074,0.80769,0.85116
139,1.34230,1.40054,1.40586
140,0.86505,0.84625,0.90560
141,0.68986,0.65118,0.62759
142,0.70868,0.67192,0.68072
143,1.08754,1.10049,1.04456
144,1.17861,1.20666,1.18350
145,0.79652,0.76941,0.78041
146,1.28737,1.33504,1.35876
147,1.49134,1.58051,1.47354
148,1.31430,1.36710,1.39072
149,0.87149,0.85351,0.77481
150,0.76980,0.73963,0.66825
151,1.24294,1.28238,1.46683
152,0.81411,0.78906,0.84439
153,1.22736,1.26399,1.18419
154,0.76427,0.73348,0.66942
155,0.62506,0.58017,0.44649
156,1.17137,1.19817,1.17709
157,1.13301,1.15335,1.07031
158,1.40420,1.47488,1.56477
159,0.69434,0.65611,0.62270
160,1.14322,1.16525,1.13512
161,0.41248,0.35155,0.38753
162,0.56289,0.51262,0.46592
163,1.17775,1.20565,1.22968
164,0.80745,0.78162,0.72944
165,0.86939,0.85114,0.78333
166,0.69203,0.65357,0.59000
167,1.25521,1.29690,1.43153
168,0.64070,0.59725,0.47621
169,0.85594,0.83600,0.91373
170,1.17064,1.19731,1.23550
171,1.25427,1.29578,1.27146
172,1.27430,1.31952,1.31491
173,1.37489,1.43962,1.42583
174,0.85614,0.83622,0.84844
175,0.88597,0.86985,0.89285
176,0.73838,0.70475,0.64874
177,1.23501,1.27301,1.29673
178,0.99380,0.99248,1.01615
179,0.89878,0.88433,0.96925
180,0.63217,0.58793,0.66123
181,0.77312,0.74333,0.72724
182,0.81384,0.78876,0.72366
183,1.01922,1.02165,1.02974
184,1.10948,1.12596,1.18361
185,1.12485,1.14384,1.12166
186,1.48755,1.57589,1.56039
187,1.10830,1.12459,1.14922
188,1.08361,1.09594,1.09171
189,0.30091,0.23421,0.24570
190,0.75034,0.71801,0.66557
191,0.66854,0.62775,0.68205
192,1.20459,1.23716,1.28058
193,1.16208,1.18730,1.29215
194,0.40124,0.33964,0.29745
195,1.25080,1.29167,1.22123
196,0.97070,0.96607,0.97897
197,1.29326,1.34205,1.32278
198,1.46307,1.54612,1.52236
199,0.96316,0.95746,0.90696
200,1.16485,1.19053,1.17528
