id,rL,rLrL,rQvrai
1,-0.57967,-0.62964,-0.67987
2,-1.19869,-1.16285,-1.20551
3,-0.99930,-0.99755,-1.06127
4,-0.69173,-0.73054,-0.69789
5,-0.96817,-0.97119,-0.94891
6,-0.56294,-0.61440,-0.65023
7,-1.41783,-1.33745,-1.33898
8,-1.05916,-1.04782,-1.02665
9,-1.00158,-0.99948,-0.96223
10,-0.76613,-0.79647,-0.84346
11,-1.43638,-1.35189,-1.42193
12,-1.11768,-1.09644,-1.03238
13,-0.68190,-0.72177,-0.69376
14,-1.41447,-1.33484,-1.25305
15,-1.24739,-1.20229,-1.15161
16,-1.27527,-1.22471,-1.19120
17,-1.02898,-1.02254,-1.07885
18,-0.87353,-0.89013,-0.85477
19,-0.94808,-0.95410,-0.97112
20,-1.37704,-1.30552,-1.28609
21,-1.17451,-1.14313,-1.11319
22,-0.95937,-0.96371,-0.94532
23,-0.72588,-0.76091,-0.77870
24,-0.85350,-0.87280,-0.85580
25,-1.14380,-1.11796,-1.06029
26,-0.46482,-0.52421,-0.56566
27,-0.78635,-0.81424,-0.77881
28,-1.27649,-1.22569,-1.21517
29,-0.87399,-0.89053,-0.82273
30,-0.67560,-0.71613,-0.75055
31,-1.05187,-1.04173,-1.07868
32,-1.05999,-1.04852,-1.11860
33,-1.43257,-1.34893,-1.28040
34,-0.93391,-0.94201,-0.96717
35,-1.11272,-1.09233,-1.02985
36,-1.04698,-1.03764,-1.05973
37,-1.02111,-1.01593,-1.02735
38,-1.08135,-1.06632,-1.02190
39,-0.59558,-0.64408,-0.63833
40,-1.04877,-1.03914,-0.97996
41,-1.21512,-1.17620,-1.19414
42,-1.19725,-1.16168,-1.14925
43,-0.83750,-0.85891,-0.90936
44,-0.75102,-0.78315,-0.80327
45,-1.11384,-1.09326,-1.07921
46,-0.64774,-0.69117,-0.66780
47,-0.45405,-0.51422,-0.61494
48,-0.62217,-0.66813,-0.64501
49,-1.04265,-1.03401,-1.10473
50,-1.13922,-1.11419,-1.17750
51,-0.68993,-0.72894,-0.55412
52,-1.09714,-1.07943,-1.02377
53,-0.70472,-0.74212,-0.81580
54,-1.14447,-1.11851,-1.17490
55,-1.27665,-1.22582,-1.34700
56,-0.75790,-0.78922,-0.80734
57,-0.79431,-0.82122,-0.89743
58,-0.53681,-0.59052,-0.50557
59,-1.21087,-1.17275,-1.19995
60,-0.78463,-0.81273,-0.83922
61,-1.47851,-1.38449,-1.34501
62,-1.33569,-1.27287,-1.31192
63,-0.75184,-0.78387,-0.75960
64,-1.10346,-1.08467,-1.13011
65,-1.04464,-1.03568,-1.09615
66,-1.21306,-1.17453,-1.23009
67,-0.67828,-0.71853,-0.59065
68,-1.26181,-1.21390,-1.32326
69,-1.05741,-1.04636,-0.96985
70,-0.75859,-0.78983,-0.75220
71,-0.67918,-0.71934,-0.74097
72,-0.66015,-0.70231,-0.70551
73,-0.56463,-0.61595,-0.62835
74,-1.05722,-1.04621,-1.03132
75,-1.02890,-1.02248,-0.99761
76,-1.16905,-1.13867,-1.18736
77,-0.69746,-0.73566,-0.71200
78,-0.92651,-0.93568,-0.91076
79,-1.01673,-1.01225,-0.92920
80,-1.26990,-1.22041,-1.14690
81,-1.13606,-1.11159,-1.12290
82,-1.09740,-1.07964,-1.13728
83,-0.90237,-0.91498,-0.90485
84,-0.81666,-0.84076,-0.78449
85,-0.80207,-0.82801,-0.84691
86,-0.45765,-0.51756,-0.53222
87,-0.81778,-0.84174,-0.81652
88,-0.84122,-0.86215,-0.86394
89,-1.58446,-1.46526,-1.44828
90,-1.15769,-1.12937,-1.17476
91,-1.23537,-1.19259,-1.13715
92,-0.72635,-0.76133,-0.71897
93,-0.76671,-0.79698,-0.69660
94,-1.48919,-1.39271,-1.42672
95,-0.68247,-0.72228,-0.78729
96,-0.94844,-0.95441,-0.93949
97,-0.64214,-0.68613,-0.70323
98,-0.48090,-0.53909,-0.56137
99,-0.95560,-0.96051,-1.00520
100,-0.76409,-0.79467,-0.80728
101,0.59495,0.54465,0.54003
102,1.34016,1.39997,1.46379
103,1.26526,1.31013,1.26179
104,0.59909,0.54916,0.51063
105,1.20364,1.23687,1.17301
106,0.81372,0.78685,0.78073
107,1.07905,1.09052,1.12667
108,0.81473,0.78799,0.88736
