id,rL,rLrL,rQvrai
1,-0.98000,-0.98128,-1.01620
2,-1.72243,-1.57522,-1.60732
3,-0.82139,-0.84388,-0.77795
4,-0.85022,-0.86914,-0.91601
5,-0.87416,-0.89000,-0.83894
6,-0.85442,-0.87280,-0.86971
7,-1.12789,-1.10606,-1.17141
8,-1.12768,-1.10588,-1.04053
9,-1.16286,-1.13509,-1.06103
10,-1.23272,-1.19255,-1.21735
11,-1.07000,-1.05760,-1.00825
12,-0.25962,-0.32749,-0.32105
13,-1.30058,-1.24769,-1.30581
14,-0.87345,-0.88939,-0.85254
15,-0.95302,-0.95817,-0.91312
16,-0.91382,-0.92440,-0.94455
17,-0.93383,-0.94167,-0.94300
18,-0.53319,-0.58476,-0.60480
19,-1.10594,-1.08774,-1.08550
20,-1.11234,-1.09309,-1.10223
21,-1.40644,-1.33234,-1.36784
22,-0.72180,-0.75572,-0.75155
23,-0.98962,-0.98949,-0.93397
24,-1.13344,-1.11068,-1.03555
25,-1.52237,-1.42315,-1.44128
26,-1.06691,-1.05500,-1.09207
27,-1.13261,-1.10998,-1.17555
28,-0.93602,-0.94356,-0.86264
29,-0.90822,-0.91956,-0.93991
30,-0.85385,-0.87230,-0.81570
31,-0.39344,-0.45472,-0.41243
32,-1.12944,-1.10735,-1.12326
33,-0.81253,-0.83609,-0.76755
34,-0.67900,-0.71739,-0.69266
35,-0.63301,-0.67590,-0.69653
36,-0.32327,-0.38834,-0.34990
37,-1.08058,-1.06649,-1.10409
38,-1.13280,-1.11015,-1.15091
39,-1.19640,-1.16277,-1.23334
40,-1.30168,-1.24857,-1.15856
41,-0.59207,-0.63869,-0.62846
42,-0.80897,-0.83296,-0.85395
43,-0.49965,-0.55382,-0.50567
44,-0.46190,-0.51878,-0.57786
45,-1.16985,-1.14087,-1.15219
46,-0.62794,-0.67129,-0.72203
47,-0.95910,-0.96339,-0.91098
48,-1.39229,-1.32112,-1.36250
49,-0.89482,-0.90795,-0.97992
50,-1.31067,-1.25583,-1.19887
51,-1.22495,-1.18620,-1.13429
52,-1.28901,-1.23834,-1.20155
53,-1.14461,-1.11996,-1.07290
54,-0.75238,-0.78295,-0.85069
55,-1.37569,-1.30792,-1.36087
56,-1.08876,-1.07335,-0.95415
57,-0.61848,-0.66272,-0.67947
58,-1.52287,-1.42354,-1.50466
59,-0.85962,-0.87733,-0.85976
60,-0.87516,-0.89088,-0.86837
61,-1.02599,-1.02042,-1.08222
62,-1.26190,-1.21635,-1.21594
63,-0.73314,-0.76584,-0.78071
64,-0.80045,-0.82547,-0.81082
65,-1.13690,-1.11356,-0.99341
66,-0.78104,-0.80834,-0.85609
67,-1.41081,-1.33579,-1.36912
68,-0.66639,-0.70604,-0.73270
69,-1.27250,-1.22496,-1.15225
70,-0.92166,-0.93117,-0.86614
71,-0.94060,-0.94749,-0.97725
72,-0.60402,-0.64958,-0.65956
73,-0.98584,-0.98627,-1.00209
74,-1.05272,-1.04303,-0.93897
75,-0.82718,-0.84896,-0.84620
76,-0.56702,-0.61581,-0.58540
77,-1.00869,-1.00574,-1.13870
78,-0.95216,-0.95743,-0.98546
79,-1.04780,-1.03889,-1.08181
80,-0.64517,-0.68690,-0.71998
81,-1.46775,-1.38061,-1.30961
82,-0.66005,-0.70033,-0.61489
83,-1.24031,-1.19875,-1.15774
84,-0.75213,-0.78272,-0.78994
85,-0.73721,-0.76946,-0.73773
86,-0.95916,-0.96343,-0.97194
87,-0.84159,-0.86158,-0.86488
88,-1.09039,-1.07472,-1.14723
89,-1.33546,-1.27576,-1.28808
90,-1.07072,-1.05820,-1.06455
91,-0.96020,-0.96433,-0.93863
92,-0.80400,-0.82859,-0.87590
93,-0.62398,-0.66771,-0.62488
94,-0.79825,-0.82353,-0.76501
95,-1.02315,-1.01802,-1.00161
96,-0.90636,-0.91795,-0.94603
97,-0.72198,-0.75588,-0.77037
98,-0.98303,-0.98387,-0.95779
99,-0.73646,-0.76879,-0.79299
100,-0.86622,-0.88309,-0.95538
101,1.05921,1.06718,1.04613
102,0.69667,0.65829,0.56373
103,0.95156,0.94375,0.88507
104,0.77684,0.74705,0.74215
105,0.40611,0.34455,0.34531
106,0.82032,0.79558,0.71315
107,1.24548,1.28477,1.25764
108,1.19207,1.22185,1.14598
109,0.93151,0.92095,1.00829
110,0.64597,0.60265,0.55004
111,1.19005,1.21949,1.29611
112,0.78232,0.75315,0.75434
113,1.00869,1.00904,0.93273
114,1.15635,1.18002,1.27533
115,1.03643,1.04092,1.08216
116,1.18646,1.21528,1.32894
117,0.94107,0.93181,0.91014
118,1.02091,1.02307,1.05087
119,0.95708,0.95004,0.97170
120,0.77070,0.74022,0.64607
121,0.99619,0.99471,0.97871
122,1.47283,1.55727,1.64765
123,0.74691,0.71381,0.72984
124,0.84823,0.82688,0.73003
125,0.87688,0.85913,0.90982
126,1.27642,1.32141,1.28576
127,1.22364,1.25900,1.23251
128,1.31729,1.37002,1.40707
129,0.97519,0.97070,0.90913
130,0.93700,0.92719,0.98343
131,0.94056,0.93123,1.13807
132,0.80098,0.77396,0.68672
133,1.82965,2.00028,1.92642
134,0.62887,0.58398,0.53357
135,0.34240,0.27741,0.29454
136,0.89841,0.88343,0.88060
137,0.51178,0.45722,0.36757
138,0.70746,0.67019,0.70208
139,1.33504,1.39121,1.39360
140,1.12648,1.14517,1.04989
141,0.91866,0.90637,0.86176
142,0.94525,0.93656,0.92462
143,0.94178,0.93262,0.95904
144,1.32134,1.37485,1.38001
145,0.66157,0.61974,0.59545
146,1.65814,1.78500,1.71203
147,1.47223,1.55654,1.56184
148,0.75809,0.72621,0.71458
149,1.07580,1.08635,1.11476
150,1.01357,1.01464,1.03909
151,1.17234,1.19872,1.21086
152,1.34552,1.40374,1.43041
153,0.62223,0.57673,0.60995
154,0.80398,0.77731,0.81107
