id,rL,rLrL,rQvrai
1,-1.05680,-1.04822,-1.08913
2,-1.13728,-1.11568,-1.15844
3,-0.65647,-0.69842,-0.62956
4,-1.04493,-1.03819,-1.03037
5,-0.90581,-0.91907,-0.96786
6,-1.17406,-1.14619,-1.11960
7,-0.88469,-0.90073,-0.90910
8,-0.99123,-0.99255,-0.95216
9,-1.04027,-1.03425,-0.98728
10,-0.92127,-0.93245,-0.95405
11,-1.31845,-1.26405,-1.24900
12,-0.98346,-0.98590,-0.98653
13,-1.00127,-1.00112,-0.97772
14,-0.58322,-0.63185,-0.62634
15,-0.86542,-0.88395,-0.90035
16,-1.44751,-1.36677,-1.34784
17,-0.99204,-0.99324,-0.98612
18,-1.20646,-1.17290,-1.22161
19,-0.75490,-0.78662,-0.75902
20,-1.33631,-1.27841,-1.30331
21,-0.87743,-0.89442,-0.92462
22,-0.92631,-0.93680,-0.92680
23,-0.33728,-0.40254,-0.26710
24,-1.16852,-1.14161,-1.21008
25,-0.78378,-0.81222,-0.80387
26,-1.40066,-1.32976,-1.38042
27,-1.57090,-1.46269,-1.48911
28,-0.87962,-0.89633,-0.89284
29,-0.95296,-0.95976,-0.88478
30,-0.58871,-0.63686,-0.59392
31,-0.62282,-0.66793,-0.69989
32,-0.89088,-0.90612,-0.88434
33,-0.42457,-0.48495,-0.50689
34,-1.38554,-1.31776,-1.19158
35,-1.03529,-1.03003,-1.07308
36,-1.26783,-1.22308,-1.25037
37,-1.29477,-1.24493,-1.30103
38,-1.01578,-1.01347,-1.02993
39,-0.62510,-0.67000,-0.72973
40,-0.36574,-0.42954,-0.47526
41,-1.41773,-1.34329,-1.33760
42,-0.84756,-0.86834,-0.84647
43,-1.06513,-1.05524,-1.12178
44,-0.92382,-0.93465,-0.97620
45,-0.88584,-0.90174,-0.82122
46,-0.82923,-0.85228,-0.83090
47,-1.04120,-1.03503,-1.01635
48,-1.33412,-1.27665,-1.27099
49,-1.04630,-1.03934,-0.97997
50,-1.00763,-1.00653,-1.01883
51,-0.80950,-0.83493,-0.79060
52,-0.98932,-0.99091,-0.91932
53,-0.99493,-0.99571,-0.97829
54,-0.76916,-0.79928,-0.74520
55,-1.28094,-1.23372,-1.26223
56,-0.26422,-0.33270,-0.39128
57,-1.06563,-1.05567,-1.09262
58,-1.29997,-1.24913,-1.14729
59,-0.93855,-0.94736,-0.99170
60,-0.66880,-0.70955,-0.69520
61,-1.14626,-1.12315,-1.20148
62,-1.19650,-1.16471,-1.20210
63,-1.39027,-1.32151,-1.36777
64,-1.34063,-1.28188,-1.25323
65,-0.98803,-0.98981,-1.02620
66,-1.10139,-1.08572,-1.11472
67,-0.41917,-0.47989,-0.48052
68,-1.05692,-1.04832,-1.05187
69,-0.65218,-0.69454,-0.68456
70,-1.11374,-1.09605,-1.07596
71,-1.01092,-1.00933,-0.88564
72,-0.78850,-0.81640,-0.82861
73,-0.96201,-0.96753,-1.05588
74,-0.97846,-0.98163,-0.97039
75,-0.61236,-0.65842,-0.56947
76,-1.09456,-1.07999,-1.03907
77,-0.86458,-0.88322,-0.88881
78,-0.81147,-0.83666,-0.92394
79,-1.25634,-1.21372,-1.31538
80,-0.52745,-0.58064,-0.63491
81,-1.06535,-1.05543,-0.97232
82,-0.97431,-0.97808,-0.94550
83,-0.92529,-0.93592,-0.87619
84,-0.96279,-0.96820,-0.93899
85,-1.08620,-1.07298,-1.06863
86,-0.65224,-0.69459,-0.62908
87,-1.00986,-1.00843,-1.09797
88,-1.18050,-1.15152,-1.12466
89,-1.26941,-1.22436,-1.09119
90,-0.71590,-0.75184,-0.81463
91,-1.23523,-1.19650,-1.16128
92,-0.77196,-0.80177,-0.83863
93,-1.06783,-1.05752,-1.02542
94,-0.53849,-0.59081,-0.61640
95,-0.73257,-0.76673,-0.82775
96,-0.83490,-0.85725,-0.79958
97,-1.14184,-1.11948,-1.11799
98,-0.81132,-0.83653,-0.82933
99,-1.21144,-1.17700,-1.19506
100,-0.86597,-0.88443,-0.90109
101,0.86748,0.84991,0.80567
102,1.29806,1.34957,1.32391
103,0.79652,0.77019,0.71707
104,1.03730,1.04370,1.07456
105,1.21408,1.24996,1.20943
106,0.78195,0.75392,0.69346
107,0.73665,0.70352,0.72266
108,0.97421,0.97121,0.83660
109,1.45175,1.53455,1.50980
110,0.69500,0.65744,0.68748
111,0.79865,0.77257,0.76229
112,1.25235,1.29523,1.41125
113,0.94044,0.93264,0.90601
114,1.22603,1.26408,1.35621
115,1.05831,1.06797,1.09466
116,0.73326,0.69975,0.76550
117,0.85289,0.83345,0.80651
118,1.27423,1.32120,1.29061
119,1.04484,1.05240,1.09195
120,1.08539,1.09935,1.07610
121,1.27372,1.32060,1.24911
122,1.18290,1.21324,1.13644
123,1.22137,1.25857,1.24677
124,1.19740,1.23030,1.17402
125,1.26852,1.31442,1.41317
126,0.48408,0.42805,0.43016
127,0.88206,0.86638,0.82946
128,0.92943,0.92011,0.92791
129,1.11734,1.13652,1.18653
130,1.02146,1.02544,1.04677
131,0.81964,0.79609,0.76241
132,0.60299,0.55657,0.57894
