id,rL,rLrL,rQvrai
1,-0.58016,-0.62986,-0.74077
2,-1.41973,-1.34751,-1.35756
3,-1.83303,-1.66265,-1.70086
4,-0.37485,-0.43857,-0.40949
5,-1.44185,-1.36501,-1.40284
6,-1.30300,-1.25394,-1.27291
7,-0.73134,-0.76675,-0.83677
8,-0.88207,-0.89988,-0.86544
9,-0.87623,-0.89479,-0.92180
10,-0.94506,-0.95453,-0.94581
11,-0.94631,-0.95560,-0.99668
12,-0.97895,-0.98369,-1.02419
13,-0.84613,-0.86844,-0.80274
14,-0.70128,-0.73980,-0.75070
15,-1.06005,-1.05277,-0.96350
16,-0.99694,-0.99910,-1.05751
17,-0.83070,-0.85488,-0.83176
18,-0.86225,-0.88257,-0.84241
19,-0.69492,-0.73408,-0.75270
20,-0.88919,-0.90609,-0.87137
21,-0.72289,-0.75919,-0.78329
22,-1.05578,-1.04916,-1.10472
23,-0.74111,-0.77548,-0.72082
24,-0.94301,-0.95276,-0.97459
25,-1.16195,-1.13821,-1.21630
26,-1.38436,-1.31937,-1.28980
27,-1.29229,-1.24526,-1.27761
28,-1.07121,-1.06221,-1.02770
29,-0.84157,-0.86444,-0.90483
30,-1.34794,-1.29020,-1.27351
31,-1.02818,-1.02574,-0.99948
32,-0.67900,-0.71974,-0.72299
33,-0.95148,-0.96006,-0.92009
34,-0.85977,-0.88039,-0.87647
35,-1.33940,-1.28334,-1.33926
36,-1.01680,-1.01605,-1.13891
37,-0.72434,-0.76049,-0.77387
38,-0.37388,-0.43765,-0.53315
39,-0.92261,-0.93512,-0.94553
40,-0.76461,-0.79642,-0.86266
41,-1.37470,-1.31166,-1.31139
42,-1.13645,-1.11697,-1.20919
43,-1.00046,-1.00210,-0.98056
44,-0.70159,-0.74008,-0.72471
45,-0.82068,-0.84606,-0.86442
46,-0.93418,-0.94513,-0.86636
47,-0.67427,-0.71547,-0.75814
48,-0.57292,-0.62322,-0.55156
49,-0.84772,-0.86984,-0.86717
50,-0.83332,-0.85719,-0.81041
51,-0.72870,-0.76439,-0.73261
52,-0.40464,-0.46670,-0.50053
53,-1.14933,-1.12771,-1.17336
54,-0.78500,-0.81453,-0.71458
55,-0.92916,-0.94079,-0.96356
56,-1.29509,-1.24753,-1.26504
57,-0.71244,-0.74982,-0.71385
58,-1.37406,-1.31114,-1.33995
59,-0.95516,-0.96323,-0.88753
