id,rL,rLrL,rQvrai
1,-0.44725,-0.50580,-0.53377
2,-1.04558,-1.03783,-1.16230
3,-0.78109,-0.80918,-0.77978
4,-0.75410,-0.78526,-0.78123
5,-0.97090,-0.97431,-0.92429
6,-0.45918,-0.51692,-0.45992
7,-0.73785,-0.77081,-0.80665
8,-0.84781,-0.86783,-0.85980
9,-0.97928,-0.98149,-0.99009
10,-0.69206,-0.72988,-0.68591
11,-1.31195,-1.25766,-1.30292
12,-0.99758,-0.99710,-0.93528
13,-1.02315,-1.01884,-1.04001
14,-1.00911,-1.00692,-1.00688
15,-1.62084,-1.49945,-1.41274
16,-1.44584,-1.36419,-1.42227
17,-1.36821,-1.30275,-1.34504
18,-0.81847,-0.84211,-0.80114
19,-0.84076,-0.86166,-0.81989
20,-0.49477,-0.54999,-0.62175
21,-0.50070,-0.55548,-0.50774
22,-0.77761,-0.80610,-0.77953
23,-0.90304,-0.91588,-0.88382
24,-1.14014,-1.11707,-1.17973
25,-0.90594,-0.91839,-0.87999
26,-0.80249,-0.82805,-0.73284
27,-1.46733,-1.38105,-1.34361
28,-1.11817,-1.09878,-1.06888
29,-1.11458,-1.09578,-1.04916
30,-1.21553,-1.17930,-1.16090
31,-0.88154,-0.89723,-0.89563
32,-1.30049,-1.24842,-1.17713
33,-1.02143,-1.01738,-0.87729
34,-0.97105,-0.97444,-1.03740
35,-0.79165,-0.81850,-0.88105
36,-0.41216,-0.47295,-0.45173
37,-1.01412,-1.01117,-0.86519
38,-0.60431,-0.65057,-0.71833
39,-0.77897,-0.80730,-0.80739
40,-1.09611,-1.08034,-1.04358
41,-1.59969,-1.48335,-1.52365
42,-1.64925,-1.52098,-1.40557
43,-0.83744,-0.85875,-0.92527
44,-1.07821,-1.06533,-1.08185
45,-0.97458,-0.97746,-0.92353
46,-0.77086,-0.80012,-0.80091
47,-0.90380,-0.91655,-0.92822
48,-0.69601,-0.73342,-0.74908
49,-0.97185,-0.97513,-0.99319
50,-0.93340,-0.94211,-0.92014
51,-1.26354,-1.21849,-1.25617
52,-1.08630,-1.07212,-1.08652
53,-0.65828,-0.69948,-0.62443
54,-1.08476,-1.07083,-1.07572
55,-1.39807,-1.32649,-1.38375
56,-0.57848,-0.62702,-0.62714
57,-1.04632,-1.03845,-1.09794
58,-0.91202,-0.92366,-1.02500
59,-1.04029,-1.03336,-1.07958
60,-0.73616,-0.76930,-0.81466
61,-1.09486,-1.07929,-1.11516
