id,rL,rLrL,rQvrai
1,-1.21732,-1.18223,-1.20010
2,-1.20354,-1.17090,-1.26075
3,-0.61203,-0.65817,-0.69774
4,-1.33765,-1.27998,-1.29141
5,-1.08465,-1.07199,-1.09983
6,-0.72152,-0.75697,-0.80506
7,-1.12343,-1.10448,-1.12243
8,-1.00708,-1.00633,-0.97477
9,-0.58571,-0.63416,-0.64836
10,-1.34529,-1.28611,-1.25247
11,-0.80893,-0.83457,-0.85771
12,-0.46346,-0.52129,-0.46238
13,-1.05306,-1.04536,-1.12160
14,-1.02224,-1.01923,-0.92676
15,-1.27128,-1.22633,-1.28229
16,-1.04669,-1.03997,-1.13160
17,-1.32282,-1.26804,-1.26548
18,-0.91604,-0.92814,-0.92539
19,-0.55122,-0.60254,-0.65061
20,-0.59493,-0.64258,-0.58956
21,-1.16837,-1.14186,-1.15558
22,-1.10414,-1.08835,-1.16133
23,-0.86178,-0.88095,-0.88727
24,-0.82509,-0.84880,-0.84469
25,-0.90721,-0.92049,-0.93782
26,-1.00735,-1.00656,-0.93696
27,-1.12564,-1.10633,-1.01929
28,-0.61865,-0.66420,-0.69832
29,-1.14257,-1.12044,-1.12448
30,-1.43138,-1.35464,-1.36169
31,-0.25250,-0.32132,-0.35586
32,-0.72738,-0.76221,-0.70572
33,-0.52801,-0.58116,-0.57941
34,-1.02327,-1.02011,-0.95537
35,-1.33733,-1.27972,-1.29653
36,-0.59525,-0.64287,-0.67908
37,-0.71055,-0.74715,-0.74115
38,-1.17501,-1.14736,-1.15863
39,-1.44124,-1.36241,-1.44617
40,-0.84552,-0.86673,-0.85141
41,-1.34141,-1.28299,-1.11495
42,-1.01310,-1.01146,-0.95988
43,-1.36816,-1.30442,-1.33800
44,-1.14874,-1.12557,-1.19232
45,-1.20834,-1.17485,-1.16369
46,-0.89737,-0.91195,-0.83940
47,-1.13234,-1.11191,-1.09211
48,-0.48677,-0.54297,-0.50355
49,-1.41068,-1.33826,-1.30783
50,-0.59730,-0.64475,-0.59745
51,-1.21133,-1.17731,-1.19787
52,-0.81687,-0.84157,-0.86612
53,-0.53964,-0.59188,-0.48172
54,-0.89196,-0.90725,-0.95083
55,-0.96535,-0.97064,-0.89571
56,-1.20357,-1.17093,-1.19364
57,-0.82885,-0.85210,-0.78747
58,-1.08194,-1.06971,-1.03516
59,-1.06542,-1.05579,-1.08113
60,-0.70091,-0.73851,-0.83990
61,-0.91481,-0.92708,-1.01798
62,-0.67052,-0.71117,-0.73187
63,-1.39905,-1.32903,-1.32784
64,-0.88545,-0.90159,-0.99420
65,-0.71153,-0.74803,-0.83278
66,-1.36317,-1.30044,-1.39866
67,-1.07911,-1.06733,-1.03369
68,-1.39425,-1.32522,-1.43230
69,-1.11794,-1.09989,-0.97119
70,-1.11609,-1.09835,-1.07617
71,-1.22047,-1.18482,-1.14083
72,-0.96835,-0.97321,-0.88814
73,-0.34888,-0.41349,-0.34775
74,-1.03832,-1.03288,-1.11346
75,-0.61408,-0.66004,-0.64457
76,-1.16564,-1.13960,-1.15616
77,-1.23579,-1.19738,-1.21440
78,-1.06735,-1.05742,-1.10963
79,-0.48638,-0.54262,-0.56916
80,-0.64066,-0.68418,-0.67427
81,-0.99989,-1.00020,-0.85177
82,-1.17893,-1.15060,-1.14465
83,-0.86457,-0.88339,-0.79689
84,-0.84050,-0.86233,-0.91211
85,-1.53270,-1.43388,-1.42273
86,-1.14042,-1.11865,-1.15499
87,-0.88288,-0.89935,-0.87918
88,-1.13380,-1.11314,-1.08254
89,-1.13679,-1.11563,-1.19114
90,-0.65442,-0.69663,-0.68753
91,-0.60474,-0.65153,-0.56680
92,-1.18026,-1.15170,-1.05834
93,-1.08851,-1.07523,-1.06342
94,-0.86254,-0.88162,-0.83040
95,-0.79486,-0.82216,-0.85779
96,-0.33960,-0.40467,-0.37806
97,-0.35335,-0.41773,-0.48371
98,-0.49953,-0.55482,-0.58026
99,-1.35395,-1.29305,-1.24803
100,-0.80834,-0.83406,-0.86123
101,0.82664,0.80422,0.86177
102,1.11383,1.13267,1.19059
103,0.83621,0.81496,0.75028
104,1.04568,1.05363,0.98933
105,1.36457,1.42939,1.49154
106,0.77842,0.75025,0.72256
107,1.53326,1.63424,1.55681
108,0.91573,0.90480,0.92305
109,0.98685,0.98594,0.94938
110,0.72315,0.68883,0.66459
111,0.59745,0.55080,0.62009
112,0.87916,0.86337,0.87987
113,0.87242,0.85575,0.82530
114,1.27550,1.32293,1.34187
115,1.18741,1.21878,1.32143
116,0.83234,0.81061,0.84340
117,1.16873,1.19685,1.13274
118,1.28503,1.33427,1.25805
119,0.65943,0.61858,0.64057
120,1.03878,1.04567,1.07661
121,0.99522,0.99554,0.92511
122,0.83771,0.81664,0.76478
123,1.15714,1.18327,1.09508
124,0.76030,0.73006,0.66468
125,0.98143,0.97974,1.00792
126,1.13032,1.15190,1.17532
127,1.15244,1.17776,1.15434
128,0.88894,0.87443,0.88362
129,1.19017,1.22204,1.24378
130,1.32920,1.38697,1.36294
131,0.97571,0.97319,1.01819
132,0.72160,0.68712,0.78682
133,0.81318,0.78912,0.86557
134,0.87149,0.85470,0.83824
135,0.84933,0.82972,0.77487
136,0.81350,0.78948,0.81467
137,1.30290,1.35556,1.31252
138,1.10415,1.12141,1.08318
139,1.12152,1.14164,1.07376
140,0.82443,0.80173,0.86081
141,1.13452,1.15681,1.12209
142,1.06606,1.07720,1.04775
143,0.30059,0.23410,0.21466
144,0.73206,0.69870,0.73153
145,0.76470,0.73496,0.70231
