id,rL,rLrL,rQvrai
1,-0.74590,-0.77810,-0.78963
2,-1.33846,-1.28025,-1.30281
3,-0.85461,-0.87407,-0.86130
4,-1.23672,-1.19769,-1.23416
5,-1.17103,-1.14358,-1.15208
6,-0.52798,-0.58049,-0.66011
7,-0.69931,-0.73643,-0.75485
8,-1.25558,-1.21311,-1.12146
9,-0.81257,-0.83716,-0.87082
10,-0.73968,-0.77255,-0.81291
11,-1.21156,-1.17704,-1.17035
12,-0.43856,-0.49739,-0.55367
13,-1.21855,-1.18279,-1.24252
14,-0.56594,-0.61541,-0.47447
15,-0.66722,-0.70755,-0.80543
16,-0.95153,-0.95818,-0.95112
17,-0.83542,-0.85725,-0.86721
18,-0.55984,-0.60981,-0.68166
19,-1.20683,-1.17315,-1.12609
20,-0.77984,-0.80824,-0.85647
21,-1.56616,-1.45954,-1.41143
22,-0.90278,-0.91604,-0.88452
23,-0.65213,-0.69391,-0.70671
24,-0.88944,-0.90445,-0.80105
25,-1.07086,-1.05985,-1.05006
26,-0.82006,-0.84376,-0.92140
27,-0.50010,-0.55470,-0.51610
28,-1.01082,-1.00896,-0.85809
29,-0.73622,-0.76947,-0.79192
30,-1.32207,-1.26706,-1.37796
31,-0.93443,-0.94344,-0.91511
32,-0.98798,-0.98946,-0.94505
33,-1.30200,-1.25084,-1.30155
34,-0.92119,-0.93199,-1.01280
35,-1.16741,-1.14058,-1.17110
36,-0.89758,-0.91153,-0.90747
37,-1.16679,-1.14007,-1.18319
38,-1.42940,-1.35277,-1.34993
39,-0.64989,-0.69189,-0.67348
40,-0.96403,-0.96893,-0.95286
41,-1.09381,-1.07916,-1.02263
42,-0.63767,-0.68082,-0.65717
43,-1.16710,-1.14032,-1.04528
44,-1.28087,-1.23371,-1.21729
45,-0.90655,-0.91931,-0.94084
46,-1.26372,-1.21975,-1.19155
47,-0.96522,-0.96995,-0.99425
48,-0.78508,-0.81289,-0.75483
49,-1.00252,-1.00188,-1.07668
50,-1.08312,-1.07018,-0.97480
51,-1.45506,-1.37301,-1.37340
52,-0.97858,-0.98141,-0.93866
53,-0.70125,-0.73817,-0.70222
54,-1.28318,-1.23559,-1.35702
55,-1.18266,-1.15320,-1.21888
56,-1.03897,-1.03288,-1.06988
57,-0.57978,-0.62808,-0.62115
58,-0.82859,-0.85126,-0.82062
59,-0.90806,-0.92062,-0.98377
60,-1.00303,-1.00231,-1.02786
61,-0.65795,-0.69917,-0.77827
62,-1.33651,-1.27868,-1.24997
63,-1.39599,-1.32627,-1.42450
64,-1.21191,-1.17733,-1.16425
65,-0.80754,-0.83272,-0.84616
66,-0.85678,-0.87597,-0.77770
67,-1.05416,-1.04575,-0.97509
68,-0.86626,-0.88425,-0.88218
69,-1.42187,-1.34681,-1.29614
70,-1.14878,-1.12511,-1.10466
71,-0.98069,-0.98322,-1.00224
72,-0.99395,-0.99456,-0.95421
73,-0.90898,-0.92142,-0.99689
74,-1.23402,-1.19548,-1.15328
75,-0.70919,-0.74529,-0.77267
76,-0.77612,-0.80495,-0.79766
77,-1.35147,-1.29070,-1.23097
78,-0.62598,-0.67021,-0.66408
79,-0.96173,-0.96695,-1.00721
80,-0.74920,-0.78103,-0.69018
81,-1.04316,-1.03644,-1.01720
82,-0.72006,-0.75502,-0.66063
83,-0.68982,-0.72791,-0.71765
84,-0.87444,-0.89139,-0.89129
85,-0.94877,-0.95581,-0.83438
86,-0.34265,-0.40695,-0.45226
87,-1.21591,-1.18062,-1.05503
88,-1.49435,-1.40382,-1.47999
89,-0.96118,-0.96648,-0.98192
90,-0.63244,-0.67607,-0.67867
91,-0.83548,-0.85731,-0.85019
92,-0.94559,-0.95307,-1.05892
93,-0.90667,-0.91942,-0.91852
94,-1.04608,-1.03891,-1.03332
95,-0.74402,-0.77642,-0.72997
96,-1.08831,-1.07454,-1.09142
97,-0.85752,-0.87661,-0.89872
98,-1.06409,-1.05414,-1.05988
99,-0.84294,-0.86385,-0.86206
100,-1.35525,-1.29374,-1.35478
101,0.92219,0.91169,0.92893
102,1.33892,1.39746,1.43387
103,1.30524,1.35727,1.25514
104,0.79843,0.77232,0.71673
105,0.85631,0.83723,0.89160
106,0.91669,0.90545,0.97556
107,1.11564,1.13402,1.04651
108,1.43810,1.51682,1.49184
109,0.83712,0.81565,0.85516
110,0.61833,0.57352,0.56139
111,1.12834,1.14882,1.05943
112,0.74856,0.71680,0.66768
113,1.09275,1.10744,1.09290
114,1.18845,1.21913,1.20722
115,0.85053,0.83072,0.84331
116,0.96248,0.95754,1.02860
117,1.19017,1.22115,1.21775
118,1.45929,1.54251,1.60423
119,0.48928,0.43399,0.45404
120,0.76823,0.73866,0.71114
121,0.81874,0.79505,0.81443
122,0.45503,0.39737,0.35688
123,0.88141,0.86551,0.90869
124,0.88077,0.86480,0.82723
125,0.92991,0.92046,0.85533
126,0.65167,0.60996,0.63078
127,0.68419,0.64566,0.66295
128,1.25293,1.29514,1.22596
129,0.65848,0.61743,0.63815
130,1.53674,1.63696,1.75524
131,1.12919,1.14980,1.16723
132,0.57746,0.52907,0.56702
133,0.68036,0.64145,0.60685
134,0.98576,0.98415,0.99368
135,0.81998,0.79642,0.78853
136,0.75324,0.72199,0.74210
137,1.48205,1.57017,1.56666
138,0.89631,0.88236,0.88990
139,1.24014,1.28002,1.20596
140,1.29430,1.34423,1.25017
141,0.90854,0.89621,0.85575
142,0.91515,0.90370,0.95730
143,1.20448,1.23797,1.25302
144,1.07918,1.09171,1.04005
145,1.37037,1.43516,1.46381
146,0.74076,0.70815,0.63365
147,0.97147,0.96781,0.91399
148,1.28223,1.32989,1.33154
149,1.23766,1.27709,1.40064
150,0.99872,0.99899,1.00293
151,1.15525,1.18023,1.10840
152,0.58182,0.53379,0.52505
153,1.09583,1.11101,1.08648
154,0.69504,0.65762,0.68593
155,0.95804,0.95248,0.90692
156,1.28293,1.33071,1.31957
157,0.94171,0.93388,0.93762
158,0.98970,0.98865,1.07393
159,1.00456,1.00569,1.06119
160,1.00202,1.00277,0.96958
161,1.39825,1.46869,1.44446
162,0.77898,0.75062,0.86978
163,0.84254,0.82174,0.87515
164,0.75138,0.71993,0.64891
165,0.44705,0.38886,0.40265
166,0.84364,0.82298,0.86435
167,0.55966,0.50979,0.52656
168,0.94927,0.94248,0.93026
169,0.96147,0.95639,0.84359
170,1.11615,1.13462,1.13105
171,1.05696,1.06600,1.05078
172,0.19614,0.12611,0.06832
173,1.24691,1.28802,1.27577
174,1.06144,1.07119,1.00106
175,1.05907,1.06845,1.09613
176,1.00122,1.00186,1.01406
177,0.85220,0.83260,0.94304
178,1.04122,1.04784,1.06765
179,1.06702,1.07763,1.04062
180,0.80592,0.78069,0.78641
181,1.03480,1.04045,1.11188
182,1.30184,1.35321,1.32170
183,1.05407,1.06267,1.06751
184,1.31254,1.36596,1.35175
185,0.78366,0.75584,0.80000
186,0.91840,0.90739,1.01526
187,0.78524,0.75761,0.84111
188,0.89710,0.88326,0.84609
189,0.71063,0.67481,0.65537
190,0.98741,0.98604,0.95074
191,0.96436,0.95969,0.95260
192,1.13192,1.15299,1.13578
193,0.84827,0.82818,0.89889
194,0.94738,0.94034,0.92416
195,0.99830,0.99851,1.01711
196,1.23732,1.27669,1.21467
197,0.80319,0.77765,0.73478
198,0.85001,0.83014,0.79544
199,1.00380,1.00482,1.02306
200,0.85519,0.83596,0.84210
