id,rL,rLrL,rQvrai
1,-1.26977,-1.22396,-1.28587
2,-1.01808,-1.01542,-1.01527
3,-1.03487,-1.02963,-1.05111
4,-1.00478,-1.00413,-0.99638
5,-1.14733,-1.12370,-1.09806
6,-0.99712,-0.99762,-1.03541
7,-0.32589,-0.39279,-0.36297
8,-0.97842,-0.98168,-0.97484
9,-0.67273,-0.71377,-0.68580
10,-1.03714,-1.03154,-1.03264
11,-0.73661,-0.77092,-0.69629
12,-0.89531,-0.91023,-0.91808
13,-0.40282,-0.46555,-0.45893
14,-0.95219,-0.95924,-0.94258
15,-1.11306,-1.09523,-1.10850
16,-0.91236,-0.92498,-0.90867
17,-0.52008,-0.57473,-0.47018
18,-0.80787,-0.83394,-0.88037
19,-0.57047,-0.62101,-0.58832
20,-0.97224,-0.97640,-0.94502
21,-1.06811,-1.05762,-1.04561
22,-0.69161,-0.73073,-0.73750
23,-1.17477,-1.14636,-1.09100
24,-1.12851,-1.10809,-1.06784
25,-0.64160,-0.68570,-0.70408
26,-0.96245,-0.96804,-1.01784
27,-0.50572,-0.56147,-0.57630
28,-1.33502,-1.27647,-1.32154
29,-0.97783,-0.98118,-0.93644
30,-0.87260,-0.89053,-0.86486
31,-1.60140,-1.48421,-1.41147
32,-1.15482,-1.12990,-1.09358
33,-0.47699,-0.53485,-0.46796
34,-0.89666,-0.91141,-0.91163
35,-0.79370,-0.82147,-0.91203
36,-0.88634,-0.90246,-0.85935
37,-1.37268,-1.30649,-1.32301
38,-0.72846,-0.76367,-0.84619
39,-0.87053,-0.88873,-0.87995
40,-0.67548,-0.71625,-0.79451
41,-1.26127,-1.21707,-1.22069
42,-1.15195,-1.12752,-1.15131
43,-0.85271,-0.87321,-0.93403
44,-1.21121,-1.17629,-1.21631
45,-0.57646,-0.62649,-0.58619
46,-0.88422,-0.90062,-0.94810
47,-0.92918,-0.93948,-0.94580
48,-0.64073,-0.68492,-0.77044
49,-1.17754,-1.14864,-1.16574
50,-1.00186,-1.00165,-0.94021
51,-1.18354,-1.15358,-1.20061
52,-1.02444,-1.02080,-0.98382
53,-1.01121,-1.00958,-0.95257
54,-1.25517,-1.21212,-1.07949
55,-0.78561,-0.81434,-0.78301
56,-1.45561,-1.37184,-1.28222
57,-1.52056,-1.42230,-1.46067
58,-1.14922,-1.12526,-1.17460
59,-0.63648,-0.68107,-0.70336
60,-0.48418,-0.54153,-0.46755
61,-1.50749,-1.41220,-1.36767
62,-0.84368,-0.86533,-0.90191
63,-1.35725,-1.29422,-1.39296
64,-0.92269,-0.93389,-0.95851
65,-0.91867,-0.93043,-0.90912
66,-0.87592,-0.89341,-0.92178
67,-1.15178,-1.12738,-1.11696
68,-0.74750,-0.78059,-0.77790
69,-0.93037,-0.94051,-0.94598
70,-1.14329,-1.12035,-1.18571
71,-1.06135,-1.05195,-0.94594
72,-0.52171,-0.57624,-0.60265
73,-1.59571,-1.47989,-1.52195
74,-1.54928,-1.44441,-1.45286
75,-1.18440,-1.15429,-1.09464
76,-0.92520,-0.93605,-0.88682
77,-0.63919,-0.68352,-0.63260
78,-0.98202,-0.98476,-0.95610
79,-0.99585,-0.99653,-1.00233
80,-1.14332,-1.12038,-1.11276
81,-1.05524,-1.04681,-1.02792
82,-1.04010,-1.03404,-1.08767
83,-0.86000,-0.87956,-0.90272
84,-0.38066,-0.44468,-0.40340
85,-0.92586,-0.93662,-0.92345
86,-1.05769,-1.04887,-1.06838
87,-0.63637,-0.68097,-0.71116
88,-1.13858,-1.11645,-1.03267
89,-0.80650,-0.83274,-0.90366
90,-0.85941,-0.87905,-0.84404
91,-1.31361,-1.25932,-1.26476
92,-1.02164,-1.01843,-0.95836
93,-0.93644,-0.94572,-0.90535
94,-1.34666,-1.28577,-1.30733
95,-1.09597,-1.08097,-1.08568
96,-0.77894,-0.80845,-0.82228
97,-1.30054,-1.24880,-1.28798
98,-0.64275,-0.68674,-0.74772
99,-1.04103,-1.03482,-1.08815
100,-0.53512,-0.58859,-0.67417
101,0.76358,0.73297,0.74303
102,1.04162,1.04884,1.09751
103,1.55608,1.66392,1.73262
104,0.40822,0.34617,0.36750
105,0.60849,0.56183,0.65226
106,0.95941,0.95424,0.92676
107,0.62270,0.57736,0.54750
108,0.70167,0.66422,0.67706
109,1.10654,1.12426,1.07088
110,0.77649,0.74739,0.79171
111,1.30047,1.35334,1.25995
112,1.41717,1.49392,1.46494
113,0.93346,0.92459,0.90874
114,1.48709,1.57912,1.73458
115,1.31732,1.37352,1.41214
116,1.47429,1.56347,1.47873
117,1.18366,1.21469,1.32100
118,1.08721,1.10174,1.01902
119,0.73666,0.70300,0.71637
120,0.75147,0.71948,0.71393
121,0.73617,0.70246,0.67665
122,0.83555,0.81362,0.81880
123,0.78199,0.75353,0.73403
124,0.57365,0.52388,0.56455
125,1.23993,1.28122,1.30552
126,0.66941,0.62863,0.68929
127,0.49006,0.43358,0.39938
128,1.40058,1.47381,1.46081
129,1.05130,1.06004,1.07738
130,0.75261,0.72075,0.63753
131,0.85196,0.83212,0.75461
132,1.05154,1.06032,0.97498
133,0.96378,0.95924,1.02670
134,0.59726,0.54957,0.53233
135,0.91281,0.90106,0.84919
136,0.58502,0.53625,0.55900
137,0.82467,0.80138,0.70099
138,0.63944,0.59569,0.66483
139,1.09457,1.11030,1.10625
140,0.66124,0.61963,0.59162
141,0.99387,0.99376,1.01007
142,0.83167,0.80925,0.80494
143,0.91902,0.90813,0.94197
144,1.01005,1.01239,0.96464
145,1.48386,1.57517,1.59395
146,0.96444,0.96000,0.97142
147,0.75800,0.72676,0.68672
148,1.12043,1.14048,1.13301
149,0.94280,0.93525,0.91242
150,0.81412,0.78953,0.82240
151,0.98094,0.97891,0.91590
152,0.75552,0.72399,0.82253
153,1.22740,1.26636,1.17920
154,1.13871,1.16188,1.17225
155,0.70470,0.66757,0.63055
156,1.11562,1.13486,1.17585
157,0.96270,0.95800,0.93617
158,0.87363,0.85660,0.83973
159,0.74872,0.71641,0.77748
160,1.05227,1.06117,1.06657
161,0.88184,0.86590,0.84462
162,1.01345,1.01630,0.95210
163,1.01752,1.02100,0.98321
164,0.97820,0.97577,0.99297
165,0.95447,0.94858,0.91989
166,0.52316,0.46921,0.41921
167,1.07133,1.08328,1.07301
168,0.74187,0.70880,0.71906
169,0.91626,0.90498,0.98095
170,1.01049,1.01290,1.03483
171,0.86955,0.85199,0.83716
172,0.91107,0.89909,0.89811
173,0.87369,0.85667,0.87004
174,1.00640,1.00819,1.06695
175,1.14932,1.17431,1.15806
176,1.47082,1.55923,1.57184
177,1.07940,1.09265,1.01827
178,1.12670,1.14782,1.10736
179,0.89199,0.87741,0.86088
180,1.21932,1.25680,1.29700
