id,rL,rLrL,rQvrai
1,-0.68472,-0.72538,-0.66927
2,-1.28334,-1.23487,-1.30696
3,-0.82958,-0.85368,-0.84825
4,-0.70195,-0.74081,-0.66361
5,-1.31285,-1.25858,-1.27880
6,-0.89103,-0.90714,-0.81597
7,-1.11609,-1.09802,-1.00584
8,-1.10636,-1.08992,-1.11416
9,-1.22967,-1.19142,-1.19798
10,-1.40377,-1.33078,-1.35773
11,-1.21644,-1.18064,-1.16636
12,-1.32982,-1.27215,-1.35280
13,-0.71154,-0.74937,-0.82076
14,-1.23655,-1.19701,-1.16908
15,-0.70425,-0.74287,-0.79961
16,-1.27230,-1.22597,-1.20439
17,-1.16619,-1.13946,-1.18442
18,-1.35783,-1.29445,-1.26146
19,-0.77223,-0.80327,-0.79572
20,-1.23772,-1.19797,-1.28207
21,-1.51219,-1.41523,-1.34066
22,-0.93235,-0.94276,-1.00173
23,-0.93921,-0.94865,-0.89093
24,-0.84094,-0.86360,-0.82461
25,-0.92450,-0.93601,-0.99268
26,-0.47905,-0.53774,-0.46014
27,-1.13518,-1.11385,-1.16006
28,-0.98193,-0.98516,-0.96651
29,-0.96045,-0.96683,-1.08667
30,-0.94457,-0.95324,-1.03341
31,-0.54120,-0.59512,-0.56116
32,-0.71483,-0.75231,-0.69740
33,-0.84955,-0.87111,-0.81617
34,-1.16291,-1.13676,-1.16965
35,-0.63658,-0.68204,-0.76142
36,-0.81948,-0.84484,-0.79693
37,-0.80165,-0.82919,-0.82740
38,-0.95986,-0.96633,-0.86868
39,-0.76521,-0.79706,-0.76951
40,-1.03859,-1.03315,-0.92658
41,-1.35870,-1.29515,-1.23686
42,-1.07404,-1.06294,-1.16873
43,-1.34397,-1.28343,-1.35053
44,-0.94430,-0.95301,-0.91794
45,-1.20833,-1.17402,-1.22971
46,-0.79508,-0.82341,-0.75442
47,-0.78152,-0.81147,-0.77271
48,-0.92679,-0.93798,-0.91664
49,-0.72827,-0.76429,-0.85802
50,-0.93022,-0.94093,-0.86962
51,-0.86904,-0.88807,-0.92968
52,-1.39108,-1.32078,-1.34720
53,-0.90730,-0.92120,-0.98728
54,-0.51673,-0.57261,-0.58195
55,-1.43084,-1.35203,-1.30190
56,-1.50530,-1.40992,-1.29870
57,-1.06434,-1.05481,-1.01897
58,-0.57115,-0.62257,-0.60326
59,-0.93300,-0.94332,-0.94928
60,-1.04401,-1.03772,-1.03586
61,-1.24115,-1.20075,-1.18069
62,-0.85555,-0.87634,-0.87810
63,-0.69239,-0.73226,-0.65377
64,-1.22179,-1.18500,-1.18200
65,-0.86304,-0.88286,-0.86395
66,-1.28183,-1.23366,-1.33955
67,-0.48880,-0.54678,-0.53016
68,-0.99336,-0.99488,-0.97698
69,-0.67814,-0.71948,-0.77670
70,-0.95112,-0.95885,-0.88829
71,-0.86797,-0.88715,-0.93662
72,-0.74179,-0.77631,-0.78791
73,-0.99749,-0.99839,-0.98858
74,-1.03670,-1.03156,-1.01498
75,-1.19611,-1.16402,-1.15689
76,-0.79232,-0.82099,-0.89101
77,-0.80874,-0.83542,-0.82374
78,-0.84178,-0.86434,-0.93961
79,-0.85340,-0.87447,-0.82359
80,-1.19121,-1.16001,-1.11033
81,-1.38206,-1.31365,-1.26190
82,-1.16588,-1.13920,-1.17827
83,-1.41735,-1.34145,-1.29314
84,-0.95450,-0.96175,-1.04113
85,-1.10987,-1.09285,-1.11637
86,-0.58921,-0.63905,-0.62584
87,-1.14911,-1.12537,-1.19222
88,-0.54260,-0.59641,-0.47558
89,-0.59334,-0.64281,-0.68522
90,-1.01938,-1.01694,-1.02213
91,-0.93954,-0.94893,-0.85087
92,-0.94422,-0.95295,-1.01579
93,-0.34264,-0.40975,-0.35844
94,-1.02511,-1.02178,-1.05453
95,-0.08808,-0.16330,-0.12287
96,-0.82143,-0.84654,-0.84275
97,-0.73386,-0.76926,-0.78245
98,-0.76415,-0.79612,-0.79266
99,-0.99118,-0.99303,-1.03760
100,-1.33970,-1.28003,-1.32904
101,1.42063,1.49979,1.44447
102,0.94096,0.93347,0.84951
103,0.73978,0.70637,0.72479
104,0.95850,0.95355,0.92810
105,0.91955,0.90900,0.93095
106,1.50112,1.59825,1.56828
107,1.08595,1.10095,1.07047
108,0.96683,0.96312,1.06454
109,0.31641,0.24858,0.13748
110,0.77913,0.75030,0.84601
111,0.94305,0.93586,0.90390
112,0.86238,0.84402,0.81246
113,0.82156,0.79794,0.69788
114,0.64702,0.60374,0.59498
115,1.19970,1.23460,1.30716
116,1.23735,1.27927,1.30763
117,0.31320,0.24521,0.30079
118,1.06502,1.07658,1.05174
119,1.05972,1.07042,1.04902
120,0.81938,0.79548,0.78040
121,0.72515,0.69009,0.55665
122,0.86483,0.84680,0.81706
123,1.29863,1.35243,1.32554
124,0.86870,0.85118,0.90190
125,0.81402,0.78945,0.77011
126,0.91530,0.90416,0.99875
127,1.12933,1.15168,1.16834
128,1.30067,1.35487,1.33794
129,0.68072,0.64087,0.67578
130,0.85616,0.83699,0.86212
131,1.21573,1.25359,1.20675
132,0.82336,0.79997,0.80292
133,1.01325,1.01657,1.10072
134,1.30767,1.36327,1.25607
135,0.75621,0.72469,0.69451
136,0.89097,0.87646,0.85241
137,1.05287,1.06246,0.99643
138,1.23436,1.27570,1.33807
139,0.58132,0.53183,0.57905
140,0.62965,0.58466,0.51656
141,1.12111,1.14205,1.07797
142,1.03397,1.04054,1.00024
143,1.04327,1.05132,1.01603
144,0.48588,0.42855,0.49229
145,1.12455,1.14609,1.20537
146,0.95274,0.94695,1.01843
147,1.15373,1.18035,1.25219
148,0.99950,1.00071,0.93388
149,0.70925,0.67245,0.67618
150,0.76366,0.73301,0.65058
151,1.06952,1.08181,0.98852
152,1.46091,1.54894,1.46725
153,1.14373,1.16859,1.25656
154,1.07542,1.08869,1.16281
155,0.99268,0.99284,0.92280
156,1.27740,1.32702,1.28758
157,1.06304,1.07427,1.06645
158,1.29803,1.35171,1.45061
159,0.88105,0.86520,0.81459
160,1.09987,1.11721,1.05028
161,0.51826,0.46344,0.55823
162,1.00496,1.00700,1.10559
163,0.88774,0.87279,0.94630
164,0.88308,0.86750,1.01289
165,0.63356,0.58894,0.62749
166,0.80422,0.77844,0.75158
167,0.92973,0.92062,0.87276
168,0.95338,0.94769,0.84426
169,0.79754,0.77094,0.77182
170,0.40843,0.34576,0.27754
171,1.13094,1.15358,1.06572
172,0.78350,0.75520,0.75685
173,1.01653,1.02036,1.02055
174,0.78270,0.75430,0.78986
175,0.44622,0.38605,0.38837
176,0.63433,0.58980,0.62690
177,1.22616,1.26596,1.28538
178,1.10738,1.12598,1.09774
179,1.22709,1.26707,1.26165
180,0.94906,0.94274,0.97499
181,1.10623,1.12463,1.20407
182,0.69981,0.66199,0.66328
183,0.76339,0.73270,0.65924
184,0.98780,0.98722,0.98552
185,1.18902,1.22197,1.25181
186,1.01919,1.02344,0.99991
187,1.24718,1.29096,1.29859
188,1.30671,1.36211,1.34173
189,1.12539,1.14706,1.17061
190,0.72743,0.69263,0.74422
191,0.77947,0.75068,0.80094
192,1.00359,1.00542,0.97390
193,1.22856,1.26882,1.24413
194,1.01221,1.01537,0.95723
195,1.36400,1.43110,1.40856
196,0.96175,0.95729,0.97232
197,1.28664,1.33806,1.29634
198,1.16498,1.19359,1.14748
199,0.84568,0.82515,0.97792
200,1.08708,1.10227,1.14591
