id,rL,rLrL,rQvrai
1,-0.52971,-0.58203,-0.58927
2,-0.73875,-0.77108,-0.74638
3,-1.17345,-1.14342,-1.22034
4,-1.16084,-1.13301,-1.15673
5,-1.28977,-1.23829,-1.24573
6,-0.43993,-0.49885,-0.59045
7,-0.75548,-0.78593,-0.77632
8,-0.67579,-0.71482,-0.69063
9,-1.54456,-1.43908,-1.42871
10,-0.72509,-0.75893,-0.61614
11,-1.12139,-1.10031,-1.06770
12,-1.07231,-1.05930,-1.00228
13,-0.54325,-0.59448,-0.69220
14,-1.18026,-1.14903,-1.14024
15,-1.10372,-1.08559,-1.10757
16,-1.08686,-1.07149,-1.03883
17,-1.43358,-1.35281,-1.32560
18,-1.04025,-1.03231,-1.03485
19,-0.74490,-0.77654,-0.74249
20,-0.84044,-0.86069,-0.86123
21,-1.25678,-1.21159,-1.21910
22,-1.05782,-1.04712,-1.11505
23,-0.56767,-0.61684,-0.67643
24,-1.03245,-1.02573,-1.05034
25,-1.06962,-1.05704,-1.03094
26,-1.18551,-1.15335,-1.09018
27,-0.78856,-0.81517,-0.72475
28,-1.11666,-1.09637,-1.06456
29,-0.57024,-0.61920,-0.65735
30,-1.23388,-1.19296,-1.18572
31,-0.96166,-0.96552,-0.98271
32,-1.13602,-1.11246,-1.08316
33,-1.16717,-1.13824,-1.24880
34,-0.59358,-0.64048,-0.61337
35,-0.81055,-0.83452,-0.82207
36,-1.21744,-1.17954,-1.21821
37,-0.71743,-0.75209,-0.85438
38,-1.14754,-1.12201,-1.10158
39,-0.96967,-0.97237,-0.97101
40,-0.92002,-0.92976,-0.90926
41,-1.13724,-1.11348,-1.06858
42,-1.17430,-1.14412,-1.14291
43,-0.87895,-0.89424,-0.86832
44,-0.84419,-0.86397,-0.95862
45,-0.61171,-0.65696,-0.69710
46,-0.63919,-0.68185,-0.72236
47,-0.79240,-0.81856,-0.79554
48,-0.76091,-0.79074,-0.77513
49,-1.48666,-1.39430,-1.37188
50,-1.22911,-1.18906,-1.13338
51,-1.28753,-1.23649,-1.32137
52,-0.98443,-0.98497,-1.03138
53,-1.30465,-1.25028,-1.25723
54,-1.07574,-1.06217,-1.06859
55,-0.83375,-0.85485,-0.82453
56,-0.78557,-0.81254,-0.86791
57,-0.82152,-0.84414,-0.83979
58,-1.40526,-1.33050,-1.18455
59,-1.31114,-1.25551,-1.19130
60,-0.66894,-0.70867,-0.66980
61,-0.56290,-0.61248,-0.61726
62,-1.40033,-1.32660,-1.34563
63,-1.13083,-1.10816,-1.13243
64,-0.95613,-0.96078,-1.02019
65,-1.08263,-1.06795,-1.16675
66,-0.50775,-0.56180,-0.65305
67,-1.04695,-1.03797,-1.00275
68,-0.61518,-0.66011,-0.68596
69,-1.11280,-1.09316,-1.02832
70,-0.68936,-0.72700,-0.69966
71,-0.81750,-0.84062,-0.87155
72,-0.39234,-0.45426,-0.41217
73,-1.15299,-1.12652,-1.06384
74,-0.80399,-0.82875,-0.77122
75,-0.74770,-0.77903,-0.86674
76,-0.76347,-0.79301,-0.81656
77,-1.74016,-1.58668,-1.48728
78,-0.43205,-0.49149,-0.47561
79,-0.78969,-0.81617,-0.81482
80,-1.09562,-1.07882,-1.08840
81,-0.99111,-0.99066,-0.95179
82,-0.73829,-0.77067,-0.79057
83,-1.06082,-1.04965,-1.09240
84,-0.72869,-0.76213,-0.70048
85,-0.67895,-0.71766,-0.72130
86,-0.57323,-0.62192,-0.71220
87,-1.09762,-1.08049,-1.00429
88,-0.97852,-0.97992,-1.01602
89,-1.09233,-1.07606,-1.05649
90,-0.94272,-0.94929,-0.97144
91,-0.08698,-0.16021,-0.17207
92,-1.08947,-1.07367,-1.07078
93,-1.25507,-1.21020,-1.12842
94,-1.17694,-1.14630,-1.22448
95,-0.75253,-0.78332,-0.76502
96,-1.23281,-1.19209,-1.15406
97,-0.96478,-0.96819,-0.86826
98,-1.40245,-1.32828,-1.39650
99,-1.07443,-1.06107,-1.00844
100,-1.00910,-1.00595,-0.99253
101,0.79924,0.77165,0.74374
102,0.99510,0.99334,0.92170
103,0.93548,0.92525,0.88204
104,0.75385,0.72108,0.74615
105,0.69640,0.65753,0.64831
106,1.73641,1.88402,1.82544
107,1.26947,1.31348,1.30090
108,0.97333,0.96841,1.01248
109,0.93005,0.91909,0.95967
110,0.61284,0.56597,0.60458
111,0.89385,0.87803,0.86389
112,1.83520,2.00888,1.97895
113,1.33978,1.39732,1.42374
114,0.78515,0.75592,0.69033
115,0.45010,0.39060,0.38728
116,0.89654,0.88107,0.83965
117,1.18801,1.21726,1.10596
118,1.09451,1.10805,1.15927
119,0.61724,0.57076,0.55045
120,0.35501,0.28996,0.30681
121,0.99758,0.99619,1.08018
122,1.24573,1.28534,1.22026
123,1.00773,1.00783,0.91055
124,0.73117,0.69594,0.66410
125,0.78871,0.75990,0.80441
126,1.32996,1.38557,1.41647
127,1.06666,1.07576,1.09225
