rL,id
-1.53879,1
-0.15955,2
-0.06935,3
-1.36523,4
1.76173,5
-0.53726,6
-0.62685,7
0.25081,8
-0.58358,9
-0.29526,10
-0.20143,11
0.62203,12
-0.78950,13
0.69473,14
0.38569,15
0.26680,16
0.75854,17
1.02737,18
0.19124,19
-0.53429,20
-0.10294,21
0.25236,22
0.29605,23
2.20910,24
-1.40368,25
0.23532,26
0.99498,27
-0.89366,28
-0.77269,29
-0.86332,30
-0.67938,31
-1.46115,32
-0.38389,33
-0.02496,34
0.00556,35
1.54858,36
-0.34228,37
-1.43065,38
-0.04041,39
0.41374,40
-0.13723,41
-0.15825,42
1.89601,43
-0.41886,44
-1.00233,45
1.35748,46
0.60662,47
0.46048,48
-0.48870,49
0.66138,50
0.04267,51
0.61962,52
-0.27017,53
-0.37664,54
0.74094,55
1.54836,56
0.94014,57
-0.46453,58
-0.64612,59
1.85655,60
1.84841,61
0.01596,62
0.04948,63
-1.67056,64
-0.20324,65
1.05525,66
-2.35368,67
0.16010,68
-0.14701,69
-0.08295,70
0.95797,71
-1.48569,72
0.16025,73
1.33404,74
-0.10935,75
2.68332,76
-0.41356,77
-1.73619,78
-0.00514,79
-0.90001,80
-1.78618,81
0.74852,82
1.55653,83
0.55413,84
-1.44348,85
-1.36014,86
-1.17930,87
-2.05205,88
-1.14889,89
-0.33993,90
0.77079,91
1.13340,92
1.44685,93
-0.13153,94
-0.13871,95
0.89645,96
-0.44926,97
0.79639,98
0.05727,99
-0.67021,100
