rL,id
0.60034,1
0.64930,2
-1.63949,3
2.83245,4
-0.40614,5
-0.64448,6
-0.00927,7
1.15821,8
0.22540,9
-0.51934,10
0.31902,11
0.21815,12
0.83963,13
2.56942,14
-0.13388,15
-0.25857,16
0.93508,17
-1.40229,18
0.02062,19
0.94034,20
-0.49042,21
0.15746,22
-0.52744,23
1.81379,24
0.55919,25
0.00265,26
-1.52297,27
-0.74688,28
-0.34863,29
3.20852,30
0.15355,31
-0.60979,32
-0.57791,33
-0.72279,34
0.16385,35
-0.95970,36
-0.28644,37
0.81883,38
0.90025,39
-0.38115,40
0.44915,41
-0.03797,42
-1.65802,43
0.96761,44
1.11060,45
0.61665,46
0.19323,47
-0.42541,48
-0.84931,49
0.56756,50
0.50615,51
-0.19096,52
0.54933,53
-0.87256,54
1.18297,55
-0.65424,56
-0.60331,57
-1.53892,58
-0.21782,59
-0.21787,60
-0.66794,61
0.23152,62
-0.74901,63
0.08247,64
1.29427,65
2.02669,66
0.24010,67
-1.02833,68
-0.58754,69
0.44523,70
-1.72385,71
-1.45980,72
-0.37209,73
-0.67476,74
0.69331,75
-0.16755,76
0.42316,77
0.62688,78
0.13395,79
-0.31121,80
-1.40675,81
0.48252,82
-3.03864,83
-0.29052,84
-0.55299,85
-0.14469,86
0.67882,87
-0.61528,88
0.46229,89
0.67924,90
0.82572,91
0.42719,92
-1.89543,93
-0.81317,94
-0.03828,95
-0.45874,96
-1.33186,97
0.27389,98
0.65614,99
1.86969,100
