rL,id
-1.55960,1
0.22287,2
1.17087,3
-2.07184,4
-0.39721,5
1.05959,6
-0.67259,7
0.34634,8
-0.20982,9
1.72559,10
-0.21576,11
0.47944,12
0.68322,13
-1.46773,14
0.93642,15
0.53697,16
-0.25840,17
-0.87361,18
0.35150,19
3.22573,20
-0.78719,21
-0.06643,22
0.22367,23
-0.75687,24
-0.53985,25
0.33163,26
0.10378,27
1.30351,28
-0.57007,29
-0.68887,30
-0.18454,31
-1.31489,32
-0.13885,33
0.19647,34
0.02378,35
1.53189,36
-1.00851,37
1.12604,38
-1.34003,39
-0.68678,40
-1.55307,41
-1.00084,42
-1.39284,43
0.13906,44
-1.17402,45
-0.72125,46
-0.06023,47
0.03654,48
-0.27723,49
2.31758,50
-0.15995,51
1.38076,52
-0.32568,53
-0.36197,54
-1.53915,55
-0.00736,56
0.61189,57
-0.57310,58
-0.30456,59
-0.10954,60
0.08680,61
-0.22364,62
1.37012,63
1.77407,64
0.93686,65
-1.50529,66
-0.02056,67
-0.07870,68
0.22951,69
-0.31254,70
2.45117,71
0.79765,72
-2.09776,73
-0.65860,74
1.10046,75
0.79741,76
-0.64870,77
0.35616,78
0.17195,79
-1.19261,80
-0.88496,81
-0.60124,82
-1.79703,83
0.76200,84
0.50062,85
0.12642,86
1.58111,87
0.63488,88
-0.67227,89
0.07470,90
0.06051,91
0.81317,92
-1.17775,93
1.16284,94
0.44257,95
1.65678,96
0.03102,97
-0.78441,98
-0.40184,99
0.44427,100
