rL,id
0.71736,1
0.38605,2
0.76805,3
-1.77159,4
-1.21940,5
0.68355,6
0.74653,7
0.54613,8
0.04653,9
-0.62758,10
0.19210,11
-1.03171,12
1.06755,13
-1.92177,14
-0.39494,15
1.44467,16
-0.24622,17
0.45366,18
0.67776,19
2.83487,20
-0.33441,21
-0.27432,22
-0.46528,23
-1.06797,24
-0.55041,25
0.27956,26
0.49995,27
0.22419,28
0.54006,29
-0.12833,30
0.07467,31
0.58467,32
-0.14536,33
1.61512,34
0.43783,35
1.57729,36
-0.96465,37
-1.51655,38
1.66733,39
0.03203,40
0.92184,41
2.35004,42
0.84493,43
0.05649,44
0.62757,45
-0.85556,46
-0.67188,47
-0.37720,48
-0.24460,49
0.93543,50
0.74462,51
-0.12037,52
-0.24046,53
0.76531,54
0.39337,55
-0.62763,56
-0.76259,57
0.28428,58
-0.11750,59
0.80159,60
0.10821,61
0.08643,62
1.53461,63
1.04401,64
-1.80540,65
-1.23474,66
0.09542,67
-2.44296,68
0.32796,69
-0.68509,70
-0.31298,71
-0.66402,72
-1.41393,73
-0.72463,74
-2.08700,75
0.14101,76
-1.59001,77
1.04476,78
-0.77878,79
0.89123,80
0.53313,81
-1.84543,82
2.16127,83
-1.21365,84
-0.63695,85
0.39013,86
-0.53173,87
-0.75951,88
0.73834,89
0.73311,90
-1.61827,91
0.70164,92
-1.33933,93
0.30757,94
0.13073,95
-0.16911,96
0.15812,97
1.28998,98
0.29990,99
-1.00872,100
