rL,id
-0.98956,1
0.04092,2
-0.72323,3
0.52849,4
-0.41818,5
-1.15354,6
0.27170,7
0.00350,8
-0.24349,9
0.61116,10
-0.46935,11
-0.56789,12
0.94001,13
2.14761,14
-0.48880,15
-0.36493,16
0.43089,17
0.05483,18
0.50101,19
1.17249,20
0.46840,21
0.23542,22
0.00519,23
1.62245,24
-0.01661,25
0.25246,26
1.70033,27
0.96716,28
0.16581,29
1.01788,30
-0.38910,31
1.22096,32
-0.31529,33
0.23317,34
0.13002,35
0.85470,36
-0.35240,37
-0.88251,38
-2.96987,39
0.81487,40
0.21892,41
0.73011,42
0.67953,43
-1.15150,44
1.11069,45
-0.54124,46
-0.53274,47
-0.60047,48
0.09698,49
-1.98124,50
0.86717,51
-0.54748,52
-0.26608,53
0.01436,54
0.95788,55
0.18550,56
1.27948,57
0.27078,58
-0.24913,59
-2.18637,60
0.98633,61
0.02694,62
2.03444,63
0.74034,64
0.77552,65
-0.43321,66
0.77246,67
0.90537,68
-0.23797,69
-1.47903,70
-1.71134,71
0.52020,72
-0.54588,73
-0.06412,74
0.23108,75
0.22505,76
-0.07560,77
1.29808,78
0.00838,79
1.95888,80
-2.07149,81
-2.32621,82
-0.09255,83
-0.48917,84
2.26878,85
-0.28112,86
-0.48788,87
0.26933,88
-0.55163,89
0.29304,90
-0.74953,91
0.51294,92
-1.84368,93
-1.25857,94
-0.24208,95
0.58446,96
-0.13356,97
-0.54247,98
-0.51735,99
-2.67897,100
