rL,id
-1.31442,1
-0.10785,2
-0.13866,3
1.60743,4
-0.77118,5
0.85997,6
-0.41662,7
0.38867,8
0.41552,9
-2.12192,10
-0.25440,11
0.68346,12
-1.15385,13
-2.00103,14
0.42607,15
-0.89624,16
0.36378,17
-1.03706,18
0.05612,19
0.39486,20
0.26763,21
0.34521,22
0.29635,23
-1.52570,24
0.80376,25
-0.20717,26
-0.78413,27
0.01373,28
0.64917,29
0.39128,30
0.20030,31
0.58990,32
-0.28781,33
0.89776,34
0.32528,35
-0.60268,36
1.24714,37
1.00876,38
1.32918,39
-0.09497,40
0.35478,41
-1.59444,42
1.06352,43
0.63612,44
0.74966,45
-1.31328,46
0.25598,47
0.12722,48
-0.56767,49
1.60142,50
1.02224,51
1.85529,52
0.50890,53
-0.34998,54
-0.32297,55
-0.38275,56
-1.22657,57
-0.22754,58
1.20982,59
-0.39045,60
-0.81796,61
0.18419,62
-0.76853,63
-2.70689,64
-1.97938,65
-0.55930,66
1.15241,67
0.88164,68
0.11348,69
-0.02106,70
2.32780,71
0.74625,72
-1.76112,73
1.38576,74
-2.74346,75
1.06866,76
0.23684,77
-0.59724,78
0.22058,79
-0.14455,80
0.25567,81
1.32985,82
-0.72295,83
0.57071,84
-1.02736,85
0.18528,86
0.30601,87
0.15329,88
-1.06089,89
-0.12598,90
0.19154,91
0.61543,92
-0.66062,93
-0.87525,94
2.18955,95
-2.05727,96
0.78390,97
0.34560,98
0.49542,99
0.03506,100
