rL,id
-1.62235,1
0.11972,2
1.43241,3
-0.08503,4
-0.31791,5
1.45611,6
0.32925,7
-0.99774,8
-0.36119,9
1.14892,10
0.03249,11
-0.26142,12
0.53829,13
-0.34679,14
0.46895,15
0.23637,16
0.76072,17
0.63632,18
-1.44879,19
0.89101,20
-0.55452,21
-0.10366,22
-0.11187,23
-2.12238,24
-0.07602,25
-0.13845,26
1.69273,27
-0.14551,28
0.94463,29
-0.60632,30
0.20902,31
-0.71499,32
-0.48917,33
0.15482,34
0.74445,35
-1.79109,36
-0.41734,37
-0.35619,38
1.36758,39
0.14564,40
-0.45018,41
-1.16660,42
0.56794,43
-0.11180,44
0.14650,45
-0.75426,46
-0.09331,47
-1.17888,48
0.46311,49
-0.58753,50
1.50334,51
-1.30256,52
-0.30628,53
0.58921,54
-0.81246,55
2.54161,56
-0.53420,57
-1.81220,58
-0.25864,59
-1.63504,60
0.41991,61
0.61398,62
1.66219,63
1.92480,64
0.71099,65
0.57382,66
1.07132,67
1.21420,68
1.49539,69
-0.04919,70
-1.54523,71
-0.87170,72
1.26766,73
0.21446,74
1.67506,75
-1.12133,76
-1.82586,77
-1.00226,78
1.22938,79
-0.41751,80
-0.90005,81
0.15854,82
-0.39821,83
-0.94985,84
1.49218,85
-0.49042,86
-0.77304,87
-0.01675,88
0.83926,89
0.45583,90
-0.70165,91
0.32479,92
-0.37934,93
-0.43987,94
1.94663,95
-0.17862,96
-0.20774,97
0.78056,98
-0.03188,99
-2.81888,100
