Gene,_LABEL_,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id73,id74,id75,id76,id77,id78,id79,id80,id81,id82,id83,id84,id85,id86,id87,id88,id89,id90,id91,id92,id93,id94,id95,id96,id97,id98,id99,id100
X1,"ST.NORMAL VAR., M=0, STD=1",-0.52283,-0.57244,1.85082,-0.44107,-0.55991,1.46350,0.62139,0.03761,0.23333,-0.86828,1.66755,-1.62715,-1.34567,1.27820,-2.25905,0.29555,-1.87038,-0.73031,0.11991,2.01389,-1.29320,0.54998,-0.02061,-0.00618,-0.98702,0.63534,-0.56464,-0.83534,0.66177,0.55831,-0.30746,-0.16196,-0.86515,0.61659,2.14381,1.48097,-0.25816,2.11909,0.31023,-0.56970,0.51499,-0.38264,1.02003,0.43610,-0.29592,0.34371,1.04682,-0.98946,-2.36535,0.93905,-0.23136,-1.18960,-1.14160,-0.14649,0.56987,1.09228,0.32182,0.24274,-0.11077,-1.43023,-0.19771,0.63843,1.03430,1.18189,0.03174,0.27450,-0.85744,0.78070,-0.65309,-0.38779,-2.23089,-0.04370,0.68560,2.54947,-0.89262,1.21532,0.97172,0.09563,0.00769,0.26042,-0.12136,-0.88452,0.43373,1.23344,1.89229,-1.98554,0.69366,-0.90229,-0.28626,0.46878,0.08370,1.50971,0.24692,1.34573,-1.04830,1.78408,0.32911,0.43305,-0.33254,0.28463
X2,"ST.NORMAL VAR., M=0, STD=1",-0.25222,-0.07023,1.03098,-0.79168,0.15004,0.26612,0.23824,0.98755,-1.60372,-1.86394,1.42263,-0.48242,-1.27055,1.15692,-0.63473,-0.51828,-0.11306,-1.00800,0.80699,1.02511,-1.56396,0.53150,0.30641,0.10555,-1.76509,-0.97014,-0.26430,-0.92678,0.89092,-0.83949,0.06699,1.45699,-0.02514,2.31324,1.89225,2.16960,0.17478,0.99241,0.23226,-0.48173,0.66433,0.76411,-0.44913,0.28466,0.18683,0.30817,0.19754,0.49231,-0.92568,0.00947,0.11874,0.49277,-1.15123,-0.08774,0.66617,0.60420,-1.51510,-0.36144,-1.15811,-1.28406,-0.67354,0.06597,2.57912,0.52260,-1.39244,-0.28394,0.09095,0.25114,-1.73015,0.09372,-0.44415,-0.26151,1.07776,-0.44245,-0.58746,0.48119,0.08980,0.21132,-0.94788,-1.06644,0.74992,-0.53877,-1.26196,0.81073,1.15032,0.76332,1.65240,-0.35038,0.10616,0.94684,0.30041,0.05884,0.16936,0.12831,-2.68951,1.46793,1.55667,0.33274,0.13030,0.88736
X3,"ST.NORMAL VAR., M=0, STD=1",1.08518,-0.35890,1.28631,-1.13892,-0.38624,0.82956,1.50630,0.62264,-0.83364,-0.42293,1.73537,-0.62424,-1.87840,1.18453,-0.02512,-0.82861,-0.24290,0.16924,0.84591,0.06247,0.44769,1.00565,0.70930,-0.35741,-3.07151,0.15736,-0.96087,-0.29942,0.20949,-0.20289,1.38481,-0.00305,-1.49327,1.86450,2.06723,1.33532,-0.00615,4.02892,-1.40597,-0.64110,-0.08594,-0.12531,0.38643,0.17596,-0.70883,0.42819,1.16913,0.25670,-1.18898,0.07172,-0.35284,-0.66934,0.57171,-1.09622,-0.27084,0.81441,-1.62653,-0.00535,-1.49278,-0.94631,0.06111,1.16645,0.45777,0.00130,-1.23066,0.04025,0.70556,1.19227,-0.77147,0.13709,-1.47323,-2.55803,0.69176,0.20828,-0.95604,-0.07743,0.36074,2.08294,0.63747,0.19015,-0.04866,-0.23398,0.20558,0.08395,0.33153,-0.51193,2.40250,0.35054,-0.21218,0.65543,0.80829,0.51618,0.77237,0.20445,-1.99486,1.05003,1.09757,-0.80457,1.12063,0.85454
X4,"ST.NORMAL VAR., M=0, STD=1",1.48400,1.14143,1.12276,0.15306,0.22056,1.29922,-0.54724,-0.49705,-1.09405,-1.33615,1.38961,-1.25805,-1.80925,-0.80031,0.72201,1.60261,-0.92382,-0.68553,-0.18904,2.18474,-0.84469,-1.13401,0.16970,0.21699,-1.24905,0.56383,0.01906,-1.71332,-0.10575,1.65373,0.41186,0.41692,-0.70065,1.20173,-0.12830,0.66830,-1.26877,2.86914,-0.07120,-1.00834,1.57507,0.13340,-1.58704,-0.75562,-1.21886,0.28848,1.25185,-1.42263,-0.72701,0.80180,-0.05525,-0.77214,-1.60486,-0.09764,0.75172,0.81340,0.04919,-0.31178,-1.89051,-1.72517,-0.63718,-0.01726,-0.81626,0.61168,-0.52083,-0.14272,1.16460,0.95555,-0.51081,-0.48565,-0.12415,-1.60774,0.97448,0.69845,-1.15448,0.49782,1.03088,-0.67426,1.12817,-2.23649,-0.68170,0.69171,0.14475,-0.06050,1.25789,-0.55379,-0.41101,0.45377,-0.51178,0.46623,0.89529,-0.72592,0.76659,2.10802,-0.35144,-0.43039,0.33517,-0.53736,0.50130,1.14222
X5,"ST.NORMAL VAR., M=0, STD=1",-0.01493,-0.65818,1.02992,0.05133,-0.40207,1.03736,0.75576,-0.66088,-1.90989,-1.22877,1.05909,0.97776,-1.45841,1.19352,-0.01210,-0.68500,-0.12559,0.20542,-0.06964,1.40116,-1.33624,0.45324,0.61301,0.29305,-1.52527,-0.74099,-0.55755,-1.45270,0.05358,-0.40794,0.38191,0.36428,-0.67105,1.27776,2.83190,0.61775,-1.38939,1.52920,-0.71205,0.26609,1.51808,0.78221,-1.61906,0.32245,1.27248,0.29435,1.55006,-0.49338,-0.43791,0.43327,-0.35325,0.51770,-1.90270,0.51543,-0.13321,0.55721,-1.32506,-0.04905,-1.66632,-2.00376,0.51937,1.19776,0.74465,1.54884,-1.02714,1.30807,0.17477,2.71710,-1.67711,0.01899,0.10033,-0.52514,-1.23255,0.67190,-2.22741,0.29109,-0.98256,-0.06142,0.96285,1.21189,0.89945,-0.03806,0.00146,2.43658,2.54554,0.61120,0.48311,-0.66539,-0.90210,0.69462,0.45661,0.93786,-0.00953,0.92931,-0.87082,0.04285,1.08108,1.82936,-0.06314,1.20858
X6,"ST.NORMAL VAR., M=0, STD=1",0.68985,-0.31104,1.36235,0.23640,-1.89269,-0.05188,0.84670,0.32620,0.02156,-1.47647,0.69081,-0.26087,-1.49649,1.01073,-0.58021,-0.35832,0.49525,-1.55391,-0.79024,0.74228,-0.49830,0.19298,0.39338,1.04718,-1.96529,-0.37140,0.63478,0.40356,0.53229,0.03537,0.00120,-0.32848,-0.19202,0.54518,1.12936,1.12058,-1.98628,1.62476,0.85051,-0.21061,0.14190,-0.65515,0.74075,0.26193,1.60704,0.08390,1.03713,0.33074,-0.80268,1.95855,0.30269,-0.53892,-1.04868,-0.15211,0.36658,0.19800,-0.60970,-0.26420,-1.89916,0.13468,-1.76623,-1.41235,1.28805,0.32922,-0.72198,1.16593,0.22608,1.79055,-1.32259,0.26205,-0.14487,-0.37015,-0.18876,0.64076,-2.24413,1.60706,1.10408,2.28047,0.10134,0.31533,1.19712,-0.08684,0.25516,0.41768,0.83857,-0.68565,0.93389,0.31896,-0.63542,0.09725,0.79977,2.05725,-0.72621,0.42490,-1.23044,0.12717,-0.13896,0.85371,-0.58114,1.87392
X7,"ST.NORMAL VAR., M=0, STD=1",-0.72285,0.21798,0.67978,-0.70981,0.52467,0.26196,0.88912,1.21656,-0.57483,-1.18525,3.19005,-0.38609,-1.55881,1.08759,-1.12500,-0.60690,-0.68949,0.54722,0.07331,2.41928,-0.60570,-0.28432,0.37094,0.28317,-1.13365,1.32667,-0.75374,-1.26282,0.85905,1.36788,0.19872,-0.34811,0.29290,0.37219,1.81023,1.18198,-0.05847,0.47967,-0.43269,-0.52775,1.80838,-0.75831,-0.67373,-0.25268,1.34278,0.72875,2.06263,-0.46257,-1.33336,0.06413,0.20057,-1.36637,-1.16497,-1.47196,1.84032,-0.09191,1.61068,1.21360,-0.39088,-1.65350,0.22335,1.86715,2.21764,1.30670,-0.61661,0.98463,-1.25935,1.13418,-0.83239,1.13452,0.01494,-0.62442,0.04044,-0.50761,-0.09809,-0.14643,-0.64984,-0.02924,1.17385,0.05692,1.37424,-0.36504,-0.54133,0.98652,1.08020,-0.42096,0.70954,-0.58473,-1.00913,1.51230,0.39037,0.90635,-0.80195,0.51290,-0.41790,-0.03220,1.72068,0.62403,0.56366,0.89129
X8,"ST.NORMAL VAR., M=0, STD=1",-0.77825,1.34330,0.34362,0.63655,-0.98931,0.57027,0.30357,1.41652,-0.82312,-1.31830,-0.06866,-0.37019,-1.59118,1.33514,-1.64076,0.74097,-1.12312,-0.78305,0.87622,2.77218,-0.37346,0.45225,0.01447,1.30894,-1.29919,0.55273,-0.88208,-0.32727,0.53482,0.36011,1.06174,-0.98990,0.38925,1.81111,0.33611,1.16886,-0.40251,0.68579,1.43284,-0.41349,0.39664,-0.16365,-0.88121,-0.85988,1.52294,-0.41507,1.91884,0.49317,-0.76349,0.30400,-1.14819,-0.38126,-1.07973,0.29200,1.56816,1.02222,0.32915,-0.46757,-0.25609,-0.43161,0.66760,-0.39746,0.72562,1.39314,-1.25052,-1.43624,-0.99803,1.20853,-1.41684,-0.93289,0.43321,-1.61792,0.02105,1.46948,-2.03259,0.85076,-1.29991,0.72111,0.41461,-1.68921,0.37110,-0.61339,-0.84549,1.70713,0.54190,0.16565,0.48906,-0.49047,0.19476,0.94668,1.44568,0.03068,-0.17744,0.93025,-0.40195,0.62158,-0.03217,-0.14470,-0.68805,1.33232
X9,"ST.NORMAL VAR., M=0, STD=1",0.16167,-0.54218,0.52609,-0.37462,-0.14762,0.14013,0.51679,2.98907,-0.04224,-1.73493,1.51632,-0.57402,-0.75016,0.27248,0.83122,-0.89307,-1.75120,-1.19134,0.10756,3.07050,-0.82198,0.57703,-0.17807,-0.41745,-1.10775,-0.70098,-0.61442,-0.41841,1.24017,0.07598,1.63798,-0.50043,-0.28715,2.02401,-0.19612,1.91094,0.24646,0.09107,-0.20515,0.07169,-0.32433,0.53774,0.83825,-1.40872,0.04691,0.11801,1.06982,2.08637,-0.60718,1.67610,-0.81339,-0.44252,-0.33230,-0.81742,1.40136,1.28377,1.10930,0.23802,-0.35189,-1.07145,-0.63801,-1.08343,0.79252,0.74373,-1.72626,-0.72726,0.37292,-0.28832,-0.28698,0.08332,-0.38528,-1.49262,2.07573,-0.24607,-2.75203,0.18163,0.24918,1.54241,1.11996,0.35377,0.05644,-1.11459,-0.65427,1.22452,0.20225,-0.33767,0.10329,-1.04962,1.20218,0.70561,3.19509,0.91209,-0.34274,1.96072,-1.54571,0.84717,1.11066,-0.57873,-0.51471,1.59479
X10,"ST.NORMAL VAR., M=0, STD=1",-1.61480,0.61860,1.94184,-1.00724,-0.67603,0.14007,0.46550,0.84400,-0.05975,-0.31558,1.15873,-0.82799,-2.25279,0.13275,-1.82587,0.10858,-0.22980,0.40989,-0.42296,1.83987,-0.69255,0.74202,0.12173,0.35630,-1.83221,-0.31763,0.08111,-0.08553,-0.57395,-1.08694,-0.04731,0.76312,0.24575,0.65612,1.45143,1.57757,-1.61092,1.06735,0.52260,-0.79002,0.37826,0.05331,-0.03961,-0.12975,0.31257,-0.00480,1.69702,-0.73265,-1.06707,0.88039,-1.15310,0.59950,-0.80621,-0.83814,0.80388,1.28377,0.29075,-1.46754,-1.38631,-1.67915,-0.78208,-0.03395,-0.38217,2.27718,0.01437,-0.06044,-0.52028,1.39408,-0.61708,-0.54865,-0.58410,0.08107,0.76452,0.44346,-0.11922,0.87678,0.22495,0.49798,0.78978,-1.04969,0.33410,-0.94507,0.45286,2.20982,0.62408,-0.10450,1.03152,-0.98648,-0.41029,0.02209,1.04897,1.07146,-0.18597,0.72622,-0.47076,0.91366,2.29338,0.38386,0.07199,0.76462
