Gene,_LABEL_,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id73,id74,id75,id76,id77,id78,id79,id80,id81,id82,id83,id84,id85,id86,id87,id88,id89,id90,id91,id92,id93,id94,id95,id96,id97,id98,id99,id100
X1,"ST.NORMAL VAR., M=0, STD=1",1.24077,0.19693,-1.02934,1.87697,-0.47664,-1.89381,1.90681,-1.39867,0.73283,-1.21505,1.07479,-1.34903,1.12782,1.47758,-0.75031,-0.09498,1.99686,0.19441,0.92174,-0.51079,0.12954,0.44828,-1.24411,1.77351,-2.10629,0.39476,0.04042,0.11779,1.12887,-1.59122,1.15840,-0.43312,-0.31933,-0.65699,0.83693,1.61717,-1.15619,0.09890,1.04894,0.48190,-0.79460,0.63408,-0.33862,2.00092,0.85585,0.93391,0.47833,-1.94453,-0.17437,1.01377,0.07021,-0.99967,1.44702,1.47226,-1.27243,0.25375,-0.13788,-0.58061,-0.47410,-0.64494,-0.43058,0.77116,1.50962,-0.94906,-0.04612,0.88267,-0.52799,-0.52909,-1.53264,-0.75406,0.59203,0.02874,-0.07379,-0.34202,0.18016,1.02905,2.35502,0.57727,1.02133,0.05631,2.41932,0.84733,-1.94024,-2.03515,0.29096,0.92409,-1.22787,-0.48427,1.15242,-1.95443,0.76588,-0.91275,1.24737,-0.43119,0.80914,-0.51243,-0.47342,-1.69563,3.09035,-2.07651
X2,"ST.NORMAL VAR., M=0, STD=1",0.38074,-0.69277,0.73304,1.08067,0.21003,-0.85382,-1.13008,-0.62470,1.71033,0.46611,0.54339,-2.18201,0.99975,-0.40786,-1.36602,-0.76717,1.48350,0.55100,-1.09887,0.12482,0.72379,0.53142,-0.50176,0.37137,0.06037,0.78032,1.02848,0.29500,1.70320,0.25477,1.67577,1.75175,-1.27713,0.07129,-0.77580,0.62144,0.42370,0.58212,0.62529,0.86004,-1.62750,0.32266,-0.22441,2.47579,0.56710,0.50626,-0.04589,-0.83218,0.13473,-0.71553,0.47426,-1.27761,-0.61679,-0.03427,0.12790,0.58931,-0.04915,-0.13611,0.86876,0.32774,-2.37077,-0.00978,0.59960,-1.99695,0.34889,0.39524,-1.40220,0.79916,-0.68767,-1.89182,-0.42279,0.70805,-1.09143,0.57676,0.96584,1.23171,0.33697,-1.09517,-1.47707,-0.46137,1.85492,1.23988,-0.11908,-1.06385,-1.24387,0.34550,0.45850,-0.22098,0.64160,-1.99327,2.29616,-0.64644,-1.09925,0.43145,2.65280,0.01383,-0.98941,-0.84113,1.81840,-1.42423
X3,"ST.NORMAL VAR., M=0, STD=1",0.52630,-0.99012,0.50908,-0.17045,1.02152,-0.61847,1.01408,-1.02972,-0.25349,-0.20105,1.51046,-1.75953,2.16349,0.40304,-1.21373,-1.34924,2.48049,-0.28707,0.65063,0.75360,1.39914,0.65956,-0.29554,0.90574,-0.28209,1.14765,-0.95294,-0.36176,-1.06472,-0.43492,2.04786,1.24571,-0.26210,1.39159,-0.96352,1.20447,-0.71573,-0.40076,0.79065,0.05120,-1.87599,-0.22507,-1.06314,2.16476,2.29085,0.37234,0.00356,0.30405,-0.30164,-0.81895,-0.72669,-0.34283,0.20113,1.60942,-0.51158,0.43884,-0.42071,0.89056,0.53806,0.92510,-0.69818,-0.49490,0.85886,-2.08081,-0.03646,0.52817,-0.07109,-0.36885,-0.38289,-0.48048,-1.30625,-0.63176,-1.75874,0.55944,-0.58068,1.33063,1.52385,-0.44180,-0.02772,-1.28542,1.37265,-0.30011,-1.68406,-0.89377,0.02176,0.28724,-0.59555,0.88871,0.50068,-0.61566,1.07320,2.00255,-0.55353,0.97290,1.85316,-0.51534,-1.78186,-0.95533,1.64672,-1.13784
X4,"ST.NORMAL VAR., M=0, STD=1",-0.48967,0.10775,-0.71490,0.98291,-0.51811,-1.98204,-0.44330,-1.04460,0.85544,-0.14990,1.32261,-0.53944,0.88665,0.50989,-0.04503,-0.34077,2.12913,0.47774,2.26590,-1.01632,0.79474,1.77136,-0.64856,0.58627,0.14441,0.47273,-0.41279,0.47569,0.11564,0.22741,1.62094,-0.77324,-1.87749,1.22392,1.24363,1.51260,1.60548,-0.73411,0.81017,0.87663,-0.88677,-0.94563,-0.63989,3.17377,0.20057,1.31055,0.13548,-0.51626,-0.48237,0.48000,-0.46177,-1.41465,1.91562,-0.15278,0.49936,0.12060,0.23756,0.71558,0.98593,-0.60788,-1.10836,-1.43903,0.32847,-0.93767,-0.69879,1.04811,-0.21145,-0.50966,-0.29551,-0.66989,-1.00067,0.24531,-0.39819,0.76878,-1.24728,2.07091,0.73736,-0.08568,-0.35652,-0.43737,1.32574,-0.53751,-0.99759,-2.75926,-0.15005,0.96430,-0.75459,-1.03187,0.74676,-1.37484,-0.18034,-0.92035,0.01601,-0.14551,1.04213,0.33570,-2.47322,-1.88774,1.84353,-0.68683
X5,"ST.NORMAL VAR., M=0, STD=1",-0.25744,-0.57209,1.09878,2.13867,0.01927,-2.81931,-0.20983,0.92823,-0.31343,-0.20768,0.97582,0.04336,1.46419,-0.25986,-1.03521,-1.97182,2.02919,-0.81643,1.61364,0.91478,1.49993,-0.11919,-1.05357,0.54830,-0.64011,-0.56375,0.10404,-0.13748,-1.19315,-0.24359,0.77588,1.00701,-0.76477,-1.23689,-0.60141,0.54241,0.17449,-0.40603,0.21306,0.43459,-2.26640,-1.17283,0.27499,1.50779,0.35568,-0.30408,0.56289,-1.17810,0.18910,0.72716,-0.30374,-1.03545,-1.30293,0.84271,-0.63969,-0.43760,0.86093,-0.06210,0.14699,1.00383,-1.58986,-1.04591,1.31183,-2.03878,0.43168,-0.01373,0.77631,0.21694,-0.94140,-2.75711,0.48187,0.09954,-1.58607,1.08914,-0.38694,1.48515,1.55874,-1.29936,-0.43257,-0.36177,1.34999,-0.55727,-0.30250,-2.05315,0.60927,2.04327,0.04434,0.53600,0.41698,-0.61950,1.92407,1.49739,0.67936,-0.67492,2.98507,0.29606,-1.63785,-1.50988,1.77843,-1.22956
X6,"ST.NORMAL VAR., M=0, STD=1",0.18658,0.21056,0.86317,1.47311,-0.21326,-2.24117,-0.21535,-1.57485,0.57215,0.58400,0.61439,-1.77210,1.80675,0.16176,-0.14510,-0.38994,2.01637,-0.29599,1.89340,-0.77015,0.97228,-0.69410,-0.39216,0.55935,0.32426,1.12946,0.05918,0.58201,0.02108,0.13777,-0.50283,1.24625,1.07711,0.86946,0.36138,-0.21824,-0.47411,-0.49450,0.30994,1.72341,-1.53838,-1.02548,-0.08691,1.95822,1.77213,0.34988,-0.23430,-1.93022,-0.29437,0.27224,-0.75556,-0.85260,1.17399,0.52275,-0.28815,0.30922,0.36317,0.64365,1.04073,0.74995,-1.06339,0.22073,0.64462,0.04694,0.52667,0.38964,-0.48183,0.55514,-0.62183,-1.22967,0.16932,0.99509,-1.23431,-0.30711,0.17291,0.17350,1.48515,-0.64330,-0.70583,-0.62218,2.02529,0.00986,0.25542,-0.13572,-0.12459,0.60213,-0.12713,1.01765,-0.11575,-3.67252,0.61569,0.86007,-0.04411,-0.01885,2.14409,-0.12929,-0.75204,-2.23505,0.25297,-2.04641
X7,"ST.NORMAL VAR., M=0, STD=1",0.52044,-0.51993,0.82311,0.61927,0.15232,-2.11481,-1.22906,-0.98376,1.10072,0.55833,0.55097,-1.34811,-0.46116,-0.58307,0.04461,-1.67000,1.32695,-1.10966,1.07280,-0.52396,1.32033,0.84060,1.17607,-0.35941,0.31650,0.42167,-1.23895,0.60168,0.25981,-1.03144,0.68829,1.07675,-1.07136,0.54247,-0.79715,1.31190,-0.63167,-0.36016,0.36302,0.04493,-0.25969,0.72773,0.61129,2.63524,-0.60054,0.90692,0.60553,-0.88535,0.25394,0.31646,0.01386,-0.53393,-1.29611,-0.71749,-0.53041,-0.61961,-0.29997,-0.87088,1.48162,-1.60144,-1.32594,-0.25256,0.06264,-2.03488,-0.17578,2.07712,0.25151,-1.89157,-1.28536,0.41169,-0.21291,0.08094,-0.99399,0.02015,0.17117,-0.11811,0.42915,-0.91841,-0.67357,-0.18764,2.04812,0.19446,-0.56248,-1.79584,0.62299,0.29423,0.57756,-0.43204,1.05804,-1.35828,0.65223,0.55007,0.06857,-0.85522,2.20387,-0.69512,-0.32946,-1.28816,0.52032,-2.49859
X8,"ST.NORMAL VAR., M=0, STD=1",-0.68034,-0.19636,0.20920,0.62190,-0.89758,-0.90037,-0.50045,-0.73643,2.19310,0.36387,0.50166,-1.54955,2.07530,0.35903,-0.49429,-2.26501,1.08442,-0.50644,1.14201,-1.47344,0.63656,1.34476,0.00700,-1.01733,-0.59488,0.78988,-1.67688,-0.14150,1.31731,0.18522,0.30380,1.24887,-0.14803,-0.83801,-0.14802,-0.01318,0.72533,0.03958,-0.34538,1.06765,-0.39126,0.23154,-0.86768,2.90975,0.70495,0.67759,-0.91745,-1.61748,-1.44479,-0.09900,-0.54658,-0.32248,-0.98993,0.57553,-0.41537,-0.02724,0.39688,0.09632,0.22364,-1.08611,-1.58019,-1.07364,0.92275,-1.57070,-1.00545,0.73236,0.85962,0.22457,-1.31405,-1.13002,0.98300,0.45047,-1.19110,0.42020,-0.17955,0.50285,0.77580,-1.62195,-0.70856,1.15880,1.81388,0.32074,-1.96473,-0.90581,-0.12034,1.62162,-1.29400,-0.08056,1.10637,-0.53331,2.48942,0.39389,-0.02037,0.29990,1.78207,0.01525,-2.05697,-2.23358,0.90103,-0.22333
X9,"ST.NORMAL VAR., M=0, STD=1",0.06670,-0.23379,1.30864,-0.51936,0.31530,-1.09702,-0.57437,-0.55132,1.23558,-0.67193,1.49669,-0.37430,1.68903,-0.12060,-1.69853,-1.18112,1.75991,0.27587,-0.08218,-1.11933,0.41953,0.01976,-1.31240,-0.30210,-0.44285,-0.05693,-0.34845,0.06403,0.10363,-0.95185,1.78277,-0.75248,-0.63167,-0.17600,-0.43443,1.04919,0.18722,-0.60188,0.40904,0.36445,-0.74848,-0.47110,-0.42635,2.41974,1.37154,0.83260,-0.44301,-2.26246,-0.55108,-0.99167,-0.46644,-0.44999,0.19954,-0.01358,-0.02203,-0.37820,-1.64022,1.59808,1.48774,-0.65569,0.91566,-0.23556,1.51327,-0.60765,0.29419,1.28465,-0.23115,1.09444,-1.27369,-0.98718,-0.76366,-1.08608,-1.06415,-0.47024,-0.81563,0.19971,0.97689,-1.47576,0.23946,-0.31086,1.57881,0.13575,-0.30638,-0.15612,0.23479,2.99723,0.46936,-0.64161,1.16034,-1.17728,-0.60130,0.84074,1.05457,-1.46391,1.15618,-1.72990,-1.61880,-0.85674,1.09180,-0.83200
X10,"ST.NORMAL VAR., M=0, STD=1",-0.60293,0.72353,0.90580,0.77621,0.99345,-1.65515,1.79732,-1.42249,0.39248,-0.29289,0.01090,-1.78972,2.53278,-0.03315,0.50960,-1.19980,-0.30741,0.25250,0.82611,-0.29713,1.66886,1.34357,-1.67088,0.60174,0.74040,-0.21656,-0.47611,-0.72860,0.09986,-1.57195,-0.56808,1.33725,1.06178,-0.90802,-0.54150,-1.28197,0.86277,-1.09800,0.71289,0.77743,-0.94248,-0.31380,-0.13450,2.37717,0.94846,0.28106,-0.29808,-0.96596,0.51806,0.17919,-0.98322,-0.71372,1.08573,1.17148,0.51144,-0.41807,0.69188,0.23489,-0.10616,1.04640,-0.18813,0.04967,0.74326,-1.28083,-1.12915,0.60451,-0.59012,0.87246,-0.97769,-1.19759,-0.72335,-0.30637,-0.51833,0.20753,-0.44891,1.44897,2.19668,-1.76464,0.51978,-0.88542,1.27012,-0.33869,-0.81748,-0.92453,-1.41355,1.40825,-0.39319,-0.84621,0.37783,0.77829,1.49416,-0.49378,0.62725,0.15728,2.38217,-0.23014,-0.78360,-1.67104,1.58440,-1.80661
