Gene,_LABEL_,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id73,id74,id75,id76,id77,id78,id79,id80,id81,id82,id83,id84,id85,id86,id87,id88,id89,id90,id91,id92,id93,id94,id95,id96,id97,id98,id99,id100
X1,"ST.NORMAL VAR., M=0, STD=1",0.06950,-0.81098,0.23245,-0.73206,-0.56319,2.26739,-0.93700,-1.14987,0.94172,1.87483,-0.30700,0.63072,1.23787,-0.53395,1.94338,-0.72947,0.59888,0.69645,-0.76527,-0.50581,2.27664,0.09374,1.36554,-1.97271,1.72950,0.15065,-1.76261,-0.58221,0.02597,0.50552,0.60848,1.65703,-0.33233,-0.80429,1.51900,0.88387,1.75680,1.43918,1.59017,-1.12905,0.99722,-0.34572,0.89063,1.16252,-1.13200,0.15735,-0.02085,-0.83253,0.31913,0.50937,0.09150,-0.81486,-0.43649,-0.81048,-0.42441,-0.74855,-0.65006,0.28592,-1.44215,0.46082,-0.24542,-1.06002,-0.88844,0.26408,-0.12290,1.70441,0.70402,-0.00424,0.08516,-0.41677,-0.84422,0.53130,0.50994,1.19065,0.67540,2.06526,-1.37887,1.03523,-0.70693,-0.69631,-0.72858,0.02523,0.33027,-0.20240,-0.70820,1.72652,1.51237,-0.83997,-0.15794,2.01381,0.22533,0.84944,-0.21173,0.66511,0.79332,0.40053,-0.02618,-0.11299,-1.15651,0.79388
X2,"ST.NORMAL VAR., M=0, STD=1",-2.53263,-0.12299,0.20139,-1.69769,0.64370,0.58342,0.87300,0.28738,-1.06043,0.82418,-0.74849,0.22484,1.83225,-0.38856,0.24198,0.34133,0.42469,-0.07388,1.07339,-0.04750,0.96624,-1.23437,0.62853,-0.63483,1.19428,-0.60031,-0.87622,0.02289,-0.14675,0.66373,0.20068,1.68415,-0.03661,-1.48579,1.22817,-0.40317,0.78251,1.36901,1.02168,-0.54013,0.26468,-0.92194,0.83207,0.03955,-1.99502,-0.57727,0.39753,-2.29556,0.42075,0.55940,-0.78812,-0.14962,-0.29132,-0.36341,1.45791,1.15260,-0.45898,-0.05379,-0.78336,-0.38577,0.21989,-0.05871,-0.73824,0.13829,0.11323,0.44212,-0.62027,0.21567,-0.61611,-1.05057,1.67571,-1.00541,0.60854,0.17642,1.29346,1.43199,-0.17536,-0.50989,-0.61473,-2.02391,-0.99648,-0.98550,0.97277,0.54485,0.94445,0.31882,1.04289,-0.95807,0.08173,0.11900,-0.36336,1.32711,0.48293,1.49458,-0.11647,0.09279,1.14340,1.09701,0.10508,0.01491
X3,"ST.NORMAL VAR., M=0, STD=1",-0.17237,0.42373,1.25575,-1.06690,0.55188,-0.19220,0.39538,-1.47628,0.37654,0.91532,-1.08804,0.41295,1.66641,-1.28269,1.91323,-0.37257,0.52311,1.25157,1.47910,0.06166,1.42206,-1.39041,0.85599,-0.37758,1.64676,0.09863,-0.62983,-0.20009,-0.77715,0.39912,0.98646,1.04378,-0.12035,-1.00957,1.02173,0.11363,1.97401,1.06688,-0.04435,0.85816,0.74967,-0.45242,0.27816,0.02724,-1.56638,0.19247,0.20470,-2.56959,-0.51556,0.63367,0.09546,-2.09843,-0.18341,-1.77408,-0.57158,0.34329,-0.15479,-0.75223,-2.55582,-1.20585,0.00644,-0.48658,-0.58753,-0.98306,0.07530,1.78624,-0.27427,-0.31463,0.52453,-0.84928,-0.03252,-0.22963,0.28435,0.43552,0.73403,1.09386,-0.54268,2.47102,-1.06118,-0.17371,0.31395,-0.78238,1.71906,0.72161,0.73515,1.26669,1.07140,-2.28316,-0.35694,0.34789,0.48745,0.32749,-0.49297,0.21206,2.26240,-0.63917,0.31365,-0.24067,0.09315,1.35106
X4,"ST.NORMAL VAR., M=0, STD=1",0.85652,-1.14008,0.26925,0.29317,1.34886,1.25156,-0.10984,-0.85082,0.90966,2.27688,-0.36106,-0.54029,1.35906,-0.87436,0.53775,-0.13729,0.57346,1.22867,-0.20330,-1.70601,0.54139,-1.17926,0.44107,-0.48756,1.59383,-1.36621,-1.93772,0.16276,0.55973,0.59209,1.42809,0.64796,-0.67509,-0.69819,-0.99705,-0.19842,0.84938,1.43208,0.35376,0.31908,0.68011,-0.79818,0.88990,0.78931,-0.35916,-0.84079,-2.01135,-0.53264,0.36903,0.36384,0.17878,-0.08524,0.17172,-1.72447,-0.46749,-0.19864,0.35953,-0.83931,-0.71705,-0.13097,-0.01574,-0.09718,-1.11695,-0.58716,-0.53750,0.77141,-0.25442,0.60519,0.46468,0.62933,1.32171,-0.30921,0.11907,-0.69168,0.66767,1.13031,-1.11701,-0.18469,-1.20711,-0.32593,-1.45486,0.08584,0.12591,0.12311,-0.68802,0.84791,0.30683,-1.18140,-0.19070,0.88422,0.77978,1.67648,0.30155,0.77148,0.10921,-0.10501,-1.42091,-1.68490,-0.49769,1.76849
X5,"ST.NORMAL VAR., M=0, STD=1",-0.37049,-0.15308,-0.26702,-0.78455,-0.29610,2.72369,1.28566,0.33249,0.35476,1.17032,0.25388,1.00770,0.81014,-1.74627,-0.28639,0.51593,0.43563,0.94632,0.10129,-0.29777,2.21701,-1.61072,0.22494,-0.33992,1.50003,0.97676,-0.67420,-0.22832,-1.26665,0.61100,0.15207,1.87114,-0.52187,-1.71142,1.66447,0.23064,2.38579,1.02098,0.93225,-0.68311,0.02979,0.24882,0.41522,1.02556,-1.31212,-1.23668,-0.48167,-1.30767,0.08458,1.48465,0.81101,-0.54410,-1.06464,-1.90587,-0.72222,0.03720,1.86462,0.12129,-1.49441,-0.28101,-0.51446,0.71806,-0.18624,0.00514,0.34759,-0.09503,-0.20166,-1.26915,0.26213,-1.48802,0.66480,-0.33163,0.34302,-0.64846,-0.28033,2.25870,-1.80502,0.29414,-0.28842,0.95172,-0.06622,-0.15754,0.01100,-0.14976,-0.63855,0.92365,1.55573,-2.39293,-0.82274,-0.51570,-0.61889,2.81316,-0.00181,0.15339,0.48549,0.10260,-0.51982,-0.73333,0.17609,0.20755
X6,"ST.NORMAL VAR., M=0, STD=1",-0.41430,-0.21457,0.63537,0.88390,-0.71333,1.79910,0.31328,-0.48951,0.90548,0.57204,-1.66906,0.47448,-0.63883,-1.99940,0.46398,-0.56120,-0.09660,0.86284,1.06739,-0.43522,1.47327,-0.84088,1.12731,-0.39140,2.53220,-1.24642,0.62595,-0.04179,-1.37623,-0.34785,1.78537,1.50164,0.18177,0.80859,0.81884,-0.55701,1.68782,1.63487,-0.49609,-0.06694,0.65922,-0.62137,1.37464,1.80777,-0.99570,-1.24980,-1.04988,-1.12007,0.09748,1.43370,0.54575,-1.36717,-1.78320,-1.70863,-0.55951,-0.30648,1.07254,-0.07824,-0.69657,-1.09267,-0.93712,-0.24436,0.46609,0.36873,-0.10097,0.87050,0.39008,0.22304,0.18273,-0.91325,0.64528,0.43357,-0.30191,-0.28723,0.34022,1.29088,-1.48237,-0.02083,-1.43634,0.48457,-1.25007,-0.56651,-0.25069,1.62828,0.90719,1.87533,0.77900,-1.05492,-0.32340,0.32374,-0.50620,2.02928,0.16650,1.23783,-0.03415,0.17398,-0.61011,0.36388,0.00381,-0.54897
X7,"ST.NORMAL VAR., M=0, STD=1",-0.61768,-0.54653,0.58531,-0.22256,0.69899,0.14327,-0.31439,-0.81680,-0.40328,2.06516,0.43048,0.35615,1.07151,-1.70923,0.02778,0.72121,0.81750,-0.32204,0.49324,0.39303,2.33905,-1.61553,1.43579,-0.01072,0.18039,-0.23947,0.48626,-0.50285,-0.69030,0.50050,1.40158,2.08139,0.35880,-0.01913,-0.10168,0.36420,2.23910,0.36797,0.83289,-0.30303,0.13524,-0.46425,1.54649,2.09027,0.00165,-0.36347,0.85182,-0.10927,1.58741,-0.54428,-0.41079,0.41096,-1.05407,-1.87349,0.96034,-0.77531,0.10076,-0.48062,-1.72895,-0.96206,-1.09885,-0.52725,0.12178,0.81110,0.47989,1.60719,0.48701,0.34502,-0.42966,-1.55634,0.09994,0.42542,0.44814,-0.03062,-1.02345,1.41730,-0.98658,0.82778,-1.29392,-0.73929,-0.34027,-0.21811,-0.76122,-0.64153,0.93154,1.32125,0.48889,-1.53697,0.51106,-0.21267,-0.06809,1.29461,-0.49042,2.22952,0.66191,0.27481,1.19237,-1.05986,-0.56381,-0.50776
X8,"ST.NORMAL VAR., M=0, STD=1",-0.36135,-1.34851,0.52032,-0.54701,-0.75906,1.25283,0.03929,0.62069,0.69863,1.64838,0.12546,1.06839,2.41321,-0.30836,0.61051,0.41653,0.80478,-0.30926,0.98698,1.07762,1.47765,-0.43171,1.65118,0.20463,1.53392,-1.33557,-1.03727,-0.14318,0.58192,0.00086,0.97862,1.26804,1.51532,-0.63982,1.07208,-0.41381,2.30404,1.26706,-0.14042,-0.30069,0.09256,-0.03734,-0.51487,-0.46797,-0.68546,0.40557,-0.35300,-2.37504,0.67666,0.91237,0.13037,-1.85833,-0.22666,-2.22668,-0.30206,-1.20600,-0.36735,0.63264,-0.77285,-1.33041,-2.54513,0.11469,-1.84595,0.03067,0.26380,1.19072,1.78556,0.37709,-0.17767,-0.58892,-1.03861,1.06354,1.26579,0.53610,0.71189,0.99799,-1.35124,0.85632,-0.13280,-0.64173,-0.66380,0.24708,1.54774,-0.20640,0.24316,1.47420,1.16507,-1.76445,-0.82760,0.88398,2.00248,1.42878,0.27709,1.66409,-0.02793,0.16141,-0.00124,0.58627,0.55116,0.17474
X9,"ST.NORMAL VAR., M=0, STD=1",-0.74052,-2.60023,-0.45222,-1.50695,2.70984,0.36272,0.32554,-0.24099,0.32199,0.21550,-0.28042,-1.03139,1.46805,-0.78516,0.34229,0.25681,-0.82462,1.97992,1.12748,-0.19710,0.61648,-1.55147,0.70886,-0.68759,2.52031,-0.72461,-1.29838,-0.25694,-1.12130,0.82821,1.66358,1.60857,0.26269,0.15816,0.15226,-0.77364,2.25600,0.86914,-0.39695,0.07399,0.30705,-1.50580,-1.19409,-0.29457,-0.45014,0.53764,0.14449,-0.61044,0.75352,0.69086,0.56496,-2.13125,-0.94122,-1.97672,-1.02947,0.15564,1.70674,0.04086,-1.39311,-0.76891,0.10343,0.89672,0.42410,1.08436,-1.27253,1.18318,0.12337,-0.55667,-0.45359,-0.06761,-0.09192,0.07972,-0.48750,-1.15706,-1.10129,0.44320,-1.89349,1.17937,-1.65677,-0.77123,-0.29459,-1.21680,1.63284,1.26579,-0.00473,2.01051,0.57071,-1.77050,0.22801,-0.60352,-0.37549,2.54612,-0.17988,1.21387,0.18565,-0.58196,0.52459,1.28642,0.02645,1.02055
X10,"ST.NORMAL VAR., M=0, STD=1",-0.85418,-1.71501,0.83451,-0.57807,0.39805,0.71530,0.00872,0.22039,-0.35703,1.26225,-1.22689,-1.00689,0.18245,-1.94597,0.26522,0.79024,0.57005,0.51123,0.45190,-1.69323,1.61572,-1.94196,1.96898,-1.25330,0.72245,-1.33356,-0.87823,-0.14907,-0.34167,1.30633,2.21027,1.09876,0.10183,-0.15554,1.88016,0.04105,2.52101,1.21574,0.90705,0.09638,-0.31392,-0.59195,0.30891,0.59087,0.44362,-1.53814,-0.55484,-0.33901,0.66578,1.13523,-1.66162,-0.69355,-1.20150,-1.82341,-0.77633,-0.23133,-0.48872,0.34606,-1.34276,-1.14109,-1.77423,0.64419,-1.02488,0.03842,0.11405,1.42388,-0.79253,-0.20654,-0.29867,-0.41809,-0.29406,-1.02563,-1.21701,-1.09695,-0.14735,1.00744,-0.81553,1.01585,-1.66336,-0.20538,0.05228,-1.38053,-0.67167,0.58393,-0.09263,1.24358,-1.41230,-1.48104,0.64866,1.36812,1.07873,0.24646,0.19212,0.76392,0.78894,-1.62553,-0.06162,0.03217,-0.09080,-0.48800
