Gene,_LABEL_,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id73,id74,id75,id76,id77,id78,id79,id80,id81,id82,id83,id84,id85,id86,id87,id88,id89,id90,id91,id92,id93,id94,id95,id96,id97,id98,id99,id100
X1,"ST.NORMAL VAR., M=0, STD=1",0.64901,0.31748,-0.24234,0.00490,2.18673,0.87869,-0.50903,-1.85488,-0.41583,1.71537,-0.46682,0.75415,1.19145,-0.30987,1.36613,0.43360,0.42882,-1.57524,-0.88283,-0.74184,-0.15739,-0.72311,0.12680,0.30322,1.87906,2.05807,1.48462,1.32117,-0.22421,-0.53063,-1.19170,-0.93515,-0.70352,0.04260,1.10155,0.27869,0.26534,0.24247,0.30629,-1.68355,-0.54215,0.28670,1.01679,1.20378,0.90183,0.95289,0.32393,0.44493,-0.17349,-0.48170,0.82690,0.46599,-0.92971,-0.55296,0.08309,0.20243,1.29014,-1.15836,-0.31951,0.64104,-1.38501,-0.16826,-2.10746,0.65674,0.13151,1.28591,-0.51305,-1.00974,0.00796,0.70828,1.77206,-0.64581,-1.53292,-2.09139,0.77772,-1.83158,-0.20043,0.96635,0.48037,-1.64552,2.07225,0.75525,0.34923,0.27783,0.29762,-1.27305,1.89335,-1.84118,0.15231,-0.83934,-0.04328,-0.21333,-0.79572,-0.24342,1.83787,-1.84910,-0.58973,-0.02940,-0.14051,-0.65479
X2,"ST.NORMAL VAR., M=0, STD=1",-0.22510,-0.43253,1.01070,1.29096,1.51368,0.94503,-0.89031,-0.77244,-0.22901,0.71209,0.27779,-0.48773,-0.79364,0.71756,-0.93219,-1.77376,0.40527,-0.77229,0.58967,-0.48406,-0.54408,-0.26524,-1.21931,-1.03036,0.57148,0.61762,0.23408,0.36330,0.26057,1.04955,-0.82106,-1.15247,-1.24356,0.58292,0.19389,-0.40070,0.37828,-0.00323,1.03141,-1.65019,0.28902,-0.20422,0.12132,0.14168,-1.22180,-0.58362,1.36055,-0.50795,-1.73652,-1.14628,-1.61173,-1.09825,0.61365,0.71545,-1.22527,-0.02016,0.84631,-0.79171,1.59925,0.93903,-1.28287,0.45404,-1.42617,-0.00253,-1.47980,-0.01415,-0.17209,0.36925,-1.11025,-1.29422,1.25482,-1.16694,0.57749,-0.01715,1.65440,0.09033,0.54776,1.23632,1.56578,0.22044,1.51786,-0.01707,0.33300,0.89744,1.12674,0.24347,0.31299,1.67087,0.27815,0.74014,-1.51095,-1.15461,-0.04418,0.56891,1.51228,-1.67635,-0.98512,0.35437,-0.97093,-0.12373
X3,"ST.NORMAL VAR., M=0, STD=1",-0.34285,-0.17274,0.71775,-0.44306,2.04621,1.80591,-0.92746,-2.64687,-0.35257,1.08564,-0.30143,-0.57421,-0.67690,-0.69436,0.18436,-1.23888,0.14607,-1.18356,-0.05261,-0.63356,-0.51916,-0.64018,-0.68649,-1.77516,-0.39146,1.21851,0.39791,0.72376,0.81291,-0.19616,-1.09659,-1.54510,0.20397,-0.70520,1.29579,-0.49528,-0.00641,0.04455,-0.37614,-1.45678,0.89078,-0.03798,-0.84467,0.95391,0.24508,1.29232,1.93709,-0.52324,-0.76022,-2.42556,-0.39407,0.00181,0.67015,-0.54393,-0.47474,-0.37669,0.93875,-0.19511,1.07663,0.99197,-1.36166,0.27071,-1.47635,-0.04729,-0.32622,0.68582,0.01013,-1.03507,-0.97200,-0.66018,1.33447,0.43798,-0.39091,0.37997,0.25256,-0.06847,-0.69531,0.56323,0.76819,0.85504,0.63963,-0.40304,-0.35402,0.59902,1.32695,-1.33453,1.24212,-2.51262,-0.53248,-1.14287,0.28859,0.78225,-0.06330,-0.37636,2.22520,-2.41124,-0.95209,0.43697,0.42909,0.43762
X4,"ST.NORMAL VAR., M=0, STD=1",-1.08014,-0.32224,1.60805,-0.17973,2.54573,0.10690,-1.50344,-1.45585,1.57521,1.09222,-0.52717,0.10480,-1.09838,-1.58603,0.22380,-1.98851,1.34848,-2.55644,0.57278,-0.01071,-0.37660,-0.86910,-1.06089,-1.70634,0.03842,1.24646,0.29416,0.41441,-0.38410,0.29731,-0.74608,-1.27848,-0.88771,1.69962,0.58428,-0.21443,0.67968,-0.20569,-1.22052,-1.74651,0.28460,-0.03632,0.00307,0.81193,0.85247,-0.42469,0.70404,-0.29766,-1.24832,-1.01640,0.60733,-0.10744,-0.53514,1.04395,-0.17032,-1.51594,2.03353,-1.11467,1.36025,-0.11447,-0.96306,-0.84414,-1.57358,0.43143,0.05491,0.03526,-0.94319,-1.15621,-1.76119,-0.82776,1.41839,-0.26970,0.60469,-1.37161,0.03658,-0.42636,0.51387,0.83236,-0.18949,-1.27524,0.93838,1.35628,1.56177,0.92635,-0.64730,-1.13391,0.29183,-1.47494,-0.23502,1.10642,-1.13851,0.34409,0.52799,-0.27545,1.58362,-2.84269,0.00984,0.46568,0.12406,0.27447
X5,"ST.NORMAL VAR., M=0, STD=1",-0.18677,-0.51615,1.30268,0.51210,2.17560,1.69056,-0.58022,-1.35758,0.36742,2.10611,0.14186,0.11948,0.87521,-1.95945,-0.66751,0.82365,1.33058,-0.70328,0.49680,-0.71227,-0.42532,-0.09088,-1.10071,-1.83757,1.81553,1.71027,0.91187,1.48409,-0.12901,1.24223,-1.73705,-1.25619,0.62228,0.67911,0.13384,-1.21046,1.30218,0.94472,-0.09554,0.04671,-1.11920,-0.34828,-0.73786,-1.05947,-0.18821,-0.78576,2.06406,-0.24778,-0.21075,-1.07473,0.85524,0.59293,-0.44642,-0.53365,-0.22949,0.30130,1.17577,-1.40487,1.45438,0.29909,-0.20667,-0.30948,-1.24700,1.12798,0.75499,-0.33140,0.47255,-0.80588,-1.04705,-0.78350,0.69531,0.04831,-0.75947,-1.97820,1.31460,-1.02791,0.81521,2.09551,1.41060,-0.21855,0.23316,0.71305,0.98128,0.37589,0.21114,-0.30924,0.59721,-1.68185,-0.63048,0.40562,-0.37000,0.69035,-0.47532,-0.27051,2.46310,-1.32882,0.87103,1.53822,-0.58804,-0.44763
X6,"ST.NORMAL VAR., M=0, STD=1",-0.29912,-0.15820,0.35707,-0.17363,1.83870,0.36389,-1.60576,-1.85480,0.27251,1.78074,-1.36783,1.54880,-1.21051,-1.56945,0.86471,-0.94319,0.59905,0.31594,0.13587,0.43841,1.29491,-1.43831,0.37028,-0.65342,0.42437,1.07529,0.72287,0.53550,0.64282,0.84642,0.28300,-1.01606,0.05591,0.92889,0.33177,-0.06900,1.44165,0.16854,0.06880,-1.61071,-0.11951,-0.32657,0.21384,-0.82794,0.93581,0.03840,0.81474,0.71830,-0.18715,-0.47741,0.78851,0.35406,-0.43577,-0.40389,-0.85520,-1.74196,1.69574,-0.79821,1.15101,-0.02640,-0.45227,0.81441,-1.08631,0.86733,-0.93259,0.87447,0.42155,-0.03808,-1.85712,-1.03323,1.05656,-0.82833,0.46451,-0.19206,1.59460,-0.18334,1.23261,1.39391,0.79058,-1.66111,-0.37470,1.63691,0.40435,2.25873,0.93055,0.07197,0.11880,-0.92394,-0.27164,-0.40735,-0.23277,-1.03434,0.44881,-0.56679,0.87856,-1.11246,-0.78909,0.55286,-0.11562,0.85578
X7,"ST.NORMAL VAR., M=0, STD=1",0.09700,0.15155,0.52330,-1.19029,0.36830,0.88188,-0.57577,-0.62417,-0.87110,0.05887,-0.34869,1.27869,-0.16295,-1.09971,-0.70260,0.51831,1.51305,-2.43168,0.49276,-1.08276,0.34851,1.48753,0.02016,0.82439,-0.40806,0.66767,-1.11703,0.22517,0.76378,0.70314,0.08372,-2.18484,0.14053,2.38334,1.90216,-0.07908,2.52843,1.19763,0.14895,0.55069,0.86652,-0.38148,-0.69342,0.16198,-0.34600,0.22524,1.12389,-0.58243,-0.80257,-1.74414,1.15908,0.41442,-0.51101,-1.05637,-1.36101,0.08540,1.58297,-0.30785,1.59779,-0.65151,-0.63524,-0.36725,-2.67555,0.17182,-1.11247,0.64290,0.20868,-0.58055,-1.41398,0.05829,2.03736,-0.86466,0.23246,-1.14467,1.73160,-0.94223,0.23515,1.23422,0.92594,0.72025,-0.22875,0.14541,0.93363,-0.10346,0.86883,0.23200,0.93150,-1.22006,-0.32595,0.20499,-0.48137,-0.69407,0.83613,-0.23454,1.38523,-1.90828,-1.31898,0.19880,-0.23612,-0.14072
X8,"ST.NORMAL VAR., M=0, STD=1",-0.33017,1.05882,-0.24331,0.67597,1.91079,0.49818,-1.44538,-0.71075,-0.63338,0.83338,0.15698,0.01226,-0.33697,0.55825,0.16275,-0.24247,0.52811,-1.15286,0.78801,-0.95056,-0.24243,-1.65485,0.20550,-0.37230,0.02102,1.52414,-0.10277,-0.52524,0.73738,-0.87967,-1.32052,-0.89265,-0.61110,1.01544,0.23716,-0.06909,0.19556,0.61011,0.27873,-0.99541,0.27518,-1.34895,-0.73082,1.07145,0.32421,0.45212,0.35186,0.37547,-0.90147,-1.45896,1.10930,-0.33052,1.09341,-0.10421,0.56284,0.10087,1.67886,-0.54013,1.57772,-0.23240,-0.25174,-0.76291,-1.08501,1.63531,0.25899,2.77992,0.88200,-0.64998,0.17691,-1.78711,1.46163,-0.91528,-0.96190,-0.21770,0.82113,-0.13018,-2.18241,0.57631,0.56295,1.37967,0.36839,-0.19345,0.01767,0.84119,-0.56768,-1.32185,0.00766,-1.49497,-0.69075,-1.04045,-1.65691,-1.09192,0.16124,0.69581,2.82863,-2.16205,0.62465,0.02402,-0.09834,0.58257
X9,"ST.NORMAL VAR., M=0, STD=1",-0.10279,0.47037,1.01401,-0.01483,-0.40837,0.33145,-0.50433,-1.12058,-0.20303,1.55369,-0.80415,-0.06224,-0.60758,0.00753,1.07685,-1.78073,0.36962,-1.57961,-0.37870,-0.52052,-0.68763,-0.34955,-0.60954,-0.58217,-0.08810,0.72203,0.09251,1.17422,0.60040,0.57214,-0.93041,0.40826,-0.85903,0.09871,1.12351,0.58754,1.34418,0.42690,0.30764,-0.37232,-0.54511,-0.03712,-1.90187,0.31913,0.93352,0.46219,2.13959,0.15964,0.46707,-1.33523,0.51407,-1.32940,-0.56409,-0.15762,-0.08269,-1.17918,0.37683,0.41763,1.53228,0.34824,-1.20594,0.70784,-0.89094,-0.75903,0.06034,1.22462,-0.67880,0.62294,-0.57525,-0.65181,0.30315,-1.76634,-1.15198,-0.56819,1.28489,0.50481,0.02303,1.43194,0.05642,0.29441,0.65422,0.34510,0.55897,0.23719,0.09228,0.37923,0.45352,-0.96385,0.30217,-0.36661,-0.06081,0.59117,-1.48398,0.05386,2.11489,-2.00208,-0.79963,0.25411,-1.65291,0.72370
X10,"ST.NORMAL VAR., M=0, STD=1",1.74860,-1.29019,1.48284,-0.68471,2.14570,1.32658,-2.17959,-1.80002,-0.55011,2.84227,0.40503,0.96315,0.29712,-0.74622,1.40315,-1.41193,-0.10824,-0.15865,-0.70854,0.01868,-1.25690,-0.86282,-0.64193,0.71931,1.58991,2.38571,-0.78344,1.32003,0.27713,0.32014,-1.24815,-0.00012,-0.24728,-0.04760,0.57747,-0.63233,0.63117,0.48131,0.86171,-0.12716,-0.61641,0.15359,0.11927,-0.91876,2.33846,-0.16024,2.35423,0.31820,-0.33579,-0.40330,0.37651,0.42269,0.27080,0.72927,-0.27969,-1.02038,1.65390,-1.48401,0.30772,1.64492,-0.80886,-0.76385,-0.85879,1.36679,-0.30763,1.09532,-0.31518,-0.63072,-1.00063,-0.46298,0.62307,0.56535,-0.09357,-1.35446,0.40471,-0.04875,-0.27342,1.63597,0.71581,0.08084,0.09091,1.33177,1.17405,0.81460,1.22391,-0.89818,-0.80122,0.45940,0.99940,0.48815,0.33688,-1.49884,0.38430,0.11046,1.73721,-2.98938,-0.75019,0.30744,-0.74083,0.51521
