rL,id
-1.35170,1
0.71306,2
-0.96244,3
-1.61691,4
-1.13745,5
-0.82767,6
-0.93283,7
-0.04694,8
-0.42335,9
-0.05898,10
0.03411,11
-0.38396,12
0.06089,13
1.89489,14
0.22150,15
0.04175,16
0.18709,17
0.58032,18
0.60389,19
-0.60933,20
0.52763,21
0.38209,22
0.38238,23
1.95804,24
0.00903,25
0.14986,26
-1.76971,27
0.47131,28
0.24750,29
0.27599,30
-1.11307,31
1.39119,32
-0.96854,33
0.56634,34
0.14114,35
1.36274,36
-0.36548,37
2.50517,38
0.56560,39
-0.34808,40
0.02382,41
-0.56329,42
0.83358,43
2.05553,44
-1.36134,45
0.31219,46
-0.67115,47
-1.98546,48
0.38435,49
-1.41764,50
0.38096,51
0.12297,52
-0.88522,53
-0.03320,54
-0.82203,55
-1.61981,56
-1.66361,57
0.44424,58
0.27823,59
2.23081,60
-2.16755,61
-0.00552,62
-0.75908,63
0.17252,64
1.82344,65
-0.02245,66
-2.01048,67
0.07496,68
0.77868,69
1.62057,70
-0.47850,71
0.58501,72
0.01885,73
-1.23304,74
-0.93585,75
-1.18037,76
1.14490,77
-0.45341,78
-0.08333,79
1.90910,80
-0.66057,81
0.24839,82
0.71346,83
0.61578,84
0.73081,85
0.24587,86
1.32519,87
-1.04380,88
1.28048,89
-0.00284,90
-1.43701,91
0.36674,92
0.81732,93
-0.02403,94
-0.26595,95
-0.93765,96
0.38035,97
-0.95147,98
0.27839,99
1.12109,100
