rL,id
-1.07199,1
-1.27180,2
-0.32644,3
0.04611,4
0.90880,5
0.09902,6
1.13248,7
0.17494,8
0.69553,9
-0.71220,10
0.57656,11
0.27704,12
-0.25956,13
1.24337,14
1.47249,15
-0.97559,16
-0.33433,17
0.23072,18
1.00487,19
1.78533,20
0.55574,21
0.14193,22
0.38954,23
1.20897,24
0.27203,25
-0.01634,26
-1.90457,27
1.02928,28
-0.10855,29
-0.77002,30
0.41920,31
0.34324,32
-0.06462,33
0.70577,34
0.74529,35
1.44143,36
0.67843,37
-0.93854,38
0.40542,39
0.69974,40
0.45621,41
0.59017,42
-0.57612,43
1.23597,44
1.03945,45
-1.60987,46
-0.20280,47
0.55843,48
0.83032,49
-1.92214,50
-1.64448,51
-1.66750,52
0.60653,53
-0.15619,54
0.00637,55
-1.85253,56
-0.70767,57
1.32250,58
0.59562,59
-1.98203,60
1.25904,61
0.48965,62
-1.69966,63
-0.81033,64
-0.27199,65
1.70244,66
-0.90990,67
-1.14232,68
0.20954,69
0.88131,70
-1.37208,71
0.31865,72
0.95321,73
-1.64346,74
-0.94494,75
-1.37484,76
0.30652,77
0.25181,78
0.37785,79
-0.74540,80
1.90545,81
0.08691,82
-1.81945,83
1.27503,84
-0.65848,85
-0.09786,86
-1.26352,87
-0.24342,88
-0.11941,89
0.46168,90
-0.43018,91
0.72007,92
-0.20046,93
0.99665,94
0.77848,95
-0.71351,96
-0.43304,97
0.88261,98
0.99046,99
-2.80208,100
