rL,id
2.02206,1
-0.90490,2
0.20950,3
0.16196,4
-1.10854,5
-0.54534,6
0.52707,7
-0.58390,8
-1.31361,9
-0.33957,10
0.05473,11
0.10416,12
0.36759,13
1.61895,14
0.32351,15
0.83612,16
-0.80890,17
0.39897,18
1.21741,19
-1.81368,20
0.58624,21
0.03154,22
-0.36123,23
1.87483,24
-0.72625,25
-0.06282,26
1.82065,27
0.17277,28
0.35251,29
-1.71184,30
-0.08638,31
0.98294,32
1.01368,33
0.48364,34
-0.25769,35
1.74729,36
0.42165,37
-1.16279,38
-0.67665,39
0.29318,40
0.67504,41
-2.47217,42
2.69826,43
-1.53634,44
0.72189,45
0.67331,46
0.76866,47
0.43575,48
0.34093,49
1.03842,50
-0.52351,51
-1.16062,52
0.22131,53
-0.07313,54
-0.21616,55
-0.84049,56
0.59394,57
1.10535,58
-0.24637,59
0.23178,60
-1.16845,61
-0.62737,62
-0.87210,63
-1.78323,64
-0.44735,65
-1.42794,66
0.74364,67
1.11472,68
-0.48392,69
-0.57347,70
-1.50832,71
-1.14428,72
-1.73664,73
1.56673,74
1.87131,75
-0.90764,76
-1.65142,77
0.77570,78
-0.04722,79
0.04967,80
-0.68389,81
0.68483,82
-0.13572,83
-0.09864,84
1.38940,85
-0.31827,86
0.31606,87
0.57979,88
-1.95532,89
0.55047,90
-0.43624,91
-0.48601,92
-0.03193,93
-0.33416,94
0.43822,95
-1.11729,96
-0.30699,97
1.16932,98
0.39862,99
1.04064,100
