rL,id
-2.72253,1
-0.18698,2
-1.01074,3
2.13226,4
-1.47347,5
-1.36663,6
0.29633,7
0.15148,8
-0.37016,9
0.46672,10
0.03201,11
0.38609,12
0.03921,13
0.08062,14
1.24684,15
-0.41462,16
-0.63180,17
0.76452,18
0.00806,19
-3.05446,20
0.63505,21
-0.47398,22
-0.48867,23
0.33920,24
0.62809,25
0.20046,26
-1.22755,27
-1.12176,28
-0.90597,29
-1.44474,30
-0.02799,31
0.56195,32
-0.21110,33
0.44910,34
0.14743,35
-1.31213,36
0.53415,37
-0.91314,38
1.38900,39
0.33061,40
0.68870,41
0.58466,42
-0.45073,43
1.13748,44
0.16666,45
0.72867,46
-0.50690,47
-0.55018,48
-1.57318,49
1.52183,50
-1.95351,51
-0.80397,52
0.70785,53
-0.17620,54
0.30983,55
-0.60785,56
-1.06540,57
0.30828,58
0.29463,59
0.55100,60
2.55075,61
0.24313,62
-0.24647,63
0.76680,64
0.29238,65
1.37342,66
1.37274,67
-0.93948,68
-0.01771,69
-1.66067,70
1.13913,71
-0.60188,72
0.63587,73
0.30365,74
0.95061,75
0.95622,76
0.30542,77
0.20986,78
0.14121,79
0.73536,80
0.17269,81
-2.01608,82
1.76208,83
0.22053,84
0.95277,85
0.00885,86
-0.39140,87
-1.07399,88
-1.09571,89
-0.41154,90
0.72123,91
-0.50800,92
2.22713,93
0.86999,94
0.20302,95
-1.46452,96
1.03012,97
-0.07132,98
0.61965,99
-1.03825,100
