rL,id
-1.12254,1
0.82939,2
-0.97068,3
1.92765,4
1.01906,5
-0.75112,6
-0.10290,7
-0.03075,8
-0.18482,9
1.16154,10
0.03182,11
-1.20900,12
0.92765,13
2.13318,14
0.88117,15
-1.29329,16
-1.83090,17
-0.39305,18
-1.14629,19
-2.96180,20
0.09893,21
0.66632,22
0.38559,23
0.78593,24
0.45903,25
0.84023,26
1.30567,27
0.00428,28
0.09901,29
-1.56935,30
-1.27891,31
1.15600,32
-0.27220,33
0.98367,34
-0.16562,35
-1.28724,36
-0.87759,37
-0.08680,38
-0.06234,39
0.43311,40
-0.53942,41
-0.42443,42
-1.21197,43
-1.25754,44
1.00057,45
0.85046,46
-0.55852,47
0.58815,48
-0.37670,49
0.95166,50
1.03267,51
1.57545,52
-0.33243,53
0.41072,54
-0.09293,55
1.94949,56
0.13884,57
-1.40841,58
0.03529,59
-1.40404,60
-0.50182,61
0.06762,62
-0.79764,63
3.02789,64
-1.02898,65
1.51643,66
0.72196,67
0.43687,68
0.26308,69
-0.60799,70
-1.31639,71
-1.13408,72
0.85855,73
-1.88109,74
-0.56970,75
0.40972,76
1.13953,77
1.67876,78
-0.16918,79
-0.41022,80
-0.06737,81
-1.18375,82
0.16227,83
-0.58404,84
0.38817,85
-0.67951,86
-0.25086,87
0.22373,88
0.55435,89
-0.93919,90
0.58479,91
0.05143,92
1.34727,93
0.76919,94
0.12753,95
-0.99398,96
0.04590,97
-0.88811,98
0.17411,99
-0.00426,100
