rL,id
0.83392,1
1.19876,2
1.97949,3
-1.46027,4
-0.63860,5
1.06204,6
0.79787,7
-0.11382,8
-0.21156,9
-1.43890,10
0.02192,11
-0.40621,12
-1.04237,13
-3.19904,14
-0.63259,15
-0.12146,16
1.05507,17
-0.13091,18
-0.34001,19
0.69789,20
0.19656,21
0.46844,22
-1.05117,23
-1.55716,24
0.50553,25
-0.17898,26
-0.77833,27
0.50680,28
0.33948,29
0.67918,30
0.42736,31
-0.63271,32
-0.20909,33
-0.78503,34
-0.36816,35
1.11632,36
-0.22353,37
-0.14450,38
2.44916,39
-0.29103,40
-0.05712,41
-0.45371,42
-1.73710,43
1.13632,44
0.96145,45
-1.11903,46
-0.28298,47
0.32132,48
-0.70392,49
-0.83052,50
0.12326,51
-1.25009,52
1.19769,53
0.08232,54
0.12500,55
0.76314,56
-0.45070,57
-0.27945,58
-0.71640,59
0.69090,60
-2.29660,61
0.26227,62
0.55587,63
0.02295,64
-2.11353,65
1.08598,66
1.37294,67
-1.42959,68
0.90242,69
-1.40029,70
1.30335,71
-1.05260,72
0.88732,73
1.74877,74
-0.78200,75
0.00569,76
-1.15126,77
1.00490,78
0.07975,79
1.52548,80
-1.21469,81
0.18561,82
0.82078,83
-1.55254,84
0.77897,85
-0.43978,86
0.63311,87
0.11958,88
1.05148,89
0.24719,90
-1.38830,91
-0.31975,92
1.37036,93
1.08268,94
-0.04122,95
-0.19573,96
-0.59088,97
1.35967,98
0.95120,99
0.70968,100
