rL,id
-1.64928,1
-1.11373,2
1.48703,3
-0.72905,4
0.69347,5
-0.98650,6
0.32694,7
-0.26072,8
-0.23999,9
0.67138,10
0.29107,11
-0.83889,12
-0.27883,13
1.19426,14
-0.88299,15
1.17204,16
-0.64091,17
-1.17449,18
0.50915,19
0.76566,20
0.05970,21
0.60824,22
0.68631,23
1.80283,24
-0.09067,25
-0.66021,26
0.49020,27
1.10381,28
0.21118,29
2.20857,30
0.77103,31
0.85253,32
-0.18419,33
-0.38753,34
0.62947,35
-1.77736,36
0.31544,37
1.74464,38
-1.39448,39
0.82620,40
-0.36199,41
-1.13573,42
-1.94116,43
-0.85665,44
0.06943,45
-0.46871,46
0.49770,47
-0.17485,48
0.81914,49
0.01151,50
-0.38111,51
-1.64200,52
1.54530,53
-0.03076,54
-0.59864,55
0.48565,56
0.71900,57
0.87414,58
-0.59128,59
1.89113,60
-0.95553,61
0.08254,62
-1.18502,63
0.08627,64
1.02064,65
-1.01008,66
0.58266,67
-1.22751,68
0.29579,69
1.00950,70
1.15726,71
-1.01385,72
-2.18347,73
-0.60682,74
-0.89921,75
1.48479,76
-1.43737,77
-1.12509,78
0.00295,79
-1.49323,80
-0.85848,81
0.28799,82
1.52839,83
0.45945,84
1.64219,85
-0.29790,86
-0.97901,87
0.43313,88
1.71986,89
0.61345,90
-0.63890,91
0.69947,92
-1.39783,93
-0.82815,94
0.38702,95
1.25163,96
-0.68802,97
1.14067,98
-0.59530,99
-1.32634,100
