Gene,_LABEL_,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id73,id74,id75,id76,id77,id78,id79,id80,id81,id82,id83,id84,id85,id86,id87,id88,id89,id90,id91,id92,id93,id94,id95,id96,id97,id98,id99,id100
X1,"ST.NORMAL VAR., M=0, STD=1",0.97218,-0.11034,-0.90940,1.40342,-0.68520,-0.88943,1.38538,-1.02939,0.07629,-1.40676,-1.06483,0.41562,-0.65189,0.01516,1.99079,-1.02456,-0.73952,1.45056,-1.12660,1.60103,1.12100,-1.37577,-0.31309,0.60253,0.15412,0.08601,-1.16907,-0.37211,-1.31956,1.12728,-0.56672,-0.13906,1.57337,0.89222,-0.53331,-0.45294,0.41789,-0.93843,-0.20024,-0.15156,-0.45158,-1.00355,-1.25365,0.45761,-0.78228,-0.12389,-1.34866,-0.07971,1.47890,-2.58657,-0.67841,0.72046,-0.21409,-1.50301,1.51156,-1.20998,1.60823,0.08191,0.43224,0.61794,-1.32237,0.47959,-0.64505,0.16861,-0.54223,-0.28308,-0.50428,0.12511,0.34705,0.26951,-0.21823,-0.67363,-0.21108,1.22319,1.40453,-1.73647,1.01752,-0.10093,-1.06316,0.15519,-1.41496,-0.08690,0.08321,-0.17997,-0.48743,-0.26521,-0.02661,-1.25328,0.74168,-0.18312,1.54916,-0.34892,-1.64187,0.48007,-0.30601,0.14978,-0.21366,-1.55818,-1.62290,1.63176
X2,"ST.NORMAL VAR., M=0, STD=1",-0.30069,0.28664,-0.22352,0.46725,-1.62194,-1.15692,0.43167,-0.71550,-0.55010,-0.13021,-1.98767,0.34305,-0.93058,0.71712,0.33652,-1.69120,0.30956,-0.16449,0.04980,0.78532,1.00117,-0.53736,0.95889,-0.01553,0.41975,0.73961,-2.04965,2.52715,-1.57496,0.64964,0.39571,1.38189,0.26924,0.31819,-0.70879,0.65321,0.82529,-0.21601,-0.07261,-0.49224,-0.57410,-0.84177,0.05467,2.02212,-1.21153,-0.88589,-0.50107,-0.48675,1.09979,-2.52805,-0.76692,-1.28405,0.23853,0.70355,1.39377,-0.91990,0.07850,0.06602,0.63670,0.75567,-1.13601,0.31626,0.86267,-0.19752,0.52554,0.41494,-0.84157,-0.03724,-0.93604,1.56904,1.33426,-1.42415,-0.09454,1.63493,0.95703,-0.25432,0.12074,0.59284,0.06207,-0.83253,0.66045,-1.07297,-0.54105,-1.09958,0.10659,0.38460,1.06256,0.56812,-1.62425,-0.92883,1.43598,-0.31988,-2.25044,0.99499,0.59962,-0.35429,-0.28781,1.27942,-1.56343,0.44770
X3,"ST.NORMAL VAR., M=0, STD=1",0.28400,0.06709,-0.85307,1.69393,0.18057,-0.57967,0.45488,-1.30996,0.10693,-0.54263,0.20636,0.00735,-0.11607,1.27819,0.42116,-1.05512,1.25959,-0.59291,-1.06428,2.00559,1.52007,-0.06580,-0.66288,1.04732,-0.10903,-0.16053,-1.66454,1.17695,-0.02856,0.37399,0.29194,0.03977,-0.36311,-0.12506,-1.04363,0.17755,0.16557,0.10498,-0.50205,-0.50361,-0.55534,-0.37341,-0.14476,1.08009,1.06161,-0.72668,-0.35378,0.26983,-0.14910,-0.48094,-0.50127,-0.58055,1.25666,-0.20143,0.21540,-0.21426,1.21522,-0.47772,-1.45622,0.02076,-2.15554,1.46727,-0.47294,-0.11036,0.05471,-0.16589,-0.55383,-0.12947,0.49406,1.04008,-0.15638,-0.17709,-0.67572,0.61609,0.99452,-0.17510,0.74426,1.02772,-0.85800,0.25104,0.67926,0.52427,0.13315,-1.66290,-0.35624,-0.28456,1.50937,-2.07486,-0.27501,-1.26005,0.08539,-0.15795,-1.52648,-0.25892,-0.22124,1.58263,-0.38709,-0.34008,-0.82927,0.15150
X4,"ST.NORMAL VAR., M=0, STD=1",-1.32678,0.11811,0.13621,-0.17377,-0.27479,-0.82919,1.08466,1.09768,-1.28577,-0.31391,-0.78570,0.27703,-0.09283,-0.14023,1.68435,-0.94015,0.86163,0.51160,-0.48080,-0.01121,1.12460,-2.03816,-0.09916,1.79591,0.86188,-0.03478,-1.69015,1.33313,-0.33782,0.46429,-0.77356,-1.25589,-0.38057,-0.19641,0.86756,-1.75808,0.26631,0.39933,0.61610,-0.94678,-0.32892,-1.45990,-0.32341,1.54468,-0.33417,-0.40995,0.70782,-0.36788,0.76538,-1.78397,0.94869,-0.48986,-0.01996,0.67609,1.12743,-1.00732,0.92573,0.41759,-1.32599,-0.11473,-1.07760,-0.32294,-0.25395,0.03640,-0.81920,1.38687,0.09377,-0.72893,-0.39135,0.46744,-0.14068,0.30213,-1.85124,1.03461,0.67649,0.33511,1.16391,1.21536,-0.83534,-0.50792,0.26040,-1.35116,-0.60232,-2.43908,-0.05274,0.03154,1.39956,-0.98122,0.20923,-0.09537,0.10316,-0.36104,-2.19264,-0.24714,-0.16355,1.62768,0.26587,-0.39104,-1.33700,1.57916
X5,"ST.NORMAL VAR., M=0, STD=1",-1.86470,-0.22154,-1.54870,0.77533,-0.58354,-0.46940,0.36870,-1.19528,-1.34304,-0.75751,-1.64850,2.04354,-0.35804,-0.77468,1.32295,-0.52491,-0.59819,0.48899,-0.15171,0.64736,0.80889,-0.17835,0.72798,0.81182,0.02249,0.98271,-1.63180,1.50381,-0.74312,0.35727,-0.43018,-0.43433,1.01704,-0.06287,1.13057,-0.27069,0.46482,1.10060,-0.09501,-1.06639,0.56487,-0.12954,0.59601,0.61973,-1.25177,-0.36185,-1.00465,0.08158,0.75079,-2.38078,-0.95397,-0.58331,1.01480,-0.19086,1.05115,-1.69853,0.98581,0.43592,-1.34835,-0.84841,0.40531,0.46501,-0.26913,0.35600,-0.16005,0.54750,0.13693,-0.14017,-0.09987,1.98745,0.01627,0.19360,-0.16233,0.12743,-0.63921,0.10602,0.43411,0.07192,-0.97578,0.51028,1.47487,-0.96947,-0.71682,-0.91380,-0.37422,1.10520,0.16192,-2.07587,0.08890,-0.33812,0.48238,-1.87713,-0.80539,0.35292,0.72541,-0.28168,-0.18405,-0.59146,-1.08443,0.33404
X6,"ST.NORMAL VAR., M=0, STD=1",-0.11019,-0.73306,0.41794,-0.32809,-1.36023,-0.19692,0.40606,1.10966,-2.12972,-0.23153,-0.65210,0.21082,0.03963,1.46564,0.29726,-1.39133,-0.74061,0.05283,-0.45019,0.23945,0.57059,1.35295,0.27661,0.45223,0.64815,0.41003,-2.05708,0.16728,-1.89033,1.16945,-1.95566,0.59423,0.67975,0.33784,-0.24891,0.53700,0.09130,-0.95317,0.65879,-0.25027,0.32441,-0.18749,0.42365,1.01286,-0.19558,-0.25753,-0.44480,1.95839,-0.57613,-2.44108,0.06162,-1.31160,-0.28386,0.12194,0.97023,-1.00639,-0.14668,-0.34005,-1.08438,-0.93435,-0.38792,0.28870,0.95269,0.74651,-0.70640,0.63746,-0.79955,-0.55432,0.74400,0.49984,0.45244,0.01566,-0.97957,0.72466,-0.21726,-1.05454,0.21826,0.03585,-0.48605,-0.70639,-0.07181,-2.73473,-0.02654,-0.31202,-1.09172,1.29125,1.60504,-1.16613,0.72869,-0.33979,0.42085,-0.29575,-1.14098,-0.57936,-0.01942,0.33443,-0.36371,-0.30969,-0.95615,1.11516
X7,"ST.NORMAL VAR., M=0, STD=1",-0.48969,-0.45722,-1.07428,0.76895,-0.41710,-0.70533,0.54507,-1.06580,-0.42449,-0.65167,-0.22623,1.22744,-0.04001,-0.35200,-1.14542,-0.84169,1.58236,-0.37997,-0.30969,1.47493,0.38714,-1.21736,-0.21541,0.21877,0.01133,0.86784,-1.99401,2.24643,-1.70857,0.74353,-1.64270,-0.00193,1.97398,1.24545,-0.45564,-0.98788,0.52920,-0.04246,-0.69787,-0.04298,0.15519,0.03412,-0.58087,1.24031,0.53072,0.93752,-0.08142,1.26366,0.31464,-3.10447,-0.79286,-2.43938,0.98836,0.25333,1.13506,-1.49361,0.53295,0.04113,-1.56181,-0.46236,-1.56091,-0.47693,0.48376,0.58387,0.55088,-0.42497,0.63298,1.94038,-0.77181,-0.08788,-0.07845,-0.03853,-0.86323,0.94213,0.59529,-1.79612,0.70977,1.35511,-0.50972,1.11826,-0.01306,-0.69276,0.99817,-0.87252,-0.41852,1.17502,-0.18340,-1.47168,0.50101,0.23983,2.01403,-0.88336,-2.33977,-0.71900,0.00805,0.42396,0.05678,-0.15675,-0.61196,1.43567
X8,"ST.NORMAL VAR., M=0, STD=1",-0.05520,-0.29196,-0.34660,-0.47883,-1.38638,-1.93966,0.13081,0.81963,-0.32547,-1.20599,-1.52872,0.66421,-0.13466,0.55957,-0.05245,-0.61990,-0.04545,-0.30637,-0.03437,-0.17492,0.48073,-0.80688,-0.66320,-0.56312,0.72810,-0.19164,-2.43538,2.30857,-0.44690,1.23478,-1.04447,1.69949,0.06536,0.94950,-0.25663,0.13887,0.04473,0.22972,0.74921,-0.19997,-0.16232,-0.94073,0.39653,1.06546,-0.44505,-1.08477,0.58710,0.04005,-0.45410,-3.48609,-1.94481,-2.33190,0.82570,0.55906,0.57256,-0.65628,0.10974,-0.41381,0.30129,-0.07749,-0.05009,0.38330,1.66594,-0.44361,-0.17841,0.89563,-1.63759,0.00074,0.69617,1.03405,1.55134,-0.59025,-0.61571,1.13618,-0.10314,-0.30842,0.43054,-0.21624,-0.17930,0.25563,-0.04860,-0.49380,-0.07705,0.22932,1.26429,1.54717,0.58359,-0.78464,-0.46472,0.31362,0.24925,-0.84797,-1.92554,-0.64724,0.16152,0.20855,-0.64418,-0.30540,-1.70027,0.44098
X9,"ST.NORMAL VAR., M=0, STD=1",-0.73341,-0.95239,-0.11266,0.64087,-1.67801,-0.90374,1.46622,-1.29066,-0.31350,-0.37764,0.33335,-0.37085,0.50233,0.39690,-0.26159,-1.23452,0.53051,0.41267,-1.45338,1.18044,-0.42786,0.06884,0.62794,-0.31453,1.22732,0.19746,-2.17736,2.75718,-1.42149,-0.23176,-0.55520,1.08438,1.14211,-0.74465,-0.91001,0.21881,0.33412,-0.57419,0.26695,-0.79374,0.37956,-0.49520,-0.65661,0.47580,-1.31001,-1.51905,-0.12548,1.49026,1.19085,-2.06697,-0.05383,-0.97506,0.40831,-0.73314,-0.25537,-1.15976,1.44624,-0.17081,-1.52690,0.84587,-0.68814,0.60835,1.19236,-0.58419,-0.93564,1.50014,-1.95405,0.07251,0.32719,1.72915,0.20358,0.44062,-0.40770,0.53494,1.93943,-1.73617,0.68061,0.67934,-0.61941,0.24997,-1.87783,0.33490,-0.11169,-1.00944,-0.19794,1.40948,1.09709,-0.91518,-0.67772,0.77650,1.01118,-0.76055,-1.55684,-0.90293,0.12301,-0.47237,-0.31388,-0.66413,-1.58604,0.90458
X10,"ST.NORMAL VAR., M=0, STD=1",1.39516,-1.26443,-1.65831,-0.10115,0.43966,-1.61639,1.89333,-0.92553,-1.24599,-1.07676,0.73203,-0.47458,0.91264,-0.36280,0.91050,-0.71372,0.84029,-1.30029,-1.33638,1.08447,0.73349,0.76628,0.02990,0.47563,0.75204,0.04547,-1.61639,2.16535,-0.55547,1.59441,-0.96368,-0.62619,0.38584,1.49780,-0.26168,0.08503,-0.09225,0.71842,-0.40178,-0.42471,-0.08779,-0.18435,1.42666,1.82264,-0.26611,-1.23569,0.29331,1.03143,0.95929,-0.91397,-1.31887,-2.12148,-0.75885,-0.00058,0.24096,-1.36942,1.32195,1.32613,-2.02139,-1.14702,-2.39610,-1.20500,-0.57960,0.57604,0.10440,0.49498,-0.00412,-0.08699,0.73637,-0.59033,0.31931,-0.24505,-1.35806,0.20245,-0.01665,0.73738,0.86442,0.59831,-0.24156,-0.71071,-0.46443,-1.50338,-0.50027,-1.83974,-0.58928,-0.80582,0.56691,0.25516,-0.43933,-1.11309,-0.25607,-0.13069,-0.96480,-0.72035,0.47082,0.35677,-0.29392,-0.61702,-2.13149,0.93967
