rL,id
-1.33354,1
0.36921,2
1.62216,3
-0.83919,4
-0.03503,5
0.76604,6
0.79306,7
-0.08750,8
0.36654,9
-1.08291,10
-0.10613,11
0.43997,12
0.52398,13
-2.43078,14
1.09454,15
0.47826,16
0.04694,17
1.59839,18
0.30429,19
1.04090,20
0.98215,21
0.41465,22
0.26117,23
-1.99884,24
0.47349,25
-0.98201,26
2.03208,27
1.63916,28
0.79555,29
-1.47358,30
-0.03762,31
0.26136,32
-0.06632,33
-1.87624,34
-0.38955,35
0.81826,36
0.36686,37
1.05099,38
-0.17574,39
1.05761,40
1.23733,41
-0.58485,42
-1.38324,43
-1.52779,44
1.02863,45
0.34159,46
-0.48230,47
-0.50649,48
-0.81276,49
-1.38758,50
1.19944,51
0.09496,52
-0.50149,53
0.50618,54
-1.17757,55
1.08214,56
0.60812,57
-0.52843,58
-0.08459,59
1.07403,60
-1.68675,61
0.35236,62
-0.26945,63
-2.52963,64
0.21072,65
0.96709,66
0.97801,67
0.81970,68
0.58257,69
0.44834,70
1.01133,71
-0.77331,72
-1.27721,73
0.22987,74
-1.97605,75
-0.01164,76
-1.78273,77
0.59294,78
0.11675,79
-1.55039,80
0.48017,81
-1.56311,82
-0.50389,83
-1.15606,84
-0.83599,85
0.40798,86
1.16893,87
-0.50102,88
-1.12097,89
-0.00255,90
1.20307,91
1.10941,92
-0.65175,93
0.67949,94
0.57490,95
0.31505,96
0.06723,97
-0.77210,98
0.53130,99
1.23944,100
