rL,id
0.51077,1
-0.42950,2
0.73255,3
-0.73889,4
1.41110,5
-0.45387,6
0.92588,7
-0.67097,8
-0.10117,9
0.26869,10
0.17362,11
0.41784,12
1.12355,13
1.78342,14
0.61668,15
0.69110,16
-0.46131,17
1.43803,18
-0.03460,19
-0.77912,20
-0.40944,21
0.07650,22
-0.29332,23
0.82505,24
0.31225,25
-0.31720,26
-0.31996,27
-0.49918,28
-0.02056,29
-0.63644,30
-0.02919,31
-0.01641,32
-0.37606,33
-1.19058,34
0.75854,35
0.64847,36
0.15052,37
2.16122,38
0.46595,39
0.25076,40
0.68064,41
0.52332,42
0.28549,43
-0.63457,44
0.68083,45
2.32990,46
0.02624,47
0.34653,48
-1.54148,49
-0.70804,50
-1.02011,51
-1.37282,52
-0.48230,53
-0.27161,54
0.14032,55
1.28419,56
-0.18128,57
-0.21157,58
-0.74963,59
0.28067,60
-0.51328,61
0.10898,62
-0.49271,63
0.70849,64
0.95831,65
1.07994,66
1.75775,67
-0.86377,68
-0.38250,69
0.70061,70
-0.10491,71
0.30523,72
-2.10021,73
-2.36208,74
1.36787,75
1.04272,76
-2.06547,77
0.74223,78
0.09071,79
2.09678,80
-1.83846,81
-0.33642,82
-2.98924,83
0.18936,84
-1.31274,85
-1.28996,86
-1.12182,87
-1.05846,88
1.21399,89
0.75616,90
0.19111,91
0.02585,92
-0.68249,93
-0.69922,94
0.15685,95
1.37955,96
1.00839,97
-0.51767,98
-0.06995,99
-2.44897,100
