rL,id
-1.62283,1
0.04433,2
-0.09767,3
0.82730,4
0.67605,5
1.03645,6
-0.83779,7
0.27881,8
0.05198,9
-0.30111,10
-0.06709,11
0.09971,12
0.55197,13
1.19952,14
0.45377,15
-0.13945,16
-1.96626,17
-1.60903,18
-0.46873,19
-2.21574,20
0.18727,21
-0.05462,22
-0.02287,23
0.64255,24
-0.63025,25
1.12662,26
-2.49357,27
-1.02575,28
-0.18373,29
0.40093,30
0.11982,31
-1.05537,32
-0.30135,33
0.91498,34
0.92220,35
2.11904,36
-0.95596,37
-0.26745,38
1.93298,39
-0.31070,40
-0.35032,41
0.84395,42
-0.79944,43
0.98070,44
-1.29839,45
1.16007,46
-0.73931,47
-0.37978,48
1.17233,49
0.70174,50
0.21830,51
1.57963,52
0.07819,53
0.32875,54
0.07123,55
0.31895,56
-1.34207,57
-0.76079,58
-0.37601,59
2.09184,60
1.73133,61
-0.14199,62
-1.10148,63
-0.90223,64
1.61891,65
-1.04990,66
0.36242,67
-0.01890,68
-0.19264,69
-0.64024,70
1.16877,71
1.35083,72
-0.29705,73
-0.55156,74
-1.11318,75
-1.31201,76
0.16337,77
-1.23186,78
-0.07901,79
0.60561,80
1.20907,81
0.26486,82
-1.91355,83
0.73990,84
0.52394,85
-0.66812,86
0.87370,87
0.86038,88
1.73666,89
-0.61847,90
-2.06845,91
1.25106,92
0.65248,93
-1.28147,94
0.12640,95
-1.24811,96
0.71277,97
-0.55845,98
0.82308,99
-0.24537,100
