Gene,_LABEL_,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id73,id74,id75,id76,id77,id78,id79,id80,id81,id82,id83,id84,id85,id86,id87,id88,id89,id90,id91,id92,id93,id94,id95,id96,id97,id98,id99,id100
X1,"ST.NORMAL VAR., M=0, STD=1",-0.23125,0.53408,-0.03067,-0.30539,0.54744,-0.63673,-0.45391,-1.87713,0.41427,-2.68422,0.21130,-0.75479,-0.03643,0.83534,0.47364,0.97831,-0.61547,-0.75602,-0.99188,-0.50080,-0.08427,-0.48202,0.37161,-0.47834,-0.94958,-0.83693,0.78889,-1.18767,-0.23702,-0.06994,-0.21943,-1.60287,-0.02708,-0.11912,-1.34807,-0.75087,-0.89874,1.14132,-1.40706,0.53918,0.22796,-1.22098,0.12653,-0.33416,0.19591,0.09407,0.59769,0.75330,0.16519,-0.99749,-0.86770,1.03654,0.51342,1.13857,-0.84888,0.07009,0.61442,0.41996,-1.38954,0.24886,0.59611,1.04143,-0.09404,-0.84799,-2.29927,-1.50295,0.80956,1.17461,-2.21440,-0.24482,-1.18249,0.86705,0.43242,0.21072,0.73181,0.74194,1.74383,1.45043,-0.82953,0.00228,-0.37271,-1.59883,-0.10980,-1.08536,0.76143,0.20950,0.50151,0.42084,-0.20143,0.38307,-0.00239,-1.14798,-0.36542,-1.13098,-1.57972,0.17824,-0.22777,-0.54907,0.15345,0.63602
X2,"ST.NORMAL VAR., M=0, STD=1",0.34758,1.73888,-0.61531,1.12419,-0.41166,-1.33526,-0.59347,-1.42756,-0.37994,-0.48883,1.45110,0.52453,0.49084,1.76916,0.55647,1.01654,0.18961,0.05167,-0.36706,0.28683,-0.66741,1.13409,0.38642,0.29421,-1.52113,-1.62591,1.06551,-0.89188,-0.04697,-0.13818,-0.88272,-1.11091,0.25489,-1.27783,-1.44819,0.26362,-1.09282,0.52848,-1.74977,0.23267,-1.07272,-1.71421,-2.75752,-0.82151,-0.08556,-0.01721,0.44035,-1.11880,-0.52685,0.41792,-0.42796,-0.50587,1.79933,1.21563,-0.48042,-0.17266,2.35546,-0.94409,-0.79595,0.93668,-0.08836,1.43167,-0.38326,-0.37777,-0.02264,-0.72927,1.08525,-0.94309,0.01177,-0.20073,-0.56778,0.92815,0.05858,-0.23065,0.38387,0.35153,-0.74902,0.71812,-0.38317,0.60984,-1.43278,-1.88519,-1.34527,-0.40184,0.68509,0.31023,1.15999,0.52946,0.58681,-2.40644,-0.64153,0.73944,0.72538,-0.53822,-0.93950,-0.09364,-1.12416,0.00823,0.80832,1.16947
X3,"ST.NORMAL VAR., M=0, STD=1",-0.20074,0.88721,-1.86360,0.05275,0.47289,0.40782,-0.15352,0.07641,0.05312,-0.75762,0.04073,0.46453,-1.05861,-1.26693,-1.45534,0.50669,0.10165,-0.57900,-0.80223,-0.67612,-0.57391,-0.06886,0.10679,-0.45715,-0.59747,-2.05643,0.45318,0.41158,-0.65637,-1.42904,0.71731,-1.18021,-0.88677,-0.31615,-0.73627,-0.66262,-0.44809,-0.45080,0.60802,-0.24914,-0.80443,-0.46875,0.12361,0.34940,0.43200,0.58822,-0.67789,-0.27723,-0.11811,-1.25749,0.63152,0.42635,1.44237,0.45249,-0.84596,-1.06967,0.31780,-1.28486,-1.60981,-0.56803,-0.59803,0.04289,-0.87722,-1.17873,0.46891,-0.40086,0.45136,-0.07671,0.19613,-1.09182,0.43626,-0.08677,-0.20611,0.60142,1.05290,0.50612,-0.28469,1.40415,-0.02381,-0.50820,1.20411,-1.17835,0.02470,0.13460,2.11032,-0.24234,0.28105,-1.09164,0.69079,-0.83613,-0.52943,0.11509,0.97448,-1.82636,-0.81337,1.70447,0.21282,0.74620,-0.42622,0.62041
X4,"ST.NORMAL VAR., M=0, STD=1",0.16106,-0.11207,-0.11394,-0.85133,0.67795,-0.58989,0.89358,-0.77099,-0.31520,-0.92537,1.30207,0.44150,-0.16960,0.49493,-0.29414,2.15392,0.75090,0.15310,0.23454,-0.54905,-0.68813,0.24691,-1.59779,0.08811,0.12741,-3.84870,1.40685,-1.18223,1.26280,0.12586,0.53099,-0.52735,-0.27584,-1.69594,-0.58265,-0.85289,0.09036,0.52308,-0.49356,0.03253,-0.85678,-1.07558,-0.79664,-0.46708,-0.24204,1.46535,-0.82592,-1.15105,0.00648,-0.87155,0.19853,-0.76647,1.17880,1.30410,-0.68070,-1.36347,0.38874,0.07505,1.03806,-0.17961,-0.11894,0.50543,1.38595,-0.70379,-0.28300,-1.92063,0.20365,-0.73461,-0.26544,0.07604,-0.26313,0.97495,-0.36827,0.42027,1.28846,0.19629,-0.80473,0.98468,-0.81086,0.52430,1.30903,-1.48307,1.34372,0.36767,-0.76494,0.99446,1.12875,-0.93395,-0.60619,-1.26539,0.15906,0.87922,1.71312,-1.11467,-0.19399,0.60996,-0.43866,-0.40068,-0.13999,1.94087
X5,"ST.NORMAL VAR., M=0, STD=1",0.81005,2.39251,-0.17620,-0.10850,-0.07932,-0.41888,-0.16652,-0.59254,0.64314,0.03770,2.39616,-0.53310,-1.08145,-1.83233,-0.86723,0.02971,-0.62049,1.07106,-1.61558,-0.78832,1.00304,-0.21417,-0.93561,1.57164,-0.48441,-1.43102,0.39838,-0.10475,-0.87518,-1.51427,0.14743,-0.91285,-0.54415,-0.51730,-0.86737,0.58958,-1.02183,0.51481,-1.37878,0.94339,-1.07869,-1.34776,-1.07173,0.33931,-1.46629,1.55884,-0.44157,-1.69205,-0.01122,-1.36913,0.37370,-0.14641,0.68173,0.55736,-1.09055,-0.42547,1.02363,-0.30961,0.05525,-0.14954,0.50353,0.37817,-0.47715,-0.74910,-0.56522,-0.85860,1.01144,0.96080,0.20145,0.11694,0.20432,0.79562,0.29917,-0.14419,0.71076,1.71816,-0.40190,-0.44179,0.03447,1.31769,-0.20213,-1.58021,-0.07024,-0.02995,-0.06642,0.14990,0.56987,0.54581,-0.08220,-1.61602,-1.62369,-1.38364,0.22306,-0.00180,-1.23221,0.82157,-0.64201,0.05059,-0.00687,0.09122
X6,"ST.NORMAL VAR., M=0, STD=1",-0.33204,-0.83731,-0.31666,0.70505,0.76230,-1.40574,-0.63014,0.24146,0.58581,-0.14682,0.76612,-0.47540,-1.38946,0.12993,-0.21974,0.10376,0.19691,-1.22690,-0.30203,-0.62849,0.00376,-0.74592,-1.38424,0.56712,0.38075,-2.06584,0.33905,-1.97431,0.40374,-1.49167,-0.31034,-2.49838,0.67026,-1.37028,0.07808,-0.41379,-0.45373,0.02120,-0.76754,-0.60381,-1.70595,-1.49217,0.03789,0.28824,-0.51867,0.91285,0.19695,-0.84587,-0.71995,-1.45384,-0.42622,-0.67641,0.89971,1.48702,-1.02439,-1.31795,1.33087,-0.30181,-1.53326,0.60449,-0.06417,0.08901,-0.37615,-1.28845,-0.52554,0.12364,0.25841,-0.94481,-0.16445,-0.70909,-1.03267,0.63974,-0.32937,-0.32691,1.63551,0.00325,0.01681,1.22629,0.31002,-0.35249,-0.03798,-0.80824,0.43607,-0.19712,-0.36885,-0.43612,0.69446,0.46393,1.28671,-1.55614,-1.44414,0.04739,1.27304,-0.94754,-0.49653,0.70834,-1.03141,-0.66901,-0.10766,0.31358
X7,"ST.NORMAL VAR., M=0, STD=1",-1.11956,1.13490,-0.61075,0.24018,0.77901,-0.20567,0.88305,-0.21825,-0.95609,0.14622,0.56525,-1.34322,0.76779,0.08302,0.23346,0.58921,0.02667,-0.17840,-1.17001,-1.76335,0.08394,0.98745,-0.27958,-0.22666,0.29309,-0.74924,-0.10121,-2.06341,0.26949,-1.34445,0.23951,-0.62632,-1.66289,-0.46263,-0.22087,0.21232,-0.42214,1.29902,-1.58821,1.21703,-0.28154,-0.32340,-0.30342,-0.25729,-0.69694,0.95639,0.16732,0.52774,-1.16202,-0.59814,-0.65412,-0.74350,1.02228,0.52395,-0.59389,0.09701,1.01177,-1.23021,-1.18695,0.07616,-0.58117,0.32855,0.71851,-1.08701,0.55065,0.77711,0.79679,0.40096,0.13835,-0.73390,-1.61770,1.65158,0.81974,-0.29905,0.88194,-0.12697,0.82384,1.57806,-0.78333,-0.91537,0.44738,-1.76251,0.62802,-0.40637,-1.04356,-0.01521,-0.51463,0.25341,1.76661,-0.45457,-2.15293,-0.67452,1.76147,-1.68584,-0.77805,0.81410,-0.08797,-0.32358,0.88177,0.97297
X8,"ST.NORMAL VAR., M=0, STD=1",0.07554,-0.77256,-0.52882,-0.04200,0.29003,-0.29196,-0.24214,-1.34901,-1.45276,0.25027,1.40240,0.52444,0.16477,-0.33794,-0.09676,0.84275,-0.75844,-0.36932,-1.67996,0.83605,-0.29136,-0.55863,0.76892,0.05968,-1.13905,-0.73083,0.50066,-0.74405,-1.30058,-1.46326,0.57949,-0.58510,0.14581,-1.84502,-0.08276,-0.11576,-1.35510,0.60627,0.86820,-0.11939,-1.12451,-0.26841,-0.98240,-0.76655,0.19340,-0.67177,-1.21034,-0.80997,0.77859,0.88520,-0.44999,-0.15706,0.21757,0.13837,0.03050,0.19551,2.08958,-0.09620,-0.96714,0.70907,1.01271,0.27184,0.43971,-1.67906,-1.53378,-0.75956,0.43496,-0.31021,-0.44173,-0.47357,0.43879,0.46640,1.26133,-0.19911,1.12590,-0.24238,1.25382,1.09549,-1.36666,0.51899,0.48407,-0.76624,1.56505,0.33180,-0.71950,-0.27765,0.15633,-0.37607,0.14004,-1.76284,-0.95006,1.28506,1.32302,-2.09869,-1.08282,-0.26431,0.90130,-0.68567,-0.51757,0.60585
X9,"ST.NORMAL VAR., M=0, STD=1",-2.03019,0.26723,-0.30787,0.72236,0.01917,-1.27745,0.40893,-1.38095,-0.88571,-0.61737,1.10971,1.30080,-1.60399,-0.22218,-0.98013,1.40008,-1.45007,-1.01247,1.28233,-0.81388,0.54382,-0.54491,-0.36722,0.44361,-0.38952,0.21255,-0.10995,-2.94804,-1.17052,0.09446,0.99648,-1.36450,0.70857,-0.85841,-1.71950,-0.75839,-0.64096,0.43102,-1.48314,0.46965,-0.76436,0.11572,-1.75904,0.40126,-1.11513,0.77975,-1.63563,-1.59812,-0.29615,-0.77905,-1.03157,-0.66146,-0.17308,1.64382,0.35417,0.22781,-0.29173,-0.90594,-0.83912,0.14282,0.68669,0.43637,-0.83364,-0.05472,-0.22254,-0.57544,1.54074,-1.25368,-1.17016,-0.41302,0.57791,1.35887,0.40250,-0.69638,1.29023,-0.24926,0.33623,0.43741,-0.68324,0.80965,-0.02645,-2.26910,-0.31065,-0.05532,0.57154,1.33537,2.00827,1.02027,1.55438,-1.39118,-1.01624,-1.75359,1.91118,-1.90130,0.43948,0.67704,-0.30340,1.68809,0.47364,2.70620
X10,"ST.NORMAL VAR., M=0, STD=1",-1.20096,1.48089,-1.06946,-0.11478,-0.49983,-0.03384,0.31237,-0.31280,-0.93985,-1.23494,1.65479,1.73312,-1.26408,0.27790,-0.82802,0.67655,-0.25568,0.93305,-0.44102,-0.34811,-0.48217,-0.12441,-0.24680,0.66530,-0.13966,-0.98528,-0.14663,0.19341,-0.45596,-0.85765,0.45605,-0.31836,0.09223,-1.52693,0.99228,-0.47160,-0.77295,1.51466,-1.36533,1.56701,-1.14787,-1.58642,1.03372,0.20039,-1.15185,1.12821,-0.89579,-0.78367,0.42316,-0.09092,-0.91301,0.25038,-0.06765,0.47969,0.50098,0.09530,0.55737,-1.64916,-0.69769,0.10406,0.81509,1.41261,0.16498,-1.73840,0.18692,-1.02720,-0.25453,-0.71859,0.32816,-0.24146,0.00636,-0.49216,1.27340,-1.12701,1.98852,-0.28951,0.32598,1.19242,-0.82279,-0.52763,1.08013,-0.33740,-0.77343,0.15938,-0.66027,-0.47420,0.71696,0.04144,1.63167,0.67171,-1.75875,-0.78969,0.23338,-1.81066,-0.38547,0.62634,-1.02024,-0.23495,-0.22858,0.83389
