rL,id
1.04912,1
-0.33721,2
0.96188,3
-0.82171,4
-2.18282,5
0.47802,6
-0.40372,7
-0.19479,8
-0.14655,9
1.37114,10
0.10331,11
0.50875,12
0.50278,13
-1.83531,14
0.42327,15
0.23160,16
1.63228,17
0.24669,18
-0.05282,19
-1.54763,20
0.06326,21
-0.95228,22
0.41782,23
-1.64569,24
0.48386,25
0.89144,26
-0.36237,27
-0.09931,28
0.27677,29
1.65778,30
0.09411,31
-0.91936,32
-0.12127,33
1.09640,34
-0.02484,35
2.34537,36
-0.24309,37
-0.30656,38
-0.71525,39
-0.75471,40
-0.25165,41
2.18983,42
-1.20187,43
-1.14465,44
-0.91799,45
1.87842,46
-0.37633,47
0.04519,48
-1.55075,49
-0.97272,50
-0.51522,51
-1.18732,52
0.76840,53
-0.98406,54
-0.88758,55
0.94397,56
0.76801,57
0.69341,58
0.71717,59
-1.17763,60
0.48253,61
0.38715,62
0.44024,63
0.92668,64
-1.33093,65
-2.04489,66
-0.39826,67
0.18369,68
0.50979,69
0.36677,70
2.46217,71
-1.94946,72
0.36022,73
2.19491,74
0.05038,75
-0.93456,76
-1.63226,77
0.33115,78
0.00795,79
2.05882,80
-0.44616,81
-0.36878,82
1.92458,83
0.10226,84
-0.76941,85
-0.05686,86
-0.32811,87
-0.37744,88
0.67097,89
-0.34858,90
0.63752,91
0.51515,92
0.36179,93
0.14519,94
-0.21393,95
-0.35754,96
-0.01671,97
-1.01654,98
0.61875,99
-1.15318,100
