rL,id
2.28477,1
-0.96501,2
-1.01236,3
0.31285,4
0.10654,5
-0.43614,6
-0.23876,7
-0.40434,8
-0.32787,9
0.38540,10
-0.21282,11
-0.19719,12
-0.43935,13
1.92156,14
0.50526,15
-0.27442,16
-1.09982,17
2.14134,18
0.02768,19
1.03120,20
-0.29250,21
0.11179,22
0.21384,23
1.37880,24
0.16420,25
1.50277,26
1.21301,27
0.65789,28
-0.91404,29
-1.32767,30
-0.14721,31
-0.75234,32
-0.30117,33
-0.38058,34
-0.46299,35
0.39355,36
0.26440,37
0.58694,38
0.73488,39
0.38521,40
0.17914,41
-0.53965,42
2.25374,43
-0.79400,44
-0.42335,45
-1.99190,46
0.40129,47
0.01242,48
-0.57955,49
1.04668,50
0.64014,51
1.11779,52
-0.96967,53
-0.13418,54
0.69243,55
-1.09271,56
-0.35155,57
0.41864,58
-1.36411,59
2.58426,60
-0.20966,61
0.11487,62
-2.31672,63
-1.67427,64
0.71604,65
0.39103,66
-1.20911,67
0.80923,68
0.07552,69
-0.32673,70
-0.31914,71
0.61999,72
-0.30086,73
-1.87310,74
-2.62581,75
-0.96519,76
0.40682,77
0.38347,78
-0.14527,79
-1.78006,80
-0.89653,81
-0.74675,82
1.07252,83
0.71812,84
0.26258,85
0.19416,86
1.23870,87
-0.04936,88
1.50084,89
0.43230,90
0.03654,91
0.91867,92
1.53141,93
-1.08301,94
0.10072,95
-0.90541,96
-0.93946,97
0.61880,98
0.76217,99
-1.78118,100
