rL,id
-1.08815,1
0.33863,2
1.25241,3
-0.44691,4
0.30239,5
-0.23681,6
-0.51199,7
-0.02084,8
0.14825,9
-1.55445,10
0.04624,11
-0.76624,12
0.37810,13
0.65267,14
-1.15283,15
1.06237,16
-0.32209,17
1.21535,18
-0.12529,19
0.72587,20
0.06618,21
-0.83794,22
0.87395,23
0.10907,24
-0.18430,25
-0.03999,26
1.05019,27
0.52525,28
-0.34035,29
0.94751,30
-0.15598,31
-0.90131,32
-0.18337,33
0.16947,34
0.40291,35
-2.19413,36
0.39779,37
-0.05568,38
0.42673,39
-0.33475,40
-1.16695,41
-0.12066,42
-0.58755,43
-1.99962,44
0.71553,45
0.56831,46
0.86812,47
-0.66608,48
0.54395,49
-0.22564,50
-1.15648,51
2.04934,52
1.16162,53
0.87113,54
-0.36751,55
1.72089,56
-0.18329,57
0.05548,58
0.02182,59
1.80461,60
-2.23926,61
-0.02312,62
2.24380,63
0.07662,64
-0.70443,65
1.84211,66
1.16464,67
-1.16749,68
0.60005,69
-0.98301,70
-0.40276,71
0.76132,72
-0.40460,73
1.42445,74
0.69480,75
-1.74120,76
-1.83007,77
-1.49816,78
-0.00418,79
-1.91113,80
0.74365,81
-1.31923,82
1.94155,83
-0.57232,84
-1.86623,85
0.04933,86
0.51150,87
-0.49997,88
1.33247,89
-0.74144,90
-1.43002,91
0.74682,92
-0.23453,93
1.30568,94
0.62111,95
-1.66255,96
0.13181,97
0.76119,98
0.06106,99
0.67680,100
