rL,id
-0.92601,1
-0.25966,2
2.36416,3
-0.89180,4
-0.90780,5
-0.42091,6
-0.58207,7
0.71648,8
-0.38939,9
1.54981,10
-0.49166,11
1.06988,12
-0.98445,13
-0.19784,14
0.75329,15
0.97905,16
-0.18961,17
0.19522,18
-1.16593,19
0.79100,20
-0.10216,21
-0.23396,22
1.32108,23
0.27948,24
0.05843,25
-1.54101,26
-0.94296,27
0.22902,28
1.06607,29
0.09875,30
-0.24150,31
-1.54333,32
-0.15645,33
-1.81763,34
-0.48409,35
-1.56754,36
0.21181,37
1.12867,38
2.32201,39
-0.12085,40
-0.30347,41
1.53922,42
-0.29284,43
0.76875,44
1.17564,45
-0.05460,46
0.40760,47
1.04414,48
0.51478,49
-1.02305,50
0.32562,51
1.04049,52
0.72001,53
0.25932,54
1.85396,55
0.81829,56
-0.43432,57
-1.36386,58
-0.65804,59
-0.61928,60
0.67328,61
0.03352,62
-2.33170,63
0.95004,64
-0.65027,65
-2.06799,66
-0.25316,67
-0.34140,68
-0.48941,69
0.38620,70
-1.84578,71
0.75928,72
-1.28431,73
2.75040,74
0.95973,75
1.32219,76
-0.41944,77
0.15465,78
0.05219,79
-1.50156,80
0.66983,81
0.53258,82
1.34083,83
-0.56030,84
-0.63944,85
-0.20355,86
0.08624,87
1.30266,88
0.02264,89
-0.52640,90
-0.79062,91
1.19634,92
-0.82066,93
0.00681,94
0.02809,95
-0.62857,96
0.46098,97
-0.47759,98
-0.42506,99
-2.12525,100
