rL,id
-0.20987,1
0.12961,2
-2.52360,3
1.20874,4
-2.02399,5
-0.10053,6
0.34489,7
-0.30833,8
-0.05561,9
-0.37135,10
0.20931,11
-0.34880,12
-0.96519,13
1.72618,14
-0.28491,15
-0.33688,16
0.61609,17
1.77229,18
-0.25735,19
-0.26106,20
-0.05241,21
0.14730,22
0.26076,23
0.60367,24
-0.24635,25
0.39118,26
1.16959,27
-1.28512,28
0.52408,29
1.94214,30
-0.15904,31
-0.76122,32
-0.36721,33
1.03825,34
0.43975,35
-2.21738,36
-0.15927,37
0.66532,38
-1.88055,39
1.07339,40
0.61162,41
1.52180,42
0.17264,43
-0.59991,44
0.14679,45
0.97191,46
0.50453,47
-0.27828,48
0.19801,49
-1.31575,50
2.01467,51
-0.27772,52
0.52291,53
0.17585,54
1.12402,55
-1.15913,56
1.43199,57
-0.58589,58
0.33779,59
0.35667,60
0.61034,61
-0.28263,62
0.27632,63
0.39373,64
-0.14524,65
-2.10412,66
-1.51835,67
0.80377,68
1.01523,69
-0.13557,70
-0.00731,71
-0.32379,72
-1.88172,73
0.97518,74
-1.34360,75
0.18112,76
1.59876,77
0.70234,78
0.13759,79
-0.95158,80
0.96786,81
0.23234,82
-1.69182,83
-0.08274,84
1.40459,85
0.33862,86
-2.64691,87
0.54596,88
2.02200,89
-0.66270,90
0.14352,91
-0.10544,92
-1.34948,93
0.61275,94
-0.05065,95
-0.31124,96
-0.73293,97
0.58056,98
-0.78768,99
-1.38814,100
