Gene,_LABEL_,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id73,id74,id75,id76,id77,id78,id79,id80,id81,id82,id83,id84,id85,id86,id87,id88,id89,id90,id91,id92,id93,id94,id95,id96,id97,id98,id99,id100
X1,"ST.NORMAL VAR., M=0, STD=1",0.47389,0.17822,-0.59991,-0.10032,0.60914,0.39975,-0.49344,-0.74874,1.54784,-0.11423,-0.74357,-0.34621,1.80617,-0.14705,-0.65512,-1.86832,0.24938,0.55615,1.31559,0.50227,-0.61383,1.15344,-0.29711,0.37018,0.99100,0.70639,-0.00944,-1.70451,-1.07357,-1.19526,0.75886,-1.28431,0.43718,0.66339,-1.26308,-1.63709,0.32622,-1.09123,-1.02162,-0.04048,-0.35486,-0.83029,1.58731,0.88375,0.16982,-0.13544,-1.15777,2.02151,0.22869,0.73287,0.48199,1.63234,0.49892,-0.08222,1.11231,0.79269,0.63685,-0.52849,-0.43485,0.77349,-0.21684,-0.08478,0.13048,-0.52924,-0.09718,-0.45875,1.02483,-0.36884,-1.32498,-0.03422,0.09800,-0.29331,-0.21119,0.23024,-0.99916,2.24494,-1.10999,-1.47756,-0.16823,-0.31270,-0.06025,-0.29576,1.21889,0.11846,1.58563,0.47899,0.44409,-0.00339,1.18235,-0.86300,-0.52102,-0.67203,1.58822,-0.30265,0.58032,0.36298,0.47056,0.95270,0.26807,0.06170
X2,"ST.NORMAL VAR., M=0, STD=1",1.23124,0.15718,-0.26907,-1.16042,-1.24984,-0.56085,-0.77996,-0.07454,1.25556,0.63156,0.26859,-0.98591,0.56416,0.27176,-0.12427,0.00999,-0.90153,0.50007,0.98147,1.42170,-0.62272,0.62967,0.93227,0.29221,0.57073,-0.64099,-1.20051,-1.39799,-0.52996,-0.60781,0.49236,-0.53261,-0.89344,2.48123,-1.14881,-0.72818,1.75766,0.01865,0.21548,0.09563,-0.07932,-0.51436,-0.74228,0.17608,0.75469,1.41158,-1.17510,0.84589,0.14266,-1.44032,0.47269,1.00702,1.16768,0.85849,1.19659,0.70744,-1.18001,-1.90615,-1.64276,0.11972,-0.54760,-0.05536,-0.10440,-1.41096,0.52253,-0.01765,0.09653,-0.76154,0.20436,-0.82825,1.62653,0.46651,0.74263,-0.81214,-1.72796,1.08297,-1.14369,-1.23417,1.59008,-0.91859,-1.42112,-0.09125,1.42120,-0.40599,0.96990,0.01917,-0.59907,0.30273,-0.24102,0.37239,0.44387,-0.25413,0.81151,1.01010,0.05205,0.18277,0.95235,1.15601,0.10977,-0.44732
X3,"ST.NORMAL VAR., M=0, STD=1",1.21351,0.77345,0.69547,-1.37110,-1.60541,0.28527,-0.69255,0.74443,1.87062,-1.39611,-0.47276,-1.82398,1.57772,0.50458,0.27363,0.09876,-1.01840,0.37138,0.33209,-0.15594,-0.64345,-0.63149,0.95189,0.32079,-0.17603,0.04695,-0.28952,0.68935,0.21440,0.24120,0.55700,-0.91027,-0.86158,2.08923,-0.12831,0.25053,-0.21849,0.07522,0.72137,-0.66137,-0.07831,-0.73608,0.32357,-0.68209,-0.30606,-0.26403,-0.70201,1.57112,-0.23047,0.11281,-0.78926,1.09220,0.69605,-0.23390,0.52101,1.13809,-1.96245,0.29732,0.90908,0.26083,-0.07608,-0.11934,0.13077,0.05580,-0.04496,-0.13403,0.68096,-0.49055,0.17535,1.09861,0.03817,-0.25926,-0.33277,-0.90386,-0.63660,0.14593,-2.11605,-2.10848,0.50747,1.36788,-0.53578,-0.63721,0.65462,1.51022,1.30120,0.03833,1.13630,-0.90424,1.78131,0.05451,1.26846,-1.42022,2.07056,0.44695,1.81829,0.27814,-0.28036,0.70155,1.72765,0.00338
X4,"ST.NORMAL VAR., M=0, STD=1",0.55267,0.23689,0.53128,-2.24542,0.40426,-0.09411,-0.07104,-0.45843,1.20351,-1.41195,-0.68085,-1.36906,1.48314,0.36237,0.17717,0.46786,-0.62056,-0.29084,1.76769,-0.59684,-0.61479,0.28580,0.78393,0.61641,0.52318,-0.03050,-0.50688,0.16910,-0.74232,-0.96409,0.43358,-0.99068,0.15769,0.70280,-0.70840,-0.23244,-0.93720,-0.10668,0.01870,2.00950,0.63297,0.01217,0.37071,-0.47658,-0.44215,0.08997,-1.32377,0.02305,-0.23467,0.37359,-0.45526,0.64255,0.37002,-0.46402,0.19458,0.27499,0.26926,0.16117,-0.02278,0.77845,0.46493,0.00871,-0.20159,-0.37534,-0.10320,0.03923,1.21119,-1.58581,-1.24664,-1.40796,-0.03843,-0.59137,-0.09302,1.08345,-0.53178,1.58107,-0.69985,-0.34113,-1.63289,-0.08588,-1.01606,0.12911,-0.04285,-0.34608,0.04608,0.25574,0.74630,0.24862,0.84655,0.68514,0.33807,0.26822,1.36404,-1.07616,0.39456,0.01743,0.31979,-0.38722,-0.52687,0.41509
X5,"ST.NORMAL VAR., M=0, STD=1",0.57150,0.15969,1.27775,-1.07273,-0.03827,0.16340,-0.86264,1.07019,0.97800,-0.71031,0.50666,-0.94292,2.51436,0.58381,-0.09353,0.68748,0.92230,-0.12006,0.97764,0.11569,-0.96882,-1.20347,1.62427,1.49325,0.46002,2.48109,-2.01520,-0.55753,-0.08795,0.76596,0.45554,-0.13040,-0.87605,1.74557,-1.13751,-0.39884,2.47604,0.91926,0.18811,-0.10947,0.49882,0.54650,1.05239,-1.01932,1.64608,0.10188,-0.07746,0.61207,0.06726,0.61346,0.61719,0.35752,0.71989,1.12758,0.62185,0.49266,-0.17332,-0.53419,0.42691,0.42290,-1.13139,0.23966,-0.63271,-0.76322,0.13444,-0.24143,-0.30592,-0.99171,-1.58880,0.42331,0.48935,-0.91401,-0.42650,-0.91527,-0.87905,-0.37439,-1.90256,-0.69044,-0.42957,0.24733,-0.76496,0.20170,0.83365,-0.40227,1.03104,-1.48236,0.73905,-0.52716,0.28706,0.67361,-1.39939,-0.94637,1.52617,0.42018,1.69969,-0.09396,0.05946,0.78891,-1.27089,1.01827
X6,"ST.NORMAL VAR., M=0, STD=1",0.37750,0.12046,-0.93289,-0.64469,-0.70237,0.05703,-1.77258,-0.33621,-0.41352,-0.53065,0.27084,-2.06236,1.24333,1.38650,-0.06318,-0.09115,0.69734,-0.14175,1.76278,0.54450,0.35691,-0.20701,-1.02249,1.22040,1.39073,0.62040,-1.22519,-0.23053,-0.37641,-1.63934,-0.00727,-1.94482,-0.65453,-0.42838,-0.74656,-1.21045,1.35255,0.25469,0.29336,-0.28630,0.79500,-1.16230,0.06339,-0.11708,1.73201,-1.02835,-1.31222,1.68533,0.90254,0.54163,0.66303,1.28680,1.00552,0.25393,1.04668,1.36352,-0.29682,0.31549,-0.70530,1.46037,0.50565,1.58988,0.44421,-0.99619,-1.56653,-1.12472,0.26434,-0.55116,-2.04457,-1.71281,0.41901,-0.60595,0.23848,-0.30274,-0.66378,1.56349,-0.92132,-0.89635,0.30743,-0.01290,0.02072,-0.11363,0.60440,0.56525,0.81936,-1.04478,-0.25398,-1.08614,1.79288,-0.17837,-0.16503,-1.12191,1.57147,-0.10407,0.93962,0.43116,-0.74830,0.17782,1.10833,1.50579
X7,"ST.NORMAL VAR., M=0, STD=1",1.28480,0.58276,-0.07106,-1.39912,0.19767,-0.02272,-0.96827,0.24969,1.00571,-0.04742,0.68943,-1.85405,0.65123,-0.06909,-0.38950,0.26687,0.90053,-0.15977,1.98477,0.26245,-0.25327,-0.01182,0.63625,0.51053,-0.03940,0.10745,-0.68516,-0.23346,0.00507,0.56569,1.22858,-0.34076,-0.10071,1.55513,-0.06543,-1.96126,0.59850,-0.05298,0.80893,-0.74943,-0.96053,-0.01759,0.40562,1.17239,-1.80093,0.66856,-0.65696,0.09144,0.54123,-1.47883,1.03870,0.05643,1.59579,0.65301,1.82915,-0.02717,0.16639,0.31165,0.06106,0.67776,0.29113,-1.56414,-0.53798,-0.31113,0.52204,0.84123,-0.17324,0.80990,-0.64454,-0.08062,0.83710,-1.12863,0.43183,-0.18427,-1.31651,1.52030,-0.34676,-0.75498,-0.17309,-0.10976,-0.92935,0.61460,1.77474,0.55183,0.49471,-1.37239,-0.73866,-0.75808,0.48744,-0.87575,-0.04559,-0.40578,1.09479,0.35262,0.85926,-0.31338,-0.04765,-1.11408,0.32018,-1.17524
X8,"ST.NORMAL VAR., M=0, STD=1",-0.27157,0.38503,-0.85660,-0.60572,0.88326,0.84525,-0.28163,0.28686,1.17046,-0.27635,1.08672,-1.06904,-0.20473,-0.12067,0.78294,1.06781,0.43916,0.56695,1.53912,0.09671,-1.01633,-0.66801,-0.52166,0.56838,0.35474,1.04331,-1.77605,-0.33595,0.20384,0.73536,-0.71691,-0.07314,-0.33835,1.29814,-0.57724,-0.69241,-0.31443,-1.37229,-0.85572,0.86131,0.38262,0.29067,0.45693,0.73479,1.45257,-1.07283,-1.11860,0.62896,-0.02260,-0.06043,-0.19781,0.66668,0.51272,-0.41682,0.51785,0.37419,0.10706,-0.12141,-0.43281,2.11967,-0.13717,0.35457,-1.89354,-1.11855,-0.33217,-0.02506,-0.45884,-0.56946,-0.99253,-1.56940,0.15636,-0.42711,0.00224,-1.42250,-0.69574,0.34739,-1.02090,-2.44303,0.52677,0.76210,-2.61925,0.07505,-0.12997,-0.19357,-0.22615,-1.26809,-0.22518,-0.22625,1.13076,1.57604,-0.04994,-0.56620,0.50104,0.29950,1.24931,0.71242,0.80512,-0.81789,-1.43468,0.27944
X9,"ST.NORMAL VAR., M=0, STD=1",1.06327,-0.06872,-0.37494,-1.06791,-0.40431,0.35970,-0.27555,0.55775,1.17132,0.52013,-1.33614,-1.26367,1.90684,1.00912,0.43383,-0.00582,0.20228,-0.33417,0.92081,1.98881,-0.90919,1.60964,-0.70848,1.45473,0.30929,0.52692,-1.60703,-1.64925,0.32680,-0.43147,-1.11097,-0.13158,-0.57060,1.06814,-0.83517,-1.64412,0.28159,-0.39422,-0.13091,-0.44779,-0.65685,1.26407,-0.93533,0.36446,0.95458,-0.38909,-1.28216,0.77201,0.91206,0.09608,0.58053,1.05562,-0.36025,0.24198,1.97012,0.40312,-1.17301,-0.32571,-0.00156,0.05568,0.57705,-0.70630,-0.18635,-1.41296,-0.13923,-0.30387,-0.43653,-0.95242,-0.68299,-0.78940,0.51104,0.20511,1.21050,-0.95093,-1.16495,1.21523,-1.81993,-1.36416,0.56242,-0.45057,-0.30020,-0.81056,1.00307,-0.03245,0.32147,-1.33445,-0.01626,-0.36370,0.10188,1.09663,-2.12362,-1.17214,1.35869,0.73251,0.49401,-0.57097,0.69856,2.38704,-0.30696,0.16744
X10,"ST.NORMAL VAR., M=0, STD=1",0.36719,1.67696,1.23370,-1.11617,-1.12356,0.27753,-1.02883,0.15314,1.44699,-0.48691,0.87340,0.99219,1.45151,0.01245,-0.56279,0.48399,1.14547,0.28866,1.34565,1.32468,-1.72213,-0.01470,0.94841,1.41086,-0.95453,-1.15324,-0.91771,-1.21966,0.05706,-1.06343,0.07358,-0.83440,-1.47529,1.56868,-0.75809,-1.91204,-0.20284,-0.07383,1.25423,0.13239,0.28703,1.08860,-0.84936,-0.03518,0.80124,-0.42633,-1.16489,-0.83663,-0.23724,0.34775,0.11499,-0.47093,1.03812,-0.83674,1.27805,0.58279,-2.34326,0.12872,-0.43792,-0.29622,0.22592,0.37577,-0.46860,-1.07051,0.00893,-0.53035,1.39338,-0.28213,-0.31782,-1.03795,0.63445,0.60278,0.60929,-0.83583,-2.12120,1.97933,-1.55430,-2.10204,-0.23673,-0.64147,-0.82652,0.52385,0.46655,0.86678,0.26715,-0.68909,0.32718,-1.49729,1.29514,-0.45649,-0.01096,-0.83802,1.72370,0.33624,0.39361,-0.18981,0.41561,0.12938,-0.36775,1.09809
