rL,id
-0.08881,1
0.57888,2
0.16499,3
-0.13452,4
0.12566,5
-0.57905,6
-0.67423,7
-0.59268,8
0.25139,9
0.47418,10
0.46459,11
-0.30333,12
-0.77404,13
-0.68341,14
-0.52392,15
0.19770,16
0.67683,17
0.34621,18
0.21820,19
2.47261,20
-0.54617,21
-0.52543,22
-0.31048,23
0.01734,24
-0.83605,25
-0.35428,26
-0.04320,27
0.63025,28
-0.32198,29
1.88861,30
0.04010,31
-2.79400,32
-0.36528,33
-0.00655,34
-0.70848,35
1.33315,36
1.30607,37
1.29211,38
-1.14765,39
-0.62018,40
-0.20642,41
0.75935,42
-0.17008,43
-1.16107,44
-1.04583,45
-0.91078,46
-0.42879,47
-0.15602,48
0.87131,49
2.18382,50
0.16130,51
1.38019,52
0.85932,53
-0.58778,54
1.52316,55
-1.05810,56
0.39302,57
-2.13882,58
0.35560,59
-0.79592,60
-0.07181,61
0.35091,62
-1.60511,63
-0.26750,64
1.86502,65
-0.46096,66
1.49974,67
0.28982,68
-0.35268,69
1.46678,70
-0.43987,71
-1.29049,72
0.42258,73
1.57689,74
0.02142,75
-0.49575,76
-2.11940,77
1.20101,78
0.05604,79
1.73961,80
3.58842,81
-0.81459,82
0.37815,83
-0.89838,84
-0.62247,85
0.28317,86
-0.75058,87
-0.25006,88
-0.00301,89
-0.39566,90
-0.90717,91
-0.40479,92
-0.25173,93
0.60797,94
-0.39205,95
-1.82629,96
-0.51692,97
-0.39268,98
0.59031,99
0.21950,100
